Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
Endo,TNFSF13B,TNFRSF17,ETC,5.0,0.060240963855421686,0.07208003867592037,0.037371059913728716,4.0,0.0012642225031605561,0.0019371197328576489,0.02428733424189684,0.0001396276652642679,0.000907643423098682
CAF,CXCL6,CXCR1,TAM,34.0,0.02418207681365576,0.03709503108995841,0.2598823612109566,1.0,0.001869158878504673,0.003762452861958205,0.6619203287544436,0.0001395683058888426,0.1720214179702375
DC,CCL4L1,CCR3,DC,1.0,0.0071428571428571435,0.01218788846642428,0.1542741271313531,1.0,0.0071428571428571435,0.01144822561772164,0.8134604089485602,0.0001395296969672526,0.1254958945464527
ETC,DLK1,NOTCH2,CAF,1.0,0.0003160556257901391,0.0003327058485845797,0.05018335015694698,355.0,0.2524893314366999,0.4192867547806622,0.2842904132185015,0.0001394991555495748,0.01426664535280721
DC,IHH,PTCH1,TAM,1.0,0.0071428571428571435,0.011345260205314279,0.08427590865716646,4.0,0.007476635514018692,0.01229227792741323,0.02481984533654833,0.0001394590916025445,0.002091715018467946
TIL,BTLA,VTCN1,CAF,1.0,0.01449275362318841,0.0383566894779687,0.39631271485476793,3.0,0.00213371266002845,0.003630792097757444,0.080310380550337,0.0001392651650527449,0.03182802494692362
DC,PTN,PTPRZ1,TAM,2.0,0.01428571428571429,0.02096433956471836,0.02467019722066527,2.0,0.003738317757009346,0.0066203406844781675,0.08674510984293707,0.00013879107014352028,0.00214001896775353
TAM,CCL11,CCR3,DC,4.0,0.007476635514018692,0.01212111374042976,0.07054095340956787,1.0,0.0071428571428571435,0.01144822561772164,0.8134604089485602,0.0001387652448385057,0.057382272808168426
ETC,CCL14,CCR5,TIL,3.0,0.0009481668773704172,0.001169823220910973,0.003986166111158545,4.0,0.057971014492753624,0.1186116924728594,0.3933223185861857,0.00013875471212630228,0.001567848097110558
CAF,WNT10B,FZD7,TAM,3.0,0.00213371266002845,0.003390580622767269,0.1048301350902713,12.0,0.02242990654205607,0.04091309422468231,0.07672872850739344,0.0001387191444956593,0.008043482974734804
ETC,IL4,IL4R,DC,1.0,0.0003160556257901391,0.0004649082067853129,1.0,22.0,0.1571428571428571,0.2969193549487619,0.1536580611896649,0.00013804024486908071,0.1536580611896649
TAM,DKK2,KREMEN1,DC,3.0,0.005607476635514018,0.007966678700735514,0.1237872579997282,1.0,0.0071428571428571435,0.0172924126210395,0.09339017352834438,0.0001377630953123654,0.01156051350519255
DC,INHBB,ACVR1C,DC,1.0,0.0071428571428571435,0.014104024300556791,0.02544699971878077,1.0,0.0071428571428571435,0.009761928401900358,0.093227925956285,0.00013768247540069808,0.0023723710055920983
Endo,LY9,LY9,Endo,1.0,0.012048192771084341,0.01172389495056712,0.04563818096759266,1.0,0.012048192771084341,0.01172389495056712,0.04563818096759266,0.0001374497128119332,0.002082843562030737
CAF,WNT10B,FZD7,DC,3.0,0.00213371266002845,0.003390580622767269,0.1048301350902713,3.0,0.021428571428571432,0.04046533359194436,0.07588899480656466,0.00013720097597066,0.00795545357743707
TAM,NTF4,NTRK2,TIL,1.0,0.001869158878504673,0.003576702120242075,0.05224839421110181,1.0,0.01449275362318841,0.0383566894779687,0.09468817239301948,0.0001371904525813175,0.00494730495831925
DC,FGF5,FGFR4,Endo,1.0,0.0071428571428571435,0.011030572765011,0.4327540905429403,1.0,0.012048192771084341,0.012436585892648191,0.041237154987783735,0.00013718266563716522,0.01784554750331663
DC,SHH,BOC,ETC,2.0,0.01428571428571429,0.02337237791783321,0.09383093829007633,12.0,0.0037926675094816687,0.005868213742918796,0.010911091697613591,0.0001371541093021206,0.0010237979717561449
CAF,CCL3L3,CCR5,Endo,11.0,0.007823613086770981,0.01168679916473355,0.0375701996728758,1.0,0.012048192771084341,0.01172389495056712,0.03887702340874261,0.0001370148057157117,0.0014606175321535259
TAM,SLIT3,ROBO2,DC,3.0,0.005607476635514018,0.007948614453721402,0.01961356232055615,2.0,0.01428571428571429,0.01721445540809772,0.146299784229358,0.0001368310690697481,0.00286945993546643
ETC,EPO,CRLF3,DC,2.0,0.0006321112515802782,0.001086122091613992,0.07137311900105534,10.0,0.07142857142857142,0.1259014829693067,0.1721255181557856,0.00013674438201992682,0.0122851350904512
ETC,LY9,LY9,TIL,2.0,0.0006321112515802782,0.001060428308174807,0.004127981292539551,4.0,0.057971014492753624,0.1288229819598827,0.5014755410432653,0.00013660753681375218,0.002070081652092749
TIL,LY9,LY9,ETC,4.0,0.057971014492753624,0.1288229819598827,0.5014755410432653,2.0,0.0006321112515802782,0.001060428308174807,0.004127981292539551,0.00013660753681375218,0.002070081652092749
TAM,SLIT3,ROBO1,DC,3.0,0.005607476635514018,0.007948614453721402,0.01961356232055615,1.0,0.0071428571428571435,0.01717345229666921,0.02185230831266199,0.0001365051511455999,0.0004286016109384032
CAF,GDF9,BMPR1B,ETC,8.0,0.005689900426742532,0.009803160507629844,0.1238553793646571,32.0,0.01011378002528445,0.01391300646777892,0.1354888042645418,0.0001363914355473288,0.01678101725184859
CAF,FGF3,FGFR1,TAM,1.0,0.0007112375533428165,0.001256032491105356,1.0,34.0,0.06355140186915888,0.10844091739711902,0.06064841900664755,0.0001362053156160535,0.06064841900664755
CAF,RSPO4,LGR5,ETC,1.0,0.0007112375533428165,0.0008911390957524965,0.5114833107151766,336.0,0.1061946902654867,0.1527951435950312,0.5784001616404141,0.000136161726098649,0.2958420295940323
DC,INHBB,ACVR1C,TAM,1.0,0.0071428571428571435,0.014104024300556791,0.02544699971878077,3.0,0.005607476635514018,0.009640133029063663,0.09206476130959214,0.000135964670502514,0.002342771955154809
ETC,IL16,CD4,ETC,23.0,0.007269279393173198,0.010839728361448009,0.01590837656402996,25.0,0.007901390644753476,0.012530895940602091,0.0052981812482919355,0.0001358315081216982,8.428546240231046e-05
Endo,CXCL5,CXCR1,ETC,4.0,0.04819277108433735,0.07066447602957394,0.07620825501795132,4.0,0.0012642225031605561,0.0019216947590071929,0.3380796712455564,0.00013579555323402171,0.02576446180266651
CAF,WNT3A,FZD7,Endo,2.0,0.001422475106685633,0.002126899027811088,0.2321114467074641,4.0,0.04819277108433735,0.06372928895728043,0.1195183938794443,0.0001355457627263317,0.02774158731151033
CAF,NTRK3,PTPRD,ETC,11.0,0.007823613086770981,0.011724033845186091,0.2487114454020977,26.0,0.008217446270543615,0.011552913452724429,0.04685472074695009,0.0001354467483302468,0.011653305320885609
TAM,DKK1,LRP4,CAF,2.0,0.003738317757009346,0.006877505783464617,0.02947389489455875,17.0,0.01209103840682788,0.01967873404517542,0.3488231591717976,0.000135340607206956,0.0102811771302175
CAF,WNT7B,FZD8,DC,14.0,0.009957325746799429,0.015787525148174282,0.09404482680361984,1.0,0.0071428571428571435,0.008571576353233572,0.0437555986966875,0.000135323977236171,0.0041149877011186714
Endo,DKK2,KREMEN1,TAM,1.0,0.012048192771084341,0.018059815344310358,0.2806156875947814,2.0,0.003738317757009346,0.007472978443579775,0.040358900109193616,0.0001349606107630626,0.011325340504710471
Endo,COLQ,MUSK,ETC,4.0,0.04819277108433735,0.08434653286149227,0.5267438062264378,4.0,0.0012642225031605561,0.001595977241567497,0.342430237998285,0.0001346151468520667,0.1803730069302416
CAF,DHH,PTCH2,DC,5.0,0.003556187766714083,0.004901913860337071,0.1934949624068421,2.0,0.01428571428571429,0.02736655294720279,0.163044417470952,0.0001341484852015416,0.03154827342918732
ETC,RSPO2,LGR4,TAM,16.0,0.005056890012642225,0.006976962205733112,0.7696104915981995,6.0,0.01121495327102804,0.01922183207526228,0.03016585635129692,0.00013410999591405341,0.02321595953600229
Endo,CCL28,CCR10,ETC,2.0,0.024096385542168683,0.02488720762909711,0.06552849904053236,12.0,0.0037926675094816687,0.005381917079774702,0.01589507333295482,0.00013394088780693702,0.001041580297647721
TAM,FGA,ITGA5,ETC,1.0,0.001869158878504673,0.002570096302692617,0.1829019791176118,116.0,0.03666245259165613,0.05210612062083548,0.02119867043644319,0.0001339177479552648,0.003877278777487468
ETC,LEFTY2,ACVR2B,Endo,1.0,0.0003160556257901391,0.0007645609360444152,0.2831923882580358,9.0,0.108433734939759,0.1750459768563718,0.5463175778731535,0.0001338333159161166,0.1547129796252438
Endo,BMP6,BMPR1B,TAM,1.0,0.012048192771084341,0.02835711161197988,0.6066385620446906,1.0,0.001869158878504673,0.004716180433499065,0.045927503096505465,0.0001337372549349686,0.02786139443676715
TAM,PTN,PTPRS,TAM,9.0,0.01682242990654206,0.031225770035624788,0.0367455365225264,1.0,0.001869158878504673,0.004278538881393028,0.00879998932963107,0.00013360067119885802,0.00032336032930980113
DC,IL24,IL20RA,TAM,1.0,0.0071428571428571435,0.01699300003233485,0.699960217821293,2.0,0.003738317757009346,0.007857615254265383,0.01263874233494058,0.0001335244562698065,0.008846616837752208
CAF,INHA,ACVR2A,TIL,4.0,0.002844950213371266,0.0037838554671296367,0.2837162570713795,1.0,0.01449275362318841,0.035249678751832034,0.051219580703683015,0.000133379689659683,0.0145318277260144
DC,CCL26,CCR1,ETC,1.0,0.0071428571428571435,0.01597552797231979,0.0526951688411987,19.0,0.006005056890012643,0.008343000805962451,0.01472117740089339,0.0001332838427487397,0.0007757349286813157
Endo,CCL26,CCR3,CAF,5.0,0.060240963855421686,0.08138871032606372,0.2684600997119077,1.0,0.0007112375533428165,0.0016354488922504132,0.1162077835577504,0.0001331070761444506,0.03119715316121346
ETC,NGF,SORT1,DC,2.0,0.0006321112515802782,0.0006755563782542287,0.006470934888333528,16.0,0.1142857142857143,0.1967197438663596,0.1531113934647667,0.0001328952776974574,0.0009907738577725207
DC,PPY,NPY5R,Endo,1.0,0.0071428571428571435,0.01133420223257107,0.106970310560702,1.0,0.012048192771084341,0.01172389495056712,0.7299117721257443,0.00013288099632314659,0.07807888894620323
DC,KITLG,KIT,CAF,2.0,0.01428571428571429,0.021537297787736002,0.031313916624461265,6.0,0.004267425320056899,0.006166967985137899,0.025742770244789458,0.0001328198259433492,0.0008061069611279995
TAM,EFNA2,EPHA4,DC,3.0,0.005607476635514018,0.01043737194563163,0.05031613123545608,1.0,0.0071428571428571435,0.012724415110238,0.02178305023980385,0.0001328094532961693,0.001096038814574503
DC,EFNB3,EPHB1,CAF,4.0,0.028571428571428567,0.05068700551984821,0.4559104077562887,3.0,0.00213371266002845,0.0026200444396885948,0.03238687562808465,0.0001328022069767434,0.01476551367355228
TAM,FGF10,FGFR2,TAM,2.0,0.003738317757009346,0.007348865506615812,0.08259106658315234,5.0,0.009345794392523364,0.01805242549685266,0.0521405579741081,0.0001326648470445723,0.0043063442953222755
DC,WNT9A,FZD10,CAF,1.0,0.0071428571428571435,0.011030572765011,0.1743962198126568,12.0,0.008534850640113799,0.012004690646704041,0.4626958703379426,0.00013241861369991592,0.0806924107098644
CAF,WNT3A,FZD1,ETC,2.0,0.001422475106685633,0.002126899027811088,0.2321114467074641,148.0,0.04677623261694058,0.06225358255598212,0.06918144737841772,0.0001324070842160757,0.01605780583632084
DC,SHH,HHIP,ETC,2.0,0.01428571428571429,0.02337237791783321,0.09383093829007633,12.0,0.0037926675094816687,0.005659466707854758,0.02832072054125823,0.0001322751947093768,0.002657359781437298
TIL,EFNA4,EPHA6,ETC,1.0,0.01449275362318841,0.040094433676012765,0.07190983094596308,7.0,0.002212389380530973,0.003298902943450616,0.3369313627271763,0.00013226764526978402,0.02422867733410421
ETC,WNT10B,FZD7,ETC,3.0,0.0009481668773704172,0.001560177597424205,0.04823764614371795,200.0,0.0632111251580278,0.08473408983151053,0.1589109574137458,0.0001322002286932529,0.0076654905320837
DC,CXCL10,CCR3,CAF,6.0,0.042857142857142864,0.080828940530783,0.310084478207507,1.0,0.0007112375533428165,0.0016354488922504132,0.1162077835577504,0.0001321916012528435,0.03603422992815596
CAF,APOB,LSR,CAF,1.0,0.0007112375533428165,0.0012078473763991679,0.4325175867351311,99.0,0.07041251778093884,0.1093942150504072,0.05640102924413747,0.00013213151564188071,0.02439443705805188
ETC,CCL2,CCR2,CAF,234.0,0.07395701643489254,0.1111418447733264,0.056727348564433726,1.0,0.0007112375533428165,0.001186280000632596,0.012511122640650879,0.0001318453476880096,0.0007097228149685809
CAF,PIP,CD4,CAF,1.0,0.0007112375533428165,0.0008829663091512375,0.036477596403086766,129.0,0.09174964438122332,0.1491727607597617,0.06307165326083893,0.00013171452199394729,0.002300702312124314
ETC,COL2A1,TNFRSF10A,DC,9.0,0.002844500632111252,0.003576357568871715,0.4314267285893599,3.0,0.021428571428571432,0.036777400773784934,0.07760036094957498,0.0001315291356207542,0.03347886986182864
ETC,WNT2,FZD7,TIL,8.0,0.0025284450063211127,0.003670837274467628,0.013588712245936321,1.0,0.01449275362318841,0.03582592984283348,0.0671882216812957,0.0001315111586595353,0.0009130014107433072
TAM,ADM2,CALCR,DC,3.0,0.005607476635514018,0.00977239984880157,0.055941421427180865,1.0,0.0071428571428571435,0.01344764779228143,0.5798549387494145,0.0001314157912520278,0.032437909495213135
DC,TGFA,ERBB4,ETC,4.0,0.028571428571428567,0.043421545856743994,0.09098114330913618,7.0,0.002212389380530973,0.0030211586808066944,0.1481938143084898,0.0001311833801991481,0.01348284265712822
CAF,SLITRK6,PTPRS,TAM,27.0,0.01920341394025605,0.03065990990398712,0.271825185793037,1.0,0.001869158878504673,0.004278538881393028,0.00879998932963107,0.00013117961662421608,0.002392058734503709
DC,WNT7B,FZD8,TAM,1.0,0.0071428571428571435,0.01242266290480214,0.0740006537032801,3.0,0.005607476635514018,0.01055917755069514,0.053901769807019564,0.0001311731032642401,0.003988766201483174
CAF,SFTPD,LAIR1,ETC,4.0,0.002844950213371266,0.003259955387248868,0.052535862545825165,88.0,0.027812895069532242,0.04022180915751021,0.02599520073501884,0.0001311213034479212,0.001365680292666083
DC,BMP2,BMPR1B,TAM,2.0,0.01428571428571429,0.02777666748822871,0.02854467333210631,1.0,0.001869158878504673,0.004716180433499065,0.045927503096505465,0.0001309997757157939,0.001310985572849049
ETC,JAM3,JAM2,DC,23.0,0.007269279393173198,0.010442769010951241,0.01325182251535538,1.0,0.0071428571428571435,0.012531596647961,0.01367741131092985,0.0001308645691330676,0.00018125062716195658
DC,JAM2,JAM3,ETC,1.0,0.0071428571428571435,0.012531596647961,0.01367741131092985,23.0,0.007269279393173198,0.010442769010951241,0.01325182251535538,0.0001308645691330676,0.00018125062716195658
TAM,FGF2,FGFR4,DC,2.0,0.003738317757009346,0.004429401003919065,0.01804749473953735,3.0,0.021428571428571432,0.029532502761603636,0.09792369096066117,0.0001308112973804897,0.001767277297488614
TAM,FGF8,FGFR2,Endo,1.0,0.001869158878504673,0.0037857463932888967,1.0,2.0,0.024096385542168683,0.0344352904179194,0.09945894842240492,0.0001303632765014941,0.09945894842240492
TIL,ZP3,EGFR,TAM,1.0,0.01449275362318841,0.03088512310696565,0.1243847665161013,1.0,0.001869158878504673,0.004220111517035477,0.007776650769764806,0.0001303386637287643,0.0009672968902744547
Endo,NODAL,ACVR1C,DC,1.0,0.012048192771084341,0.01334489405811482,1.0,1.0,0.0071428571428571435,0.009761928401900358,0.093227925956285,0.0001302719003262624,0.093227925956285
TAM,FGF8,FGFRL1,DC,1.0,0.001869158878504673,0.0037857463932888967,1.0,3.0,0.021428571428571432,0.034410930017799934,0.08316596685533584,0.00013027105420460272,0.08316596685533584
ETC,CD1D,LILRB2,DC,2.0,0.0006321112515802782,0.0006735009825536313,0.001691714913434004,14.0,0.1,0.1933490414200471,0.3479403295066134,0.0001302207693722045,0.0005886158444114791
Endo,LPL,GPIHBP1,ETC,11.0,0.1325301204819277,0.1774757389262234,0.3057382796238465,2.0,0.0006321112515802782,0.0007335435363438811,0.00292989298703315,0.0001301861811471853,0.0008957804413374881
TAM,NTF4,NGFR,TIL,1.0,0.001869158878504673,0.003576702120242075,0.05224839421110181,1.0,0.01449275362318841,0.036385391844427385,0.24139656767822898,0.0001301397081558022,0.01261258302925902
ETC,RSPO4,LGR5,ETC,2.0,0.0006321112515802782,0.0008511251718860115,0.4885166892848234,336.0,0.1061946902654867,0.1527951435950312,0.5784001616404141,0.0001300477928556688,0.2825581320463818
ETC,EPO,CRLF3,TIL,2.0,0.0006321112515802782,0.001086122091613992,0.07137311900105534,4.0,0.057971014492753624,0.1196887123419839,0.1636317630530622,0.000129996554591461,0.0116789092967387
DC,RSPO3,LRP6,DC,1.0,0.0071428571428571435,0.008642879054864142,0.0032502141326720873,1.0,0.0071428571428571435,0.015015498519695641,0.02103360821470615,0.000129777137654221,6.836373068052566e-05
ETC,FGF1,FGFR2,Endo,8.0,0.0025284450063211127,0.0037672403187979657,0.01502065248488671,2.0,0.024096385542168683,0.0344352904179194,0.09945894842240492,0.0001297260144519032,0.0014939383007652161
Endo,MIA,CDH7,CAF,8.0,0.0963855421686747,0.1146292312461534,0.06624399754160007,1.0,0.0007112375533428165,0.001131451623654581,1.0,0.0001296974298117366,0.06624399754160007
TAM,FGF19,FGFR1,ETC,1.0,0.001869158878504673,0.003474708638830112,0.06219655597719845,87.0,0.0274968394437421,0.03732534378027889,0.02087517464338291,0.00012969469448063893,0.001298363968240959
CAF,LPL,GPIHBP1,TAM,33.0,0.02347083926031295,0.036922379793405166,0.06360635513311841,1.0,0.001869158878504673,0.003509333498735888,0.014016852576132109,0.0001295729442620458,0.0008915609028060244
TAM,COL9A3,MAG,Endo,3.0,0.005607476635514018,0.01039016863437213,0.03534791428248196,1.0,0.012048192771084341,0.01245062173644892,0.4545352719353756,0.0001293640594444834,0.01606687383073628
ETC,DLK1,NOTCH3,Endo,1.0,0.0003160556257901391,0.0003327058485845797,0.05018335015694698,25.0,0.3012048192771085,0.3881658007389215,0.3982551996311702,0.00012914503212635572,0.01998578013491584
TAM,LGI2,ADAM11,Endo,2.0,0.003738317757009346,0.007233258777842299,0.07126019467604057,1.0,0.012048192771084341,0.01781962541301988,0.8908955005497143,0.0001288939619365878,0.06348538680518126
TAM,FGF19,FGFR3,CAF,1.0,0.001869158878504673,0.003474708638830112,0.06219655597719845,30.0,0.02133712660028449,0.03706879720901581,0.08377994672737765,0.00012880326989320878,0.005210824146396047
TAM,NID2,COL13A1,CAF,1.0,0.001869158878504673,0.003934011789404075,0.007290720480787881,30.0,0.02133712660028449,0.03270486686157194,0.1225287660589615,0.0001286613318043147,0.0008933229841917373
Endo,NODAL,ACVR1C,TAM,1.0,0.012048192771084341,0.01334489405811482,1.0,3.0,0.005607476635514018,0.009640133029063663,0.09206476130959214,0.0001286465539789881,0.09206476130959214
TAM,RSPO3,FZD8,DC,5.0,0.009345794392523364,0.015004488980642768,0.0056425413139342285,1.0,0.0071428571428571435,0.008571576353233572,0.0437555986966875,0.0001286121229388312,0.0002468927733619859
DC,FAM3D,FPR2,ETC,4.0,0.028571428571428567,0.04313790560006064,0.0467575449742212,6.0,0.001896333754740834,0.0029807717590598173,0.01059912695271041,0.0001285842507576491,0.000495589155178837
Endo,NTF3,NTRK2,TAM,3.0,0.03614457831325301,0.045554494824845,0.4802068685553253,1.0,0.001869158878504673,0.002816020866644261,0.006951691423638289,0.00012828240799620148,0.003338249969708254
ETC,ADAM29,ITGA4,DC,1.0,0.0003160556257901391,0.0005237599586810998,0.3792382255812508,19.0,0.1357142857142857,0.2445143385594911,0.3039385200084339,0.0001280668198608555,0.1152651050137899
Endo,CCL28,ACKR2,ETC,2.0,0.024096385542168683,0.02488720762909711,0.06552849904053236,11.0,0.0034766118836915302,0.005141281939175722,0.1094375486558179,0.00012795215109999322,0.007171278302090978
CAF,CLEC4G,LAG3,CAF,1.0,0.0007112375533428165,0.001170409907324061,0.0380472844121721,88.0,0.06258890469416785,0.1092444165609657,0.1531004550511765,0.000127860747462791,0.005825056556965082
TAM,WNT3,FZD7,TIL,1.0,0.001869158878504673,0.003562963176977421,0.048930579339269996,1.0,0.01449275362318841,0.03582592984283348,0.0671882216812957,0.0001276464688109921,0.0032875586116411
CAF,IL24,IL20RA,Endo,4.0,0.002844950213371266,0.004677077884218165,0.1926539427043525,2.0,0.024096385542168683,0.027283031701254217,0.04388395163545145,0.0001276048641843592,0.00845441630401684
CAF,FGF20,FGFR3,Endo,1.0,0.0007112375533428165,0.0010634390574870269,0.02537048252917805,7.0,0.08433734939759037,0.1197433046056623,0.2706342918076272,0.00012733970699022748,0.006866122572101879
CAF,RSPO2,LGR5,CAF,2.0,0.001422475106685633,0.002088613539270718,0.2303895084018004,50.0,0.035561877667140834,0.06094013781563554,0.2306865567427559,0.00012728039692675992,0.05314776240286757
DC,SLIT2,ROBO1,ETC,1.0,0.0071428571428571435,0.012381387523334859,0.02176507954051216,21.0,0.00663716814159292,0.010278087521684591,0.01307832190688512,0.0001272569846047292,0.0002846507165597774
CAF,SOST,LRP4,ETC,5.0,0.003556187766714083,0.0056452672009580296,0.915403087362968,47.0,0.01485461441213654,0.022525020507199508,0.3992761320770633,0.0001271597594702004,0.3654986040136879
CAF,APOB,LSR,TIL,1.0,0.0007112375533428165,0.0012078473763991679,0.4325175867351311,3.0,0.043478260869565216,0.1052572515742855,0.054268110260339716,0.00012713469516098798,0.02347191208647813
Endo,VTN,ITGB3,CAF,1.0,0.012048192771084341,0.01245062173644892,0.1440531488316134,10.0,0.007112375533428166,0.01020443454347897,0.13836475445502402,0.0001270515545352094,0.01993187856655921
CAF,MATN1,ITGA1,DC,2.0,0.001422475106685633,0.0023160806085289467,0.1047566708041736,5.0,0.03571428571428571,0.05482517844754292,0.028221583147695132,0.00012697953266149327,0.002956399095375711
DC,GREM1,KDR,TAM,1.0,0.0071428571428571435,0.012091314600181641,0.01505407102016332,3.0,0.005607476635514018,0.01049710357827245,0.01180064438403192,0.0001269237817555846,0.00017764773864090792
TAM,CALCA,CALCRL,CAF,1.0,0.001869158878504673,0.0033910102326075143,0.4444679119059953,31.0,0.02204836415362731,0.03742819099955658,0.02587164943322291,0.0001269193786674848,0.01149911800114852
ETC,ICAM3,CLEC4M,ETC,640.0,0.20227560050568902,0.2832457569284964,0.1166060085630912,1.0,0.0003160556257901391,0.00044802139334686154,0.1247285701507866,0.0001269001586786914,0.01454410071906475
ETC,IL34,PTPRZ1,Endo,22.0,0.0069532237673830604,0.008544613963392783,0.03204058431914103,1.0,0.012048192771084341,0.014846445808606019,0.1945302566473971,0.00012685714816296927,0.0062328630907350704
TAM,LAMA2,ITGA7,ETC,3.0,0.005607476635514018,0.010565927216030991,0.02603730291711069,27.0,0.008533501896333754,0.01198649563832292,0.03975518231524335,0.0001266484404897929,0.001035117724466953
CAF,GDF7,ACVR2A,Endo,1.0,0.0007112375533428165,0.0007707251705046446,0.0437720682422092,10.0,0.1204819277108434,0.1642909670115217,0.23872315271229003,0.00012662318356232801,0.01044940613151769
ETC,DLL3,NOTCH1,DC,7.0,0.002212389380530973,0.002349339696783048,0.1430704681858183,5.0,0.03571428571428571,0.05374276542731821,0.0551319436022693,0.00012626001223329828,0.007887752983170798
Endo,NGF,SORCS3,CAF,5.0,0.060240963855421686,0.06866286374108345,0.6576992458619967,2.0,0.001422475106685633,0.0018379442575512308,1.0,0.0001261985161199469,0.6576992458619967
CAF,GDF7,BMPR2,DC,1.0,0.0007112375533428165,0.0007707251705046446,0.0437720682422092,13.0,0.09285714285714286,0.163522410495994,0.06522299321478606,0.0001260308377108554,0.002854945309958763
Endo,CCL5,GPR75,ETC,6.0,0.07228915662650602,0.1000102245159543,0.04730876801961206,3.0,0.0009481668773704172,0.0012598770043192949,0.02239834824391175,0.0001260005820644607,0.001059638261093706
CAF,POMC,MC2R,TAM,35.0,0.02489331436699858,0.03639129051355042,0.1048010107634747,1.0,0.001869158878504673,0.0034543472481403372,0.8970733149434359,0.0001257081542417585,0.09401419013501296
ETC,ADM2,CALCR,CAF,293.0,0.09260429835651074,0.13385282730241999,0.7662311752688481,1.0,0.0007112375533428165,0.0009385596055685846,0.040470157384105365,0.00012562885679719919,0.0310094962557383
ETC,PNOC,OPRL1,DC,4.0,0.0012642225031605561,0.002124895313448233,0.02173980530508977,5.0,0.03571428571428571,0.05907247491927092,0.5756698903816254,0.00012552282510974708,0.01251495133689891
Endo,GAL,GALR2,TAM,1.0,0.012048192771084341,0.012293992215593609,0.2205345327234257,3.0,0.005607476635514018,0.010209781127129629,0.8635720686219787,0.0001255189696998462,0.1904474626265502
CAF,CCL5,GPR75,ETC,85.0,0.0604551920341394,0.09953416901958416,0.04708357505408037,3.0,0.0009481668773704172,0.0012598770043192949,0.02239834824391175,0.0001254008106918041,0.0010545943106296481
ETC,WNT2,FZD5,TAM,8.0,0.0025284450063211127,0.003670837274467628,0.013588712245936321,10.0,0.01869158878504673,0.03415644767027097,0.059887821022968586,0.0001253827612714336,0.0008137983669172557
ETC,GDF6,BMPR2,DC,1.0,0.0003160556257901391,0.0007645609360444152,0.02891266996815556,13.0,0.09285714285714286,0.163522410495994,0.06522299321478606,0.0001250228472330563,0.001885770877154359
DC,NRG1,ERBB4,DC,1.0,0.0071428571428571435,0.01454915662329314,0.1402219244847583,1.0,0.0071428571428571435,0.008571576353233572,0.42045278935264707,0.0001247092068717111,0.058956699278012864
DC,CXCL11,CCR3,DC,1.0,0.0071428571428571435,0.010885890966885,0.1231444418583525,1.0,0.0071428571428571435,0.01144822561772164,0.8134604089485602,0.0001246241358388175,0.1001731280338376
ETC,IL2,IL2RG,TAM,1.0,0.0003160556257901391,0.00028072964326952783,0.003138824428973718,136.0,0.2542056074766355,0.4435189752844362,0.1603212295374757,0.0001245089237148663,0.0005032201917553316
ETC,HGF,SDC2,ETC,4.0,0.0012642225031605561,0.0018209875651283558,0.005084918979110626,149.0,0.04709228824273072,0.06834563884504595,0.028497519443402,0.0001244565584675822,0.0001449075774753289
TIL,CXCL3,CXCR2,ETC,5.0,0.07246376811594203,0.1809939550108409,0.05107982192505673,2.0,0.0006321112515802782,0.0006875462956094879,0.06383527611014439,0.00012444172329541392,0.0032606945362430033
CAF,WNT7A,FZD5,TAM,3.0,0.00213371266002845,0.0036361360564877883,0.02782037509773345,10.0,0.01869158878504673,0.03415644767027097,0.059887821022968586,0.0001241974909354106,0.001666101644644913
Endo,TNFSF13B,TNFRSF13B,ETC,5.0,0.060240963855421686,0.07208003867592037,0.037371059913728716,3.0,0.0009481668773704172,0.001721683634472633,0.02730454841597565,0.0001240990229604865,0.001020399914770733
TIL,TIMP3,KDR,ETC,2.0,0.028985507246376812,0.07539360632335043,0.023279175100015318,4.0,0.0012642225031605561,0.0016453500513909538,0.0018496712639762948,0.00012404887403867399,4.305882123157083e-05
TAM,SCT,SCTR,CAF,2.0,0.003738317757009346,0.006937216387815683,0.02385672444101811,17.0,0.01209103840682788,0.017874654874822968,0.06382968543330363,0.0001240003487241714,0.001522767216539192
CAF,NTF3,NTRK2,TAM,40.0,0.028449502133712664,0.04402395351018863,0.4640728634537071,1.0,0.001869158878504673,0.002816020866644261,0.006951691423638289,0.000123972371716868,0.003226091344814398
ETC,HGF,MET,DC,4.0,0.0012642225031605561,0.0018209875651283558,0.005084918979110626,6.0,0.042857142857142864,0.06802922351432343,0.08515349100212362,0.0001238803700849205,0.0004329986025342243
CAF,EDN3,EDNRA,TAM,7.0,0.0049786628733997145,0.00814327185267706,0.2243133034901878,4.0,0.007476635514018692,0.015207636104979268,0.01707755277676294,0.0001238399150394331,0.003830722278883725
ETC,TNFSF13,TNFRSF13B,TIL,9.0,0.002844500632111252,0.0042986557814794464,0.1531705637087961,1.0,0.01449275362318841,0.02874927876044478,0.4559409511256655,0.0001235832533569502,0.06983673250184284
