Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
TAM,BTC,EGFR,EMT,1.0,0.001686340640809443,0.002674302161669646,0.01765149355614343,236.0,0.2388663967611336,0.3187392063414327,0.3802713408912521,0.0008524049485277611,0.006712357123327957
TIL,BTLA,VTCN1,TAM,9.0,0.08653846153846154,0.1625333642925343,0.4770459022156125,2.0,0.0033726812816188873,0.005244164710575751,0.06700290863672911,0.0008523517333140615,0.0319634630016787
TIL,COMP,ITGB3,DC,2.0,0.019230769230769232,0.03353496485248288,0.043216897159791864,1.0,0.015625,0.0254005093492825,0.1216379335136809,0.0008518051882633515,0.005256814063390344
ETC,CD70,CD27,TAM,8.0,0.01773835920177384,0.01865615076008867,0.023126284182654118,16.0,0.02698145025295109,0.04565621783623422,0.03721975140887497,0.0008517692830882348,0.0008607545482893838
EMT,BMP7,ACVR1,ETC,2.0,0.002024291497975709,0.003681882760375122,0.059080613063506024,77.0,0.1707317073170732,0.2311731344602176,0.2069642006636764,0.0008511523784309551,0.012227571857408479
DC,TIGIT,PVR,TIL,1.0,0.015625,0.02468780350269219,0.01883158762727248,2.0,0.019230769230769232,0.03446281932207692,0.03247901622377263,0.0008508113115722187,0.0006116314400655789
TIL,PVR,TIGIT,DC,2.0,0.019230769230769232,0.03446281932207692,0.03247901622377263,1.0,0.015625,0.02468780350269219,0.01883158762727248,0.0008508113115722187,0.0006116314400655789
EMT,PF4,SDC2,DC,10.0,0.010121457489878541,0.014769815471886959,0.3013236890160365,2.0,0.03125,0.05755981170197672,0.02459787923394951,0.0008501477974347558,0.007411923712744622
CAF,DKK1,KREMEN1,EMT,6.0,0.01729106628242075,0.026945095056211867,0.04804459546091429,23.0,0.02327935222672065,0.031544013818775314,0.1064092213554718,0.0008499564508013615,0.005112387993334523
CAF,VWF,TNFRSF11B,TIL,8.0,0.02305475504322766,0.03749227826393466,0.026838553972674033,1.0,0.009615384615384616,0.02266437505611788,0.05023051781990625,0.0008497390562821513,0.001348114463584919
EMT,BMP8A,TGFBR1,CAF,2.0,0.002024291497975709,0.00339229434225419,0.1036152432133568,57.0,0.1642651296829971,0.2504676577549759,0.1260373183515721,0.0008496600183198638,0.01305938739495742
CAF,ANPEP,SELE,EMT,26.0,0.07492795389048991,0.1143357245456069,0.06078589212369095,6.0,0.006072874493927126,0.007430006115949723,0.020854394807868642,0.0008495151326454024,0.0012676529930959642
TAM,EFNA4,EPHA3,TIL,21.0,0.03541315345699832,0.05528095622870631,0.08520714389640506,1.0,0.009615384615384616,0.015365542966141732,0.03638914102149257,0.0008494219081415872,0.0031006147752848942
ETC,HLA-G,KLRC1,EMT,68.0,0.1507760532150776,0.1980745179883715,0.2490065405409655,3.0,0.003036437246963563,0.004287814754600101,0.061046254381741785,0.0008493068407408425,0.015200916616581281
TIL,L1CAM,ERBB2,Endo,1.0,0.009615384615384616,0.015174859316634618,0.02299625913659477,2.0,0.03636363636363636,0.055925266223628915,0.0514235571471155,0.0008486580471889064,0.001182549445880558
DC,LTA,TNFRSF1B,EMT,1.0,0.015625,0.023299710044792192,0.1508080045856185,29.0,0.02935222672064777,0.03642053949621769,0.01076645162817585,0.000848588009936774,0.001623667086512784
Endo,CCL2,CCR4,EMT,20.0,0.3636363636363636,0.5779015409506754,0.1993077576882914,1.0,0.0010121457489878538,0.001468258050855233,0.015038570695872059,0.0008485085901024741,0.002997303804231107
TIL,ICAM1,ITGAM,EMT,4.0,0.038461538461538464,0.07062563046184114,0.02104796417990107,8.0,0.008097165991902834,0.01201122689903719,0.012795256520912941,0.0008483004723647267,0.0002693141009248211
DC,C3,CD19,EMT,23.0,0.359375,0.6639800881324824,0.1700777401109687,1.0,0.0010121457489878538,0.001277456485062925,0.008536911435689416,0.0008482056695374923,0.001451938604509541
Endo,DHH,CDON,TIL,2.0,0.03636363636363636,0.05028138161655418,1.0,1.0,0.009615384615384616,0.01686565701287769,0.1412631190255102,0.0008480285364784166,0.1412631190255102
EMT,FGF1,CSPG4,TAM,74.0,0.07489878542510121,0.1089573792832591,0.2645427963672817,3.0,0.005059021922428329,0.007782989785962127,0.0145504905324061,0.0008480141700668067,0.003849227453958367
CAF,IL1A,IL1R1,EMT,1.0,0.002881844380403458,0.0041441418244663394,0.01241261714169137,150.0,0.1518218623481781,0.2045692057273509,0.1383636413163964,0.0008477638014525741,0.0017174549059907381
EMT,MFNG,NOTCH2,TIL,10.0,0.010121457489878541,0.01629153049257773,0.01125361231831412,3.0,0.02884615384615385,0.052033487273006065,0.03006069558821195,0.0008477051445433336,0.00033829141416859287
TIL,SHH,PTCH1,CAF,1.0,0.009615384615384616,0.01974314676490942,0.2585350260461479,9.0,0.025936599423631117,0.04292177433627994,0.2349122084454197,0.0008474108901314974,0.0607330339289947
EMT,EFNA3,EPHA8,TIL,42.0,0.042510121457489884,0.05581754759950842,0.2769719766829871,1.0,0.009615384615384616,0.015174859316634618,1.0,0.0008470234322220966,0.2769719766829871
Endo,NLGN1,NRXN2,ETC,2.0,0.03636363636363636,0.06424866445752637,0.6200971627972838,5.0,0.01108647450110865,0.01318177372456033,0.03481456898197857,0.0008469113569843142,0.02158841544973523
ETC,ADM2,RAMP3,EMT,20.0,0.044345898004434586,0.05669652370651855,0.3817385024437325,11.0,0.0111336032388664,0.01493110607049606,0.01422834527262231,0.0008465418092904231,0.005431507216623201
EMT,IL13,IL4R,EMT,1.0,0.0010121457489878538,0.002109405786390193,0.2229998171288993,281.0,0.284412955465587,0.40112424487623205,0.1543058831154929,0.0008461338032033203,0.034410183716668236
TIL,TG,ASGR1,ETC,1.0,0.009615384615384616,0.01827266404535654,0.3018650295080589,13.0,0.028824833702882482,0.046245909849044836,0.06493105713638132,0.0008450359741434415,0.01960041547846321
EMT,FGF2,SDC4,DC,9.0,0.009109311740890687,0.009725639122035558,0.04578945408484903,3.0,0.046875,0.08687558730814672,0.027005950789322268,0.0008449206106739275,0.001236587743685365
Endo,FGF2,FGFR2,EMT,3.0,0.054545454545454536,0.07445771802072036,0.3505557031051789,8.0,0.008097165991902834,0.01134449703698243,0.08626448792658563,0.0008446853614665354,0.03024050821811245
CAF,C3,CD19,EMT,136.0,0.3919308357348703,0.6610635643600712,0.1693306758826019,1.0,0.0010121457489878538,0.001277456485062925,0.008536911435689416,0.0008444799373305853,0.001445560983355202
EMT,EFNA1,EPHA4,TAM,154.0,0.1558704453441296,0.2137170697402882,0.1276783023048758,2.0,0.0033726812816188873,0.003950300075165295,0.006774118891398753,0.0008442465566591673,0.00086490799966518
DC,VCAN,SELP,TAM,4.0,0.0625,0.1120461486167022,0.03794257849579925,3.0,0.005059021922428329,0.007531659898639072,0.0129142521728702,0.0008438934843333696,0.0004900000267836738
DC,LIPH,LPAR4,DC,1.0,0.015625,0.029060691954764687,0.04139219889521667,1.0,0.015625,0.028989373378468436,0.6295532473597011,0.0008424512497133272,0.02605859322984229
TIL,CNTN1,NOTCH1,ETC,1.0,0.009615384615384616,0.01368972173789923,0.046220348830813385,22.0,0.04878048780487805,0.061508985213493336,0.048178298934229515,0.000842040891953282,0.002226817782815293
EMT,C4BPA,CD40,ETC,1.0,0.0010121457489878538,0.002137334568634677,0.031469146071962,125.0,0.2771618625277162,0.3936394990536854,0.1397011110791597,0.000841339308907479,0.004396274670965465
TIL,LIPH,LPAR2,DC,1.0,0.009615384615384616,0.0153776525846925,0.02190294901848591,2.0,0.03125,0.05470611501240469,0.1157472095095833,0.0008412516309189901,0.002535205228920411
EMT,EFNA4,EPHA4,TAM,155.0,0.1568825910931174,0.2127671261842364,0.3279480018797256,2.0,0.0033726812816188873,0.003950300075165295,0.006774118891398753,0.0008404939945582929,0.002221558754929923
EMT,ADAM11,ITGA4,TAM,4.0,0.004048582995951417,0.006475861614404585,0.6265396781800184,47.0,0.07925801011804384,0.1297157754732923,0.1402226494428635,0.0008400214111702173,0.08785505365548123
CAF,CXCL16,CXCR6,EMT,46.0,0.1325648414985591,0.1983999761734746,0.059924743026460274,3.0,0.003036437246963563,0.004229398712418048,0.007359464217358675,0.0008391126037718648,0.00044101400203764814
TAM,EFNA4,EPHA8,TIL,21.0,0.03541315345699832,0.05528095622870631,0.08520714389640506,1.0,0.009615384615384616,0.015174859316634618,1.0,0.0008388807336596544,0.08520714389640506
DC,NLGN3,NRXN1,TIL,1.0,0.015625,0.02685296653952532,0.2309066340642822,2.0,0.019230769230769232,0.031233246619048936,0.8910131128950426,0.0008387053263820633,0.2057408388057326
EMT,FGA,TLR4,DC,8.0,0.008097165991902834,0.0100621411350381,0.1723012126221426,3.0,0.046875,0.08334913612266577,0.1337411748388537,0.0008386707711497657,0.02304376660224448
EMT,IGF1,IGF1R,Endo,3.0,0.003036437246963563,0.004644492206525829,0.008126719111875841,7.0,0.1272727272727273,0.1805547604441907,0.1445333583116247,0.0008385851777341821,0.001174582005294679
ETC,TNFSF9,TNFRSF9,EMT,27.0,0.0598669623059867,0.07225291716717422,0.055084314179408164,9.0,0.009109311740890687,0.0116026718398173,0.01747898310925976,0.0008383268873602242,0.0009628177971270328
TIL,IL16,KCNJ10,TAM,15.0,0.1442307692307692,0.2843818640839329,0.3592124042013809,1.0,0.001686340640809443,0.002945297353880405,1.0,0.0008375891517779845,0.3592124042013809
DC,DLL3,NOTCH4,ETC,1.0,0.015625,0.02468780350269219,0.7729202321149143,10.0,0.0221729490022173,0.03391961651976848,0.03093114312606018,0.0008374008275267162,0.02390730632457407
TIL,VTN,ITGAV,DC,1.0,0.009615384615384616,0.01368972173789923,0.1732098240265164,2.0,0.03125,0.06114018617046375,0.018388529281617258,0.0008369921356770034,0.00318507392097537
TIL,DLL1,NOTCH4,CAF,1.0,0.009615384615384616,0.01798996645085817,0.038316817227013564,10.0,0.02881844380403458,0.04650192678373075,0.0424048942931553,0.0008365681027395793,0.0016248205841616619
EMT,LGI3,FLOT1,DC,1.0,0.0010121457489878538,0.0008687688687131751,1.0,33.0,0.515625,0.9627246443718592,0.1775541375590013,0.0008363852001732338,0.1775541375590013
TAM,TFF3,ACKR3,EMT,14.0,0.023608768971332208,0.03741897530618498,0.02171949477469729,15.0,0.01518218623481781,0.022350765020058408,0.02588586741288943,0.0008363427243599088,0.0005622279620127591
Endo,IL34,PTPRZ1,EMT,6.0,0.1090909090909091,0.1612036873782733,0.3338760144449834,3.0,0.003036437246963563,0.005186942047873968,0.1999601317336611,0.0008361541843346957,0.06676189183112861
TIL,PTHLH,PTH1R,Endo,1.0,0.009615384615384616,0.01793653326112077,0.03205022612689371,2.0,0.03636363636363636,0.04660860038217946,0.4928812336354063,0.0008359967110092481,0.0157969549917171
EMT,IL1A,IL1RAP,TIL,15.0,0.01518218623481781,0.02080023729145185,0.062301290083953874,2.0,0.019230769230769232,0.04017028697535529,0.03285563395516865,0.0008355515011531076,0.002046948381933166
CAF,NGF,NTRK1,EMT,15.0,0.04322766570605188,0.07077122447971057,0.4188405512441123,9.0,0.009109311740890687,0.01180449403300564,0.03282822943252565,0.0008354184970792462,0.01374979371188724
ETC,BMP8A,BMPR2,TAM,1.0,0.002217294900221729,0.002356963802572173,0.07199180053648023,128.0,0.2158516020236088,0.3543992393823828,0.1238911351746022,0.0008353061788833867,0.008919145891728068
CAF,PSPN,RET,DC,7.0,0.02017291066282421,0.027402803593533732,0.1406544100552438,1.0,0.015625,0.03045854028990453,0.4230734037864334,0.0008346493973099879,0.05950714001964475
ETC,LAMA1,ITGB8,EMT,1.0,0.002217294900221729,0.0025671884621497557,0.05777862680424872,223.0,0.2257085020242915,0.325079338500718,0.3365360960775383,0.0008345399270823183,0.019444593501422882
EMT,SEMA4D,PLXNB1,Endo,6.0,0.006072874493927126,0.008971694094482546,0.009159386907373135,3.0,0.054545454545454536,0.092958584124706,0.1400846174538992,0.0008339959802230838,0.001283089211031618
EMT,CLEC2D,KLRB1,CAF,24.0,0.0242914979757085,0.033016921106172034,0.0316461951390796,6.0,0.01729106628242075,0.02524189754373812,0.035045474616590036,0.0008334097397716793,0.0011090559284582689
CAF,KLRB1,CLEC2D,EMT,6.0,0.01729106628242075,0.02524189754373812,0.035045474616590036,24.0,0.0242914979757085,0.033016921106172034,0.0316461951390796,0.0008334097397716793,0.0011090559284582689
EMT,CCL2,CCR1,EMT,69.0,0.06983805668016195,0.0979463976811814,0.033779935702140836,6.0,0.006072874493927126,0.008508812808513953,0.00913318531516222,0.0008334075631374378,0.0003085184127019168
EMT,BMP6,ACVR1,TAM,7.0,0.00708502024291498,0.00931516829218421,0.2391081730430986,33.0,0.05564924114671164,0.0894622187698411,0.08009354824267187,0.0008333556236332709,0.01915102199284456
CAF,DLK1,NOTCH4,EMT,1.0,0.002881844380403458,0.008488146531804006,0.1574927067021931,78.0,0.07894736842105263,0.0981694920333269,0.08952031067113561,0.0008332770333316447,0.014098796032418369
TIL,ADAM28,ITGA4,EMT,1.0,0.009615384615384616,0.020170845543954808,0.01828265693064907,26.0,0.02631578947368421,0.0413052810454007,0.04465097574319864,0.0008331624441164218,0.000816338471131634
TIL,VCAN,SELP,TIL,1.0,0.009615384615384616,0.01652129194299961,0.005594662771887864,3.0,0.02884615384615385,0.05040991266967327,0.0864359693599758,0.0008328368840367871,0.0004835800999302967
DC,DLK1,NOTCH4,ETC,1.0,0.015625,0.024535881313512968,0.4552492519904277,10.0,0.0221729490022173,0.03391961651976848,0.03093114312606018,0.0008322476851289134,0.01408137977134775
TIL,JAM3,JAM2,TAM,3.0,0.02884615384615385,0.05798961083401414,0.051870943346606135,5.0,0.008431703204047217,0.014349833022574282,0.01594061316660883,0.0008321412325121675,0.0008268546424753302
TAM,JAM2,JAM3,TIL,5.0,0.008431703204047217,0.014349833022574282,0.01594061316660883,3.0,0.02884615384615385,0.05798961083401414,0.051870943346606135,0.0008321412325121675,0.0008268546424753302
DC,TNFSF12,CD163,EMT,6.0,0.09375,0.1656330536276928,0.08450992504180804,4.0,0.004048582995951417,0.005019935193118896,0.004165993885022128,0.0008314671950494048,0.0003520678309478507
ETC,EFNA5,EPHA5,EMT,147.0,0.3259423503325942,0.4678524345265486,0.4080816721550397,1.0,0.0010121457489878538,0.001776532994585,1.0,0.000831155286533332,0.4080816721550397
EMT,LPL,LRP1,Endo,3.0,0.003036437246963563,0.003555475132953168,0.007189717836926694,9.0,0.1636363636363636,0.2335895083913367,0.07867580322681401,0.0008305216884041531,0.0005656568257943593
TIL,BMP2,ACVR2A,EMT,1.0,0.009615384615384616,0.01368972173789923,0.0199085745069208,44.0,0.044534412955465584,0.0606460371554278,0.1104708686465682,0.0008302273731641043,0.002199317519294464
ETC,HP,CD163,TIL,6.0,0.01330376940133038,0.017793071290488908,0.0803656228500647,3.0,0.02884615384615385,0.04665821030867078,0.038721180922503415,0.0008301928623088037,0.003111851822327029
EMT,WNT3,FZD7,ETC,8.0,0.008097165991902834,0.01129820247560033,0.301849996026701,24.0,0.053215077605321515,0.07347690328029363,0.1544561636746314,0.0008301569305408595,0.04662259239148698
EMT,VTN,PVR,EMT,2.0,0.002024291497975709,0.003263508235310648,0.04129168568724966,187.0,0.1892712550607288,0.2543633702080498,0.2397213051698422,0.0008301169534353418,0.00989849678561038
EMT,LTF,LRP1,Endo,2.0,0.002024291497975709,0.0035533977054478037,0.1873103809758259,9.0,0.1636363636363636,0.2335895083913367,0.07867580322681401,0.0008300364231344563,0.01473679467599364
EMT,CCL8,CCR1,TAM,1.0,0.0010121457489878538,0.00137040655655833,0.002348530931363532,218.0,0.3676222596964587,0.6052722901001181,0.6496868736006982,0.0008294691148562773,0.001525809718352109
EMT,MSMP,CCR2,TIL,4.0,0.004048582995951417,0.007178109319358714,0.06229097573418794,6.0,0.0576923076923077,0.1155397599494781,0.5583158878396443,0.0008293570276498173,0.03477804142143087
CAF,PRG4,TLR2,EMT,2.0,0.005763688760806916,0.00948084525331804,0.1726649409125954,62.0,0.06275303643724696,0.08747516003867448,0.1004783471681297,0.0008293384558359028,0.01734908787678036
TIL,EFNA1,EPHA3,DC,2.0,0.019230769230769232,0.02749506247470366,0.016426029529614517,1.0,0.015625,0.0301557312364325,0.0714157097465923,0.0008291337143160841,0.0011730765571759038
EMT,CCL3,CCR1,Endo,27.0,0.02732793522267207,0.04054532645936849,0.01708657456735418,1.0,0.01818181818181818,0.02044482154959127,0.02194505251790238,0.0008289419641317103,0.00037496577623164266
EMT,CX3CL1,ITGB3,DC,24.0,0.0242914979757085,0.03263341220920341,0.038754755341735315,1.0,0.015625,0.0254005093492825,0.1216379335136809,0.0008289052919188608,0.004714048353596969
TIL,VEGFA,NRP2,TIL,1.0,0.009615384615384616,0.01368972173789923,0.0043463733524945905,4.0,0.038461538461538464,0.06050783602823095,0.020772869283435167,0.0008283354381889155,9.028664550837604e-05
EMT,ICAM2,ITGAL,EMT,115.0,0.1163967611336032,0.1572111530313315,0.06833275503475125,3.0,0.003036437246963563,0.005265353480595718,0.008192700216790732,0.0008277722918019876,0.0005598297769871147
ETC,CPAMD8,SCTR,TIL,12.0,0.02660753880266075,0.02946144718968755,0.33725318280313693,2.0,0.019230769230769232,0.02808099124167346,0.1040905755665652,0.0008273066405006412,0.03510487790963456
EMT,WNT7A,FZD5,Endo,10.0,0.010121457489878541,0.010568434962427441,0.07574456917470579,3.0,0.054545454545454536,0.0782509090472791,0.1751967985491318,0.000826989643016994,0.013270206026891709
EMT,LRRC4B,PTPRS,CAF,2.0,0.002024291497975709,0.002705571438675233,0.03027363222765413,61.0,0.175792507204611,0.3056595196110007,0.5059035997882554,0.0008269836662187156,0.015315539522635969
EMT,WNT11,FZD7,EMT,4.0,0.004048582995951417,0.004744378469923564,0.02697639149452066,125.0,0.1265182186234818,0.1743072834177124,0.3664122070379525,0.0008269797225978594,0.009884479145427163
DC,PROC,THBD,TIL,1.0,0.015625,0.02855691180159953,0.09622383337974033,2.0,0.019230769230769232,0.02895469367691442,0.01418228289458738,0.0008268566335739769,0.001364673626193117
Endo,COL4A5,CD93,TIL,2.0,0.03636363636363636,0.046367668957412886,0.1474426592368402,1.0,0.009615384615384616,0.01783086955951654,0.010025086318453929,0.0008267758569584732,0.001478125385871711
TAM,CXCL12,ITGB3,DC,11.0,0.018549747048903883,0.03253549693298747,0.03575400015256917,1.0,0.015625,0.0254005093492825,0.1216379335136809,0.0008264181940299003,0.004349042693406345
EMT,HRAS,AGTR1,TAM,240.0,0.242914979757085,0.3285549316210741,0.203007096659776,1.0,0.001686340640809443,0.002514639869926982,0.0257082403475815,0.000826197330515486,0.005218955233194229
ETC,GNAS,VIPR1,EMT,263.0,0.5831485587583148,0.950478264463172,0.1092884229642344,1.0,0.0010121457489878538,0.0008687688687131751,0.01036284029217892,0.0008257459265541317,0.00113253847296246
EMT,HP,ITGAM,CAF,71.0,0.07186234817813765,0.1091645873837956,0.4930615920680651,2.0,0.005763688760806916,0.007560682720449107,0.008054204261942205,0.0008253588095176195,0.003971218776234619
ETC,FAM3D,FPR2,EMT,84.0,0.1862527716186253,0.2692285711896332,0.617614449143475,3.0,0.003036437246963563,0.0030654925293767963,0.02615072666328925,0.0008253181736766094,0.016151066642848967
EMT,ICAM5,ITGB2,ETC,4.0,0.004048582995951417,0.006365195073000962,0.1535650454602437,46.0,0.1019955654101996,0.1296587427931408,0.0362634040115606,0.0008253031907983988,0.005568791285578485
EMT,CCL11,CCR5,DC,7.0,0.00708502024291498,0.01025668453920197,0.030268708775147788,3.0,0.046875,0.08041539173885749,0.1460824937368042,0.0008247953051618098,0.004421728460066679
EMT,DSG2,DSC1,EMT,272.0,0.2753036437246963,0.3811710260000454,0.2232809438327102,1.0,0.0010121457489878538,0.002162272312024969,1.0,0.0008241955556660479,0.2232809438327102
EMT,DSC1,DSG2,EMT,1.0,0.0010121457489878538,0.002162272312024969,1.0,272.0,0.2753036437246963,0.3811710260000454,0.2232809438327102,0.0008241955556660479,0.2232809438327102
EMT,FGF2,SDC1,TAM,9.0,0.009109311740890687,0.009725639122035558,0.04578945408484903,29.0,0.048903878583473864,0.08463399143438408,0.0357341182733884,0.0008231196581482682,0.001636245767941883
TIL,LTBP1,ITGB5,TIL,2.0,0.019230769230769232,0.04011101763713116,0.026886140892215842,1.0,0.009615384615384616,0.02051629707726731,0.007810862072004864,0.0008229295539148914,0.0002100039381575877
EMT,CD274,PDCD1,ETC,75.0,0.07591093117408906,0.1004475521038499,0.2019394076951998,4.0,0.008869179600886918,0.008191073665824578,0.010670036720934691,0.0008227732988343872,0.002154700895511582
TIL,SHH,CDON,EMT,1.0,0.009615384615384616,0.01974314676490942,0.2585350260461479,32.0,0.032388663967611336,0.041670048325440516,0.3490193706596134,0.0008226978797900404,0.0902337320840933
EMT,SFTPD,LAIR1,CAF,12.0,0.01214574898785425,0.01718136104381152,0.1542982245234653,11.0,0.031700288184438034,0.04788198341354881,0.02581232085933595,0.0008226776445219769,0.003982795279425547
EMT,NID1,COL13A1,ETC,61.0,0.06174089068825911,0.09067623720408816,0.05292004021449482,3.0,0.0066518847006651885,0.009072070153472129,0.0121077812808204,0.0008226211851683671,0.0006407442722893233
EMT,WNT3A,LRP1,EMT,1.0,0.0010121457489878538,0.001263299011029474,0.4046701139989057,429.0,0.4342105263157895,0.6508121804523175,0.2192015018118823,0.0008221703839313482,0.08870429672694574
EMT,SAA1,FPR2,EMT,185.0,0.18724696356275303,0.2681533394019567,0.1608133986192264,3.0,0.003036437246963563,0.0030654925293767963,0.02615072666328925,0.0008220220586641388,0.004205387231085967
CAF,CCL4L1,CCR3,TIL,2.0,0.005763688760806916,0.009258513023624466,0.1326514011972781,5.0,0.04807692307692308,0.08874738197641567,0.979463058538692,0.0008216687918412198,0.1299271471361292
EMT,ANGPT2,TIE1,EMT,40.0,0.04048582995951417,0.056731030078483874,0.03894097335498437,11.0,0.0111336032388664,0.01448257571753405,0.01194490296396456,0.0008216114386453441,0.00046514614804761756
CAF,ARTN,RET,DC,6.0,0.01729106628242075,0.026968338052965418,0.3513319680636355,1.0,0.015625,0.03045854028990453,0.4230734037864334,0.0008214162111380128,0.1486392115876688
TIL,IL15,IL2RA,CAF,2.0,0.019230769230769232,0.03857635451791337,0.040659320027882036,5.0,0.01440922190201729,0.02128233073838389,0.024045063998734392,0.0008209947355313818,0.0009776559522154467
CAF,NLGN2,NRXN2,EMT,45.0,0.1296829971181556,0.2061251039840955,0.43285978382905393,2.0,0.002024291497975709,0.003980303820202298,0.01051243670337603,0.0008204405388274911,0.004550411078939961
Endo,DKK1,LRP5,TIL,2.0,0.03636363636363636,0.03998848906354999,0.0713016887171284,1.0,0.009615384615384616,0.02051629707726731,0.02869637962115552,0.0008204157212988463,0.002046100327056178
DC,CXCL2,XCR1,TAM,12.0,0.1875,0.3626513639918122,0.08468515840651482,1.0,0.001686340640809443,0.002262262293994013,0.01982592557288594,0.000820412506624175,0.001678961647695619
Endo,CCL20,CCR6,EMT,5.0,0.09090909090909093,0.1427638071432511,0.0729438549505555,4.0,0.004048582995951417,0.005744412292450983,0.008226330959190916,0.000820094168670793,0.0006000602922624863
EMT,GDF5,ACVR2B,DC,24.0,0.0242914979757085,0.035117459224031936,0.7467340078749466,1.0,0.015625,0.023299710044792192,0.09681705890500583,0.0008182266174297572,0.0722965904267998
TAM,CEACAM1,HAVCR2,EMT,13.0,0.02192242833052277,0.03375552972983509,0.05362213155095966,17.0,0.017206477732793518,0.02422264249851247,0.009664562756735986,0.0008176481289937047,0.0005182344555242024
ETC,EGF,ERBB3,EMT,6.0,0.01330376940133038,0.01720515794538691,0.6335202982345526,35.0,0.0354251012145749,0.04743639798390579,0.0565860586961377,0.0008161507196733324,0.035848416781095065
EMT,CCL2,ACKR2,ETC,69.0,0.06983805668016195,0.0979463976811814,0.033779935702140836,2.0,0.004434589800443459,0.008330537463517893,0.1844927351628464,0.000815946135299704,0.006232152731313052
DC,SERPINE1,LRP2,EMT,8.0,0.125,0.2584586208564703,0.0748575407889927,2.0,0.002024291497975709,0.003156442099944767,1.0,0.0008158096719650255,0.0748575407889927
EMT,COL4A2,CD93,ETC,71.0,0.07186234817813765,0.09777998055745232,0.03384028218925015,4.0,0.008869179600886918,0.008335652610071187,0.004686571042297235,0.0008150599501464374,0.0001585948865713066
TIL,CCL28,ACKR2,TAM,6.0,0.0576923076923077,0.1043109737093411,0.2292125142824355,3.0,0.005059021922428329,0.007813037478315665,0.1730318914736118,0.0008149855469906816,0.03966107489571208
EMT,FGG,ITGA2B,DC,9.0,0.009109311740890687,0.0117656015018427,0.1695182635983432,2.0,0.03125,0.06926660359711766,0.4997762652468593,0.0008149632553097907,0.08472120467231256
DC,HLA-G,LILRB2,EMT,3.0,0.046875,0.07471444094698984,0.0939261882730136,6.0,0.006072874493927126,0.010905843023293959,0.01463060876971213,0.0008148239645410381,0.001374197313852786
TIL,WNT7A,FZD10,Endo,2.0,0.019230769230769232,0.03665159513679433,0.2626840485911056,1.0,0.01818181818181818,0.02221561462360818,0.3968982891018548,0.0008142377128995344,0.1042588494601583
TAM,FGG,ITGA5,DC,2.0,0.0033726812816188873,0.005666461171003441,0.08164212074542006,5.0,0.078125,0.1436651517082056,0.04792163710064425,0.0008140730037808657,0.003912424082488999
TIL,ADCYAP1,VIPR2,DC,2.0,0.019230769230769232,0.026994856956854708,0.1306866029868565,1.0,0.015625,0.0301557312364325,0.2113685720887351,0.0008140496511568507,0.02762304066445928
TIL,GHRL,GPR39,TAM,10.0,0.09615384615384616,0.1750526116933096,0.3253892594733671,2.0,0.0033726812816188873,0.004647418671460572,0.02695187740896825,0.0008135427760714245,0.00876985143152115
ETC,UCN2,IL10RB,Endo,1.0,0.002217294900221729,0.002186870068561419,0.028942055277431933,14.0,0.2545454545454545,0.3719714026105906,0.1295076015781639,0.0008134531267299092,0.003748216163722849
TAM,CXCL12,CD4,EMT,11.0,0.018549747048903883,0.03253549693298747,0.03575400015256917,17.0,0.017206477732793518,0.02499899453464413,0.009649071560702152,0.0008133547100096848,0.0003449929060534957
TAM,EDN3,EDNRA,Endo,1.0,0.001686340640809443,0.003032102788781096,0.04972642075689265,11.0,0.2,0.2680171307716685,0.2544803084960707,0.0008126554896538838,0.01265439489461946
EMT,SECTM1,CD7,ETC,10.0,0.010121457489878541,0.01119451758367465,0.02320580818070034,26.0,0.057649667405764965,0.07259095611703355,0.037490616449197836,0.0008126207346678872,0.0008700000538962941
EMT,IL23A,IL12RB1,TAM,3.0,0.003036437246963563,0.004013257831928865,0.011702294398858159,74.0,0.1247892074198988,0.2024840556917608,0.2517444747408326,0.0008126207223456798,0.0029459879567031353
TIL,NLGN1,NRXN1,TIL,2.0,0.019230769230769232,0.026014766781271542,0.2510819984836241,2.0,0.019230769230769232,0.031233246619048936,0.8910131128950426,0.0008125256266164959,0.2237173530608022
TAM,TNC,EGFR,EMT,1.0,0.001686340640809443,0.002548455500477437,0.0041234440937592135,236.0,0.2388663967611336,0.3187392063414327,0.3802713408912521,0.0008122926836186369,0.0015680276146239288
Endo,PTN,PTPRZ1,EMT,6.0,0.1090909090909091,0.1565746126567042,0.2208921373212956,3.0,0.003036437246963563,0.005186942047873968,0.1999601317336611,0.0008121434420186384,0.044169620877696235
Endo,PTN,PTPRB,TAM,6.0,0.1090909090909091,0.1565746126567042,0.2208921373212956,2.0,0.0033726812816188873,0.005184902917619072,0.005791113182282244,0.0008118241659888215,0.001279211368303855
TIL,PTHLH,PTH1R,CAF,1.0,0.009615384615384616,0.01793653326112077,0.03205022612689371,9.0,0.025936599423631117,0.045251268888871765,0.4785275904153133,0.0008116508895331677,0.015336917480768368
