CCI,LR,prognosis,candidate,mean_exp_weight_grade4,median_exp_weight_grade4
Endo->EMT,AGT->AGTR1,good,FALSE,1.160821754501269e-4,0.03088922227600811
CAF->DC,PODXL->SELL,poor,FALSE,0.02895530099257481,0.0992002763472319
CAF->EMT,PODXL->SELL,poor,FALSE,0.006091682045444607,0.01740667210351963
CAF->Endo,PODXL->SELL,poor,FALSE,0.008201635918118356,0.05266711378484012
CAF->TIL,PODXL->SELL,poor,FALSE,0.01744213117164003,0.3922978331550644
EMT->DC,PODXL->SELL,poor,TRUE,0.1338489787159359,0.02593533256831102
EMT->EMT,PODXL->SELL,poor,TRUE,0.025813072085344436,0.004683847708334013
EMT->Endo,PODXL->SELL,poor,TRUE,0.03791294007689958,0.019149491878077407
EMT->TIL,PODXL->SELL,poor,FALSE,0.08062811864922724,0.1114111517524963
ETC->DC,PODXL->SELL,poor,FALSE,0.01855409437623737,0.09277599774902935
ETC->EMT,PODXL->SELL,poor,FALSE,0.0077086085294633495,0.025569671372670265
ETC->Endo,PODXL->SELL,poor,FALSE,0.00525547729251128,0.08530348665864518
ETC->TIL,PODXL->SELL,poor,FALSE,0.0111766390535643,0.4734132554454386
Endo->DC,PODXL->SELL,poor,TRUE,0.5660492346980027,0.2286205970950332
Endo->EMT,PODXL->SELL,poor,TRUE,0.04791934402846563,0.03088922227600811
Endo->Endo,PODXL->SELL,poor,TRUE,0.1603343628136713,0.09514554400382422
Endo->TIL,PODXL->SELL,poor,FALSE,0.3409774605258236,0.6498520950339133
CAF->TAM,PODXL->SELL,poor,FALSE,0.04825760013559994,0.10163732010772808
EMT->TAM,PODXL->SELL,poor,TRUE,0.2031474242257605,0.049078768086383256
ETC->TAM,PODXL->SELL,poor,FALSE,0.06324100901254318,0.1717468529753465
Endo->TAM,PODXL->SELL,poor,TRUE,0.3389457400400826,0.1496906331039295
TAM->EMT,PODXL->SELL,poor,FALSE,0.00676551225728129,0.04512993439069284
TAM->TAM,PODXL->SELL,poor,FALSE,0.02873074342843248,0.1746874259693969
TIL->EMT,PODXL->SELL,poor,FALSE,0.1308782809215747,0.1385716167483181
TIL->TAM,PODXL->SELL,poor,FALSE,0.5557938802734673,0.9112285040592317
EMT->CAF,WNT3A->FZD6,poor,FALSE,9.808799474213552e-5,0.011830640879553139
EMT->EMT,WNT3A->FZD6,poor,FALSE,7.907253764716417e-4,0.004683847708334013
EMT->ETC,WNT3A->FZD6,poor,FALSE,3.906159334396599e-4,0.01706733071222171
EMT->Endo,WNT3A->FZD6,poor,FALSE,6.445502601458654e-4,0.019149491878077407
EMT->ETC,WNT2->FZD8,good,FALSE,4.714922402477873e-4,0.01706733071222171
CAF->CAF,WNT2->FZD8,good,FALSE,0.004096572451168778,0.028177239928266984
CAF->EMT,WNT2->FZD8,good,FALSE,0.0024611286238999,0.01740667210351963
CAF->Endo,WNT2->FZD8,good,FALSE,0.003593583207697104,0.05266711378484012
CAF->CAF,DKK1->KREMEN2,poor,FALSE,0.003074133874164387,0.028177239928266984
CAF->EMT,DKK1->KREMEN2,poor,FALSE,2.7915722890164675e-4,0.01740667210351963
EMT->CAF,DKK1->KREMEN2,poor,TRUE,0.0418309307991046,0.011830640879553139
EMT->EMT,DKK1->KREMEN2,poor,FALSE,0.0026894466597802546,0.004683847708334013
ETC->CAF,DKK1->KREMEN2,poor,FALSE,0.02991940875771633,0.04925404848517488
ETC->EMT,DKK1->KREMEN2,poor,FALSE,0.0023261005325242116,0.025569671372670265
Endo->EMT,DKK1->KREMEN2,poor,FALSE,7.591943174130257e-4,0.03088922227600811
CAF->CAF,FGG->ITGA5,poor,TRUE,0.04673650508416324,0.028177239928266984
CAF->DC,FGG->ITGA5,poor,FALSE,0.02773910077891521,0.0992002763472319
CAF->EMT,FGG->ITGA5,poor,TRUE,0.09957272396798937,0.01740667210351963
CAF->ETC,FGG->ITGA5,poor,FALSE,0.008637909573124412,0.0592606160045817
CAF->Endo,FGG->ITGA5,poor,TRUE,0.1327014998587669,0.05266711378484012
EMT->CAF,FGG->ITGA5,poor,FALSE,0.007342063151511452,0.011830640879553139
EMT->DC,FGG->ITGA5,poor,FALSE,0.007981607081808798,0.02593533256831102
EMT->EMT,FGG->ITGA5,poor,TRUE,0.015821651649346905,0.004683847708334013
EMT->ETC,FGG->ITGA5,poor,FALSE,0.0018538932885031499,0.01706733071222171
EMT->Endo,FGG->ITGA5,poor,TRUE,0.021010195178242295,0.019149491878077407
ETC->CAF,FGG->ITGA5,poor,TRUE,0.13830637019774425,0.04925404848517488
ETC->DC,FGG->ITGA5,poor,FALSE,0.07900898811490327,0.09277599774902935
ETC->EMT,FGG->ITGA5,poor,TRUE,0.31547446688999936,0.025569671372670265
ETC->ETC,FGG->ITGA5,poor,TRUE,0.08324132832348047,0.06361535094062563
ETC->Endo,FGG->ITGA5,poor,TRUE,0.4116759804859337,0.08530348665864518
EMT->TAM,FGG->ITGA5,poor,FALSE,0.001934731514344496,0.049078768086383256
EMT->TIL,FGG->ITGA5,poor,FALSE,0.006712012799285032,0.1114111517524963
ETC->TAM,FGG->ITGA5,poor,TRUE,0.2245703628512344,0.1717468529753465
ETC->TIL,FGG->ITGA5,poor,TRUE,0.7790844045398527,0.4734132554454386
TAM->CAF,FGG->ITGA5,poor,TRUE,0.1015789539851206,0.07835824106641753
TAM->EMT,FGG->ITGA5,poor,TRUE,0.2458793791011851,0.04512993439069284
TAM->ETC,FGG->ITGA5,poor,FALSE,0.1004362243369175,0.17367925931143874
TAM->Endo,FGG->ITGA5,poor,TRUE,0.3152836600249794,0.1228309267215977
TAM->TAM,FGG->ITGA5,poor,FALSE,0.1589730499476224,0.1746874259693969
TAM->TIL,FGG->ITGA5,poor,FALSE,0.5515127748106896,0.855987299540236
EMT->CAF,SEMA3C->NRP1,poor,TRUE,0.4079961649672549,0.011830640879553139
EMT->EMT,SEMA3C->NRP1,poor,TRUE,0.2791851567886739,0.004683847708334013
EMT->ETC,SEMA3C->NRP1,poor,TRUE,0.10934695145741893,0.01706733071222171
EMT->Endo,SEMA3C->NRP1,poor,TRUE,0.43273230556756465,0.019149491878077407
ETC->CAF,SEMA3C->NRP1,poor,TRUE,0.1274211934413358,0.04925404848517488
ETC->EMT,SEMA3C->NRP1,poor,TRUE,0.03622925426082047,0.025569671372670265
ETC->ETC,SEMA3C->NRP1,poor,FALSE,0.02269370515057497,0.06361535094062563
ETC->Endo,SEMA3C->NRP1,poor,TRUE,0.1121363624978042,0.08530348665864518
Endo->CAF,SEMA3C->NRP1,poor,TRUE,0.17951810011954117,0.05086646049584458
Endo->EMT,SEMA3C->NRP1,poor,TRUE,0.08812185161143601,0.03088922227600811
Endo->ETC,SEMA3C->NRP1,poor,FALSE,0.040307708837813344,0.1031375104561416
Endo->Endo,SEMA3C->NRP1,poor,TRUE,0.17472589232538174,0.09514554400382422
TAM->CAF,SEMA3C->NRP1,poor,TRUE,0.7357817361329824,0.07835824106641753
TAM->EMT,SEMA3C->NRP1,poor,TRUE,0.209202432334009,0.04512993439069284
TAM->ETC,SEMA3C->NRP1,poor,FALSE,0.1310426729182031,0.17367925931143874
TAM->Endo,SEMA3C->NRP1,poor,TRUE,0.6475209127613305,0.1228309267215977
CAF->CAF,SEMA3C->NRP1,poor,TRUE,0.09860750573671251,0.028177239928266984
CAF->EMT,SEMA3C->NRP1,poor,TRUE,0.1132044534917058,0.01740667210351963
CAF->ETC,SEMA3C->NRP1,poor,FALSE,0.03670757977777343,0.0592606160045817
CAF->Endo,SEMA3C->NRP1,poor,TRUE,0.125232868786316,0.05266711378484012
CAF->TAM,SEMA3C->NRP1,poor,FALSE,0.09433997589998804,0.10163732010772808
CAF->TIL,SEMA3C->NRP1,poor,FALSE,0.2319846522188613,0.3922978331550644
DC->CAF,SEMA3C->NRP1,poor,TRUE,1.793742304444214,0.1261354276289414
DC->EMT,SEMA3C->NRP1,poor,TRUE,2.059271409031892,0.04596678201286626
DC->ETC,SEMA3C->NRP1,poor,TRUE,0.6677375951173546,0.1255733334327429
DC->Endo,SEMA3C->NRP1,poor,TRUE,2.278077038564545,0.1796159043596034
DC->TAM,SEMA3C->NRP1,poor,TRUE,1.716112830435923,0.7852263385137609
DC->TIL,SEMA3C->NRP1,poor,TRUE,4.219969682407495,0.33376356709139343
EMT->TAM,SEMA3C->NRP1,poor,TRUE,0.3615099361761795,0.049078768086383256
EMT->TIL,SEMA3C->NRP1,poor,TRUE,0.8889630935076843,0.1114111517524963
Endo->TAM,SEMA3C->NRP1,poor,FALSE,0.08214689946662097,0.1496906331039295
Endo->TIL,SEMA3C->NRP1,poor,FALSE,0.2020015345755907,0.6498520950339133
CAF->CAF,ARTN->RET,good,FALSE,2.903088934004025e-4,0.028177239928266984
CAF->Endo,ARTN->RET,good,FALSE,7.110237365364954e-4,0.05266711378484012
EMT->CAF,ARTN->RET,good,FALSE,1.365565372073741e-4,0.011830640879553139
EMT->Endo,ARTN->RET,good,FALSE,3.344538921849561e-4,0.019149491878077407
Endo->CAF,ARTN->RET,good,FALSE,9.85350988815739e-4,0.05086646049584458
Endo->Endo,ARTN->RET,good,FALSE,0.002413318908909202,0.09514554400382422
EMT->EMT,SLAMF1->SLAMF1,good,FALSE,1.873528884764946e-5,0.004683847708334013
EMT->TIL,SLAMF1->SLAMF1,good,FALSE,0.004703868167685381,0.1114111517524963
TIL->EMT,SLAMF1->SLAMF1,good,FALSE,0.004703868167685381,0.1385716167483181
TIL->TIL,SLAMF1->SLAMF1,good,FALSE,0.7455103138043676,2.4946087777333394
EMT->Endo,SLAMF1->SLAMF1,good,FALSE,1.265583935790965e-4,0.019149491878077407
Endo->EMT,SLAMF1->SLAMF1,good,FALSE,1.265583935790965e-4,0.03088922227600811
Endo->Endo,SLAMF1->SLAMF1,good,FALSE,0.00205581745888518,0.09514554400382422
EMT->EMT,DSC1->DSG3,poor,FALSE,3.675231917212665e-5,0.004683847708334013
CAF->EMT,L1CAM->EGFR,poor,FALSE,0.01149463463739625,0.01740667210351963
CAF->ETC,L1CAM->EGFR,poor,FALSE,0.00996803908492103,0.0592606160045817
EMT->EMT,L1CAM->EGFR,poor,TRUE,0.14164600562633048,0.004683847708334013
EMT->ETC,L1CAM->EGFR,poor,TRUE,0.12397999157487201,0.01706733071222171
ETC->EMT,L1CAM->EGFR,poor,FALSE,0.007225416293898553,0.025569671372670265
ETC->ETC,L1CAM->EGFR,poor,FALSE,0.006084443359917703,0.06361535094062563
CAF->CAF,L1CAM->EGFR,poor,FALSE,0.00805761340404342,0.028177239928266984
CAF->Endo,L1CAM->EGFR,poor,FALSE,0.008832635851777305,0.05266711378484012
CAF->TAM,L1CAM->EGFR,poor,FALSE,0.00913002444986445,0.10163732010772808
EMT->CAF,L1CAM->EGFR,poor,TRUE,0.1312929553851526,0.011830640879553139
EMT->Endo,L1CAM->EGFR,poor,TRUE,0.1439213830039006,0.019149491878077407
EMT->TAM,L1CAM->EGFR,poor,TRUE,0.1487671141134517,0.049078768086383256
Endo->CAF,L1CAM->EGFR,poor,FALSE,0.008769574870957537,0.05086646049584458
Endo->EMT,L1CAM->EGFR,poor,FALSE,0.01762053309774634,0.03088922227600811
Endo->ETC,L1CAM->EGFR,poor,FALSE,0.01546611373055489,0.1031375104561416
Endo->Endo,L1CAM->EGFR,poor,FALSE,0.009613077412127411,0.09514554400382422
Endo->TAM,L1CAM->EGFR,poor,FALSE,0.009936742925216636,0.1496906331039295
TAM->CAF,L1CAM->EGFR,poor,FALSE,0.02884711672048474,0.07835824106641753
TAM->EMT,L1CAM->EGFR,poor,TRUE,0.0579619402795922,0.04512993439069284
TAM->ETC,L1CAM->EGFR,poor,FALSE,0.05087507599429317,0.17367925931143874
TAM->Endo,L1CAM->EGFR,poor,FALSE,0.03162177987316913,0.1228309267215977
TAM->TAM,L1CAM->EGFR,poor,FALSE,0.03268646282209992,0.1746874259693969
CAF->CAF,CNTN1->NOTCH1,good,FALSE,0.01792339395448407,0.028177239928266984
CAF->EMT,CNTN1->NOTCH1,good,TRUE,0.01809412136161738,0.01740667210351963
CAF->ETC,CNTN1->NOTCH1,good,FALSE,0.01305107482917995,0.0592606160045817
CAF->Endo,CNTN1->NOTCH1,good,FALSE,0.04047818514790936,0.05266711378484012
TAM->CAF,CNTN1->NOTCH1,good,FALSE,0.03241833257830687,0.07835824106641753
TAM->EMT,CNTN1->NOTCH1,good,FALSE,0.03272713000131361,0.04512993439069284
TAM->ETC,CNTN1->NOTCH1,good,FALSE,0.02360569016064479,0.17367925931143874
TAM->Endo,CNTN1->NOTCH1,good,FALSE,0.07321354826120485,0.1228309267215977
CAF->CAF,ACE->BDKRB2,good,FALSE,0.0020770037970450077,0.028177239928266984
CAF->EMT,ACE->BDKRB2,good,FALSE,0.008203866061783848,0.01740667210351963
CAF->ETC,ACE->BDKRB2,good,FALSE,0.007968501172931235,0.0592606160045817
CAF->Endo,ACE->BDKRB2,good,FALSE,0.013744945039922206,0.05266711378484012
EMT->CAF,ACE->BDKRB2,good,FALSE,0.001944015609245741,0.011830640879553139
EMT->EMT,ACE->BDKRB2,good,TRUE,0.014978743219119819,0.004683847708334013
EMT->ETC,ACE->BDKRB2,good,FALSE,0.01520713215502017,0.01706733071222171
EMT->Endo,ACE->BDKRB2,good,TRUE,0.024691115089132062,0.019149491878077407
ETC->CAF,ACE->BDKRB2,good,FALSE,0.002516963924915103,0.04925404848517488
ETC->EMT,ACE->BDKRB2,good,FALSE,0.002407091739557475,0.025569671372670265
ETC->ETC,ACE->BDKRB2,good,FALSE,0.001658780892899583,0.06361535094062563
ETC->Endo,ACE->BDKRB2,good,FALSE,0.004450502151019289,0.08530348665864518
Endo->CAF,ACE->BDKRB2,good,FALSE,0.005527467490268919,0.05086646049584458
Endo->EMT,ACE->BDKRB2,good,TRUE,0.081887678109375,0.03088922227600811
Endo->ETC,ACE->BDKRB2,good,FALSE,0.08495241719378567,0.1031375104561416
Endo->Endo,ACE->BDKRB2,good,TRUE,0.1338679205607141,0.09514554400382422
TAM->CAF,ACE->BDKRB2,good,FALSE,0.001715945119874223,0.07835824106641753
TAM->EMT,ACE->BDKRB2,good,FALSE,0.02542118282504399,0.04512993439069284
TAM->ETC,ACE->BDKRB2,good,FALSE,0.02637259937970317,0.17367925931143874
TAM->Endo,ACE->BDKRB2,good,FALSE,0.04155791153874192,0.1228309267215977
ETC->EMT,TGFA->EGFR,poor,FALSE,0.01198950726771557,0.025569671372670265
ETC->ETC,TGFA->EGFR,poor,FALSE,0.01009623181785922,0.06361535094062563
CAF->CAF,TGFA->EGFR,poor,FALSE,0.003096051163381599,0.028177239928266984
CAF->EMT,TGFA->EGFR,poor,FALSE,0.006220834282098427,0.01740667210351963
CAF->ETC,TGFA->EGFR,poor,FALSE,0.005460228131132679,0.0592606160045817
CAF->Endo,TGFA->EGFR,poor,FALSE,0.003393845191294286,0.05266711378484012
CAF->TAM,TGFA->EGFR,poor,FALSE,0.003508113556989529,0.10163732010772808
DC->CAF,TGFA->EGFR,poor,TRUE,0.3900913857734762,0.1261354276289414
DC->EMT,TGFA->EGFR,poor,TRUE,0.7838028952727049,0.04596678201286626
DC->ETC,TGFA->EGFR,poor,TRUE,0.6879692375582156,0.1255733334327429
DC->Endo,TGFA->EGFR,poor,TRUE,0.4276123694049755,0.1796159043596034
DC->TAM,TGFA->EGFR,poor,FALSE,0.442009775252572,0.7852263385137609
EMT->CAF,TGFA->EGFR,poor,TRUE,0.04935992504612909,0.011830640879553139
EMT->EMT,TGFA->EGFR,poor,TRUE,0.09917791977099909,0.004683847708334013
EMT->ETC,TGFA->EGFR,poor,TRUE,0.08705167875620656,0.01706733071222171
EMT->Endo,TGFA->EGFR,poor,TRUE,0.05410761496508389,0.019149491878077407
EMT->TAM,TGFA->EGFR,poor,TRUE,0.05592938006786095,0.049078768086383256
CAF->CAF,GZMB->CHRM3,good,FALSE,3.292479084506259e-4,0.028177239928266984
CAF->EMT,GZMB->CHRM3,good,FALSE,1.92844884229027e-4,0.01740667210351963
CAF->Endo,GZMB->CHRM3,good,FALSE,0.001470958089912382,0.05266711378484012
EMT->CAF,GZMB->CHRM3,good,FALSE,2.199423169448437e-4,0.011830640879553139
EMT->EMT,GZMB->CHRM3,good,FALSE,1.288231437760306e-4,0.004683847708334013
EMT->Endo,GZMB->CHRM3,good,FALSE,9.826210649189497e-4,0.019149491878077407
TAM->CAF,GZMB->CHRM3,good,FALSE,0.00243833088164234,0.07835824106641753
TAM->EMT,GZMB->CHRM3,good,FALSE,0.001428162866076012,0.04512993439069284
TAM->Endo,GZMB->CHRM3,good,FALSE,0.01089356209767039,0.1228309267215977
CAF->CAF,THBS1->ITGB1,poor,TRUE,0.93486168927079,0.028177239928266984
CAF->DC,THBS1->ITGB1,poor,FALSE,0.08083405141315575,0.0992002763472319
CAF->EMT,THBS1->ITGB1,poor,TRUE,0.824143864839656,0.01740667210351963
CAF->ETC,THBS1->ITGB1,poor,TRUE,0.7898981357131664,0.0592606160045817
CAF->Endo,THBS1->ITGB1,poor,TRUE,0.6940731062117501,0.05266711378484012
CAF->TIL,THBS1->ITGB1,poor,TRUE,1.1375752472970024,0.3922978331550644
DC->CAF,THBS1->ITGB1,poor,TRUE,1.030511089449496,0.1261354276289414
DC->DC,THBS1->ITGB1,poor,TRUE,0.1673749131987683,0.1082786909882419
DC->EMT,THBS1->ITGB1,poor,TRUE,0.7898831578875328,0.04596678201286626
DC->ETC,THBS1->ITGB1,poor,TRUE,0.5674634916403895,0.1255733334327429
DC->Endo,THBS1->ITGB1,poor,TRUE,0.3379887610047767,0.1796159043596034
DC->TIL,THBS1->ITGB1,poor,TRUE,1.015791531761531,0.33376356709139343
EMT->CAF,THBS1->ITGB1,poor,TRUE,0.8452074414679434,0.011830640879553139
EMT->DC,THBS1->ITGB1,poor,TRUE,0.1615008713050771,0.02593533256831102
EMT->EMT,THBS1->ITGB1,poor,TRUE,0.7024244900625325,0.004683847708334013
EMT->ETC,THBS1->ITGB1,poor,TRUE,0.6049918112734634,0.01706733071222171
EMT->Endo,THBS1->ITGB1,poor,TRUE,0.4737789067330678,0.019149491878077407
EMT->TIL,THBS1->ITGB1,poor,TRUE,0.9427510897952717,0.1114111517524963
ETC->CAF,THBS1->ITGB1,poor,TRUE,1.0718218224311884,0.04925404848517488
ETC->DC,THBS1->ITGB1,poor,TRUE,0.1150100729370898,0.09277599774902935
ETC->EMT,THBS1->ITGB1,poor,TRUE,0.9341022433045493,0.025569671372670265
ETC->ETC,THBS1->ITGB1,poor,TRUE,0.8780495698838923,0.06361535094062563
ETC->Endo,THBS1->ITGB1,poor,TRUE,0.7569260943757957,0.08530348665864518
ETC->TIL,THBS1->ITGB1,poor,TRUE,1.2825792813987764,0.4734132554454386
Endo->CAF,THBS1->ITGB1,poor,TRUE,0.9356229769304851,0.05086646049584458
Endo->DC,THBS1->ITGB1,poor,FALSE,0.1203380318759888,0.2286205970950332
Endo->EMT,THBS1->ITGB1,poor,TRUE,0.8057767282348234,0.03088922227600811
Endo->ETC,THBS1->ITGB1,poor,TRUE,0.741854475590246,0.1031375104561416
Endo->Endo,THBS1->ITGB1,poor,TRUE,0.6260681254248444,0.09514554400382422
Endo->TIL,THBS1->ITGB1,poor,TRUE,1.1002630446274224,0.6498520950339133
TAM->CAF,THBS1->ITGB1,poor,TRUE,0.8878816942411774,0.07835824106641753
TAM->DC,THBS1->ITGB1,poor,FALSE,0.1546632040577507,0.4366708504905247
TAM->EMT,THBS1->ITGB1,poor,TRUE,0.7451267738304583,0.04512993439069284
TAM->ETC,THBS1->ITGB1,poor,TRUE,0.6540452132102206,0.17367925931143874
TAM->Endo,THBS1->ITGB1,poor,TRUE,0.5237657302390498,0.1228309267215977
TAM->TIL,THBS1->ITGB1,poor,TRUE,1.0048860799456842,0.855987299540236
TIL->CAF,THBS1->ITGB1,poor,TRUE,0.3502483142888595,0.2773133354318626
TIL->DC,THBS1->ITGB1,poor,FALSE,0.0568870939888957,0.21573184048364163
TIL->EMT,THBS1->ITGB1,poor,TRUE,0.2684641120000562,0.1385716167483181
TIL->ETC,THBS1->ITGB1,poor,FALSE,0.192868503213965,0.417437080083662
TIL->Endo,THBS1->ITGB1,poor,FALSE,0.1148750314309984,0.4613234861335697
TIL->TIL,THBS1->ITGB1,poor,FALSE,0.3452454566582429,2.4946087777333394
CAF->TAM,THBS1->ITGB1,poor,TRUE,1.252254828007965,0.10163732010772808
EMT->TAM,THBS1->ITGB1,poor,TRUE,0.6353015947015019,0.049078768086383256
ETC->TAM,THBS1->ITGB1,poor,TRUE,1.310212827933639,0.1717468529753465
Endo->TAM,THBS1->ITGB1,poor,TRUE,1.031656029528323,0.1496906331039295
TAM->TAM,THBS1->ITGB1,poor,TRUE,0.7516225758471761,0.1746874259693969
CAF->EMT,CCL4L1->CCR5,good,FALSE,2.428350146741091e-5,0.01740667210351963
CAF->TAM,CCL4L1->CCR5,good,FALSE,0.002729506077601326,0.10163732010772808
DC->EMT,CCL4L1->CCR5,good,FALSE,0.002289728962353394,0.04596678201286626
DC->TAM,CCL4L1->CCR5,good,FALSE,0.2573693553703858,0.7852263385137609
EMT->CAF,FGB->ITGB1,poor,FALSE,0.0035825018473058384,0.011830640879553139
EMT->DC,FGB->ITGB1,poor,FALSE,5.738610237970611e-4,0.02593533256831102
EMT->EMT,FGB->ITGB1,poor,FALSE,0.0030307292949805775,0.004683847708334013
EMT->ETC,FGB->ITGB1,poor,FALSE,0.0027009552277767962,0.01706733071222171
EMT->Endo,FGB->ITGB1,poor,FALSE,0.002200594993829918,0.019149491878077407
EMT->TIL,FGB->ITGB1,poor,FALSE,0.004103262160562681,0.1114111517524963
ETC->CAF,FGB->ITGB1,poor,TRUE,0.2993842280396562,0.04925404848517488
ETC->DC,FGB->ITGB1,poor,FALSE,0.06822030944185893,0.09277599774902935
ETC->EMT,FGB->ITGB1,poor,TRUE,0.243491434366031,0.025569671372670265
ETC->ETC,FGB->ITGB1,poor,TRUE,0.20069902785311583,0.06361535094062563
ETC->Endo,FGB->ITGB1,poor,TRUE,0.14866850374559198,0.08530348665864518
ETC->TIL,FGB->ITGB1,poor,FALSE,0.32325611546812016,0.4734132554454386
EMT->TAM,FGB->ITGB1,poor,FALSE,0.00331473484002165,0.049078768086383256
ETC->TAM,FGB->ITGB1,poor,FALSE,0.163138089436926,0.1717468529753465
ETC->EMT,IHH->HHIP,good,FALSE,3.284122930130401e-4,0.025569671372670265
EMT->CAF,IHH->HHIP,good,FALSE,6.390336472255732e-5,0.011830640879553139
EMT->CAF,ZG16B->TLR4,good,FALSE,0.011425233832142678,0.011830640879553139
ETC->CAF,ZG16B->TLR4,good,TRUE,0.09613049375135319,0.04925404848517488
CAF->CAF,ZG16B->TLR4,good,FALSE,0.001236204948103587,0.028177239928266984
CAF->DC,ZG16B->TLR4,good,FALSE,0.06778698544663787,0.0992002763472319
CAF->EMT,ZG16B->TLR4,good,FALSE,0.002302980604509791,0.01740667210351963
CAF->Endo,ZG16B->TLR4,good,FALSE,0.003332258443018878,0.05266711378484012
CAF->TAM,ZG16B->TLR4,good,FALSE,0.003984352041651091,0.10163732010772808
EMT->DC,ZG16B->TLR4,good,TRUE,0.8855426604788078,0.02593533256831102
EMT->EMT,ZG16B->TLR4,good,TRUE,0.03008523772095022,0.004683847708334013
EMT->Endo,ZG16B->TLR4,good,TRUE,0.04353132076299265,0.019149491878077407
EMT->TAM,ZG16B->TLR4,good,TRUE,0.05205001644490263,0.049078768086383256
Endo->CAF,ZG16B->TLR4,good,FALSE,0.003249816244520827,0.05086646049584458
Endo->DC,ZG16B->TLR4,good,FALSE,0.1782028512420427,0.2286205970950332
Endo->EMT,ZG16B->TLR4,good,FALSE,0.006054225709768938,0.03088922227600811
Endo->Endo,ZG16B->TLR4,good,FALSE,0.008760058464154442,0.09514554400382422
Endo->TAM,ZG16B->TLR4,good,FALSE,0.01047432467303345,0.1496906331039295
TAM->CAF,ZG16B->TLR4,good,FALSE,0.004802849750926573,0.07835824106641753
TAM->DC,ZG16B->TLR4,good,FALSE,0.2633630504940892,0.4366708504905247
TAM->EMT,ZG16B->TLR4,good,FALSE,0.008947440179499862,0.04512993439069284
TAM->Endo,ZG16B->TLR4,good,FALSE,0.01294634571526979,0.1228309267215977
TAM->TAM,ZG16B->TLR4,good,FALSE,0.0154798314310292,0.1746874259693969
EMT->CAF,GDF5->ROR2,good,FALSE,0.005612967247278147,0.011830640879553139
EMT->EMT,GDF5->ROR2,good,FALSE,0.0010000375798397015,0.004683847708334013
EMT->ETC,GDF5->ROR2,good,FALSE,5.148216215137559e-4,0.01706733071222171
EMT->Endo,GDF5->ROR2,good,FALSE,1.50880322066668e-4,0.019149491878077407
CAF->CAF,LPL->LRP1,good,TRUE,0.15436750342056083,0.028177239928266984
CAF->EMT,LPL->LRP1,good,TRUE,0.1566481192898858,0.01740667210351963
CAF->ETC,LPL->LRP1,good,FALSE,0.05204594947207727,0.0592606160045817
CAF->Endo,LPL->LRP1,good,TRUE,0.06281360817727245,0.05266711378484012
CAF->TAM,LPL->LRP1,good,TRUE,0.16053256562249915,0.10163732010772808
EMT->CAF,LPL->LRP1,good,FALSE,0.0025064244769870134,0.011830640879553139
EMT->EMT,LPL->LRP1,good,FALSE,0.003098933542525787,0.004683847708334013
EMT->ETC,LPL->LRP1,good,FALSE,0.001493529593858803,0.01706733071222171
EMT->Endo,LPL->LRP1,good,FALSE,0.0011167707441022737,0.019149491878077407
EMT->TAM,LPL->LRP1,good,FALSE,0.003295651192186556,0.049078768086383256
ETC->CAF,LPL->LRP1,good,FALSE,0.03154399785256599,0.04925404848517488
ETC->EMT,LPL->LRP1,good,TRUE,0.05116800763665357,0.025569671372670265
ETC->ETC,LPL->LRP1,good,FALSE,0.01650025467265468,0.06361535094062563
ETC->Endo,LPL->LRP1,good,FALSE,0.01617695170780869,0.08530348665864518
ETC->TAM,LPL->LRP1,good,FALSE,0.0565711308168105,0.1717468529753465
TAM->CAF,LPL->LRP1,good,TRUE,0.36991818751137207,0.07835824106641753
TAM->EMT,LPL->LRP1,good,TRUE,0.5641200601803258,0.04512993439069284
TAM->ETC,LPL->LRP1,good,TRUE,0.3450537062490178,0.17367925931143874
TAM->Endo,LPL->LRP1,good,TRUE,0.18344134922679012,0.1228309267215977
TAM->TAM,LPL->LRP1,good,TRUE,0.6188381227833372,0.1746874259693969
Endo->CAF,LPL->LRP1,good,TRUE,0.2085528852026177,0.05086646049584458
Endo->EMT,LPL->LRP1,good,TRUE,0.1514026138614224,0.03088922227600811
Endo->Endo,LPL->LRP1,good,FALSE,0.07435702184079629,0.09514554400382422
Endo->TAM,LPL->LRP1,good,FALSE,0.1421590337548879,0.1496906331039295
EMT->CAF,ANGPT1->TIE1,good,FALSE,0.0012068155983653423,0.011830640879553139
EMT->DC,ANGPT1->TIE1,good,FALSE,0.01430707335588547,0.02593533256831102
EMT->EMT,ANGPT1->TIE1,good,FALSE,3.432753619683745e-4,0.004683847708334013
EMT->ETC,ANGPT1->TIE1,good,FALSE,0.00188357345103769,0.01706733071222171
EMT->Endo,ANGPT1->TIE1,good,TRUE,0.033149727154109764,0.019149491878077407
ETC->CAF,ANGPT1->TIE1,good,FALSE,0.001774350567544774,0.04925404848517488
ETC->DC,ANGPT1->TIE1,good,FALSE,0.01109324038287197,0.09277599774902935
ETC->EMT,ANGPT1->TIE1,good,FALSE,4.307378825387465e-4,0.025569671372670265
ETC->ETC,ANGPT1->TIE1,good,FALSE,0.001460461727664332,0.06361535094062563
ETC->Endo,ANGPT1->TIE1,good,FALSE,0.04421257973820644,0.08530348665864518
CAF->CAF,ANGPT1->TIE1,good,FALSE,0.001825517158587375,0.028177239928266984
