LR,pval,hr,median_day_low,median_day_high,diff_day
SPON2->ITGA4,0.7901692354612437,1.0429655591441298,465,573,108
FGF18->FGFR1,0.7918669305251056,1.0031796958529544,547.5,515,-32.5
F13A1->ITGA4,0.7924074971734505,0.9664610167856122,509,539,30
CEACAM1->HAVCR2,0.7927772395364159,0.8422014228764717,513.5,539,25.5
NCAM1->GFRA1,0.7932666234733605,1.0750094798695171,575,503,-72
CEACAM1->CD209,0.7962222033765607,0.8485266952790137,531,522,-9
IL22->IL10RA,0.7967596200971561,1.159024760556194,482.5,547,64.5
ICAM1->ITGAX,0.7970370061908564,0.9525504788541986,557,515,-42
ICAM3->CD209,0.7971294532352031,1.1676936649334229,498.5,573,74.5
CD209->ICAM3,0.7971294532352031,1.1676936649334229,498.5,573,74.5
PDCD1LG2->RGMB,0.7971378348795738,1.060354634409399,591,456,-135
IFNA2->IFNAR1,0.7973851440318251,1.0247439821772448,518.5,539,20.5
VEGFC->FLT4,0.7981431926147274,1.0641756805389329,478.5,573,94.5
LAMB2->RPSA,0.7985275061100336,1.2424358218019262,508,547,39
INHBA->ACVR1B,0.7987567533089542,0.9774885178862361,556,512,-44
RPH3A->NRXN1,0.7999836049903329,0.886530714031342,459.5,573,113.5
ENAM->CD63,0.8002022149625256,0.8971805548374183,482.5,575,92.5
CCL11->ACKR4,0.8024665386200001,1.1317692227206413,575,471,-104
JAG1->NOTCH3,0.8032349213472759,1.0823579596672488,575,512,-63
ADAM10->EPHA3,0.8034502244054207,0.9573170437435088,539,485.5,-53.5
BMP4->BMPR1A,0.8052785078289438,0.9284554097064013,518.5,539,20.5
WNT3A->FZD7,0.8063187191186953,0.951610543092785,608.5,463,-145.5
EPCAM->EPCAM,0.8080316838659997,0.9342081905264994,480.5,590,109.5
EFNA2->EPHA5,0.808724910033596,1.0000890886080445,517,539,22
FGA->ITGAV,0.8087993464832965,0.987239169896221,575,480,-95
WNT5A->ROR2,0.8110152539715303,0.9540441988778027,503,530.5,27.5
WNT3A->FZD10,0.8120704910783341,0.9521143164849717,467,578,111
CXCL17->GPR35,0.8124465982219207,1.0804275001235917,543.5,522,-21.5
DKK1->LRP6,0.8129292323518637,1.0494035141022027,527,522,-5
PROC->THBD,0.8133431935453603,1.057069630317665,531,522,-9
SLIT3->ROBO1,0.8133479400523238,0.9457561257380339,512.5,547,34.5
TGFB1->ACVRL1,0.8141258048594054,1.1079176766139451,588.5,471,-117.5
SEMA4D->CD72,0.8160247625354695,0.9890495364347174,496,578,82
WNT4->FZD6,0.8164071421340907,0.9072242184618847,547.5,515,-32.5
BGN->TLR2,0.817237771473341,0.9977246811611644,574,515,-59
JAM2->F11R,0.8174384323968613,0.8373326423559407,455.5,592,136.5
F11R->JAM2,0.8174384323968613,0.8373326423559407,455.5,592,136.5
BSG->SLC16A7,0.8180002954249207,1.0172246382634829,575,512,-63
CCL27->CCR10,0.8189337808702297,0.8798814284221579,465,575,110
C3->ITGAX,0.8195477067428246,0.9350170870658284,475,573,98
C3->ITGAM,0.8195477067428246,0.9350170870658284,475,573,98
BMP2->ENG,0.8196076368023558,0.9681281221231283,538,522,-16
CD80->CTLA4,0.8202848706648527,1.0206359887907985,491,539,48
CCL5->SDC4,0.8208832120783935,0.8725015396022807,539,512,-27
INHBA->ACVR2A,0.821709596660558,0.9588481968315731,538,522,-16
BMP2->BMPR2,0.8220074277123876,0.9254674262468973,574,471,-103
NCAM1->ROBO1,0.822411552842656,1.0106139151112827,482.5,579,96.5
PTHLH->PTH2R,0.8227322554057316,1.0185625681922357,583,467,-116
PTPRC->MRC1,0.8227796432766702,1.0107140053216286,467,578.5,111.5
MRC1->PTPRC,0.8227796432766702,1.0107140053216286,467,578.5,111.5
HAVCR1->CD300LB,0.8236763373540565,0.8294170835260826,530.5,515,-15.5
BMP8A->TGFBR2,0.8243830978558087,1.0115184481169603,575,480,-95
DCN->TLR2,0.8246727812567212,0.9614903872546325,498.5,539,40.5
DCN->TLR4,0.8246727812567212,0.9614903872546325,498.5,539,40.5
IL11->IL11RA,0.8268815410980715,1.0183386640686047,496,573,77
FAM3D->FPR1,0.8273055385271314,0.93765115460159,456,547,91
CXCL13->CXCR3,0.8276147672925619,1.1560995369181055,503,556,53
FGA->ITGAM,0.82843376819866,1.100448721908196,575,512,-63
CCL23->CCR1,0.8290415984027466,1.0621560428542822,494,530.5,36.5
SEMA7A->ITGA1,0.8291529894521585,0.9134604561608249,469,578,109
ICAM1->SPN,0.8291593947647717,0.9409135785205799,575,503,-72
PDPN->CLEC1B,0.8297342916793011,0.9756091776555234,556,515,-41
COL4A5->CD93,0.8313454938899626,1.0831393974272374,582.5,456,-126.5
MICA->KLRK1,0.8319361276265633,1.0329649095646336,485,547,62
EFNB3->EPHB1,0.8325788127309914,0.9239433254428995,513.5,539,25.5
INHBA->BAMBI,0.8327134333427129,0.8982286626808172,538,522,-16
ANGPTL2->LILRB2,0.8328879832925522,1.0596988653417936,521,522,1
APOE->LDLR,0.8340279723594942,1.1037937531217363,530.5,512,-18.5
HBEGF->EGFR,0.8346207762937659,0.9589414813891471,531,522,-9
BMP7->BMPR2,0.835151394624909,0.9620168565427115,518.5,539,20.5
BMP2->RGMB,0.8359398383426206,0.968418304043746,574,471,-103
CD160->TNFRSF14,0.8370879817474731,1.0744145974768435,575,507.5,-67.5
TNFRSF14->CD160,0.8370879817474731,1.0744145974768435,575,507.5,-67.5
DLK1->NOTCH3,0.8379921193032593,1.2060481332098747,582.5,480,-102.5
ZG16B->TLR6,0.8382086355350752,0.9264378926867272,525.5,522,-3.5
CCL13->CXCR3,0.8389063241728982,0.9064548314325803,574,515,-59
TNFSF10->TNFRSF10A,0.8389668075214255,0.9457772655239373,561,512,-49
SST->SSTR2,0.8396184315478094,0.9117567951033875,469,573,104
CEACAM1->SELE,0.8399814676115059,0.9309363306852709,513.5,539,25.5
CEACAM8->CEACAM1,0.8399814676115059,0.9309363306852709,513.5,539,25.5
COL4A3->ITGAV,0.8410640136542464,0.9883663385510714,575,503,-72
TFF3->CXCR4,0.841065091147141,0.966292446262406,515,562.5,47.5
NLGN3->NRXN3,0.8416440265386297,0.9392973395014933,471,543,72
CDH1->PTPRM,0.8420687611128714,0.9147202710058752,496.5,573,76.5
COL18A1->GPC1,0.8444105844299726,1.0579769835663735,543,515,-28
CXCL11->CCR3,0.846135088839861,1.0994389844495769,459.5,578,118.5
LAMA2->RPSA,0.8485592192492364,1.065657391385907,573,512,-61
VTN->TNFRSF11B,0.8490486437373569,0.8698243334619721,574,480,-94
NRG2->ERBB4,0.8517070098677666,1.0306613152682693,507.5,573,65.5
WNT5A->FZD1,0.8528237540750256,1.006822720759047,575,513.5,-61.5
EFNA2->EPHA7,0.8529892578945886,0.9517939976458559,575,471,-104
TNC->PTPRB,0.8539276458297321,1.0743768479402656,575,467,-108
FGF2->SDC4,0.854005430151594,0.8779104866567957,530.5,512,-18.5
NODAL->ACVR1C,0.8546011448036537,1.004072227548565,487,539,52
CCL5->CCR4,0.8554762794688582,1.1049361477213149,471,543,72
SEMA3F->NRP1,0.8555915816619718,1.0602100537143497,575,515,-60
SLITRK6->PTPRS,0.856034811427356,1.173437170903855,574,480,-94
DLL1->NOTCH3,0.8581375542884506,1.2106607403188763,582.5,480,-102.5
CCL28->ACKR2,0.8589669596339953,0.9096674461586745,525.5,522,-3.5
COL2A1->MAG,0.8597079719284989,1.069232823075696,561,503,-58
PTDSS1->SCARB1,0.859987224805135,1.0954354087348346,531,522,-9
FSTL1->DIP2A,0.8604674214445647,0.9178452198877566,574,512,-62
WNT6->FZD7,0.861230725658721,0.9532129271615188,607.5,471,-136.5
TNFSF14->TNFRSF14,0.8619156253875521,1.0558642793792545,575,512,-63
WNT3->FZD7,0.8624738029314213,0.9528361141418946,591,471,-120
INHBC->ACVR2B,0.8637936957994043,0.9954567464036562,575,503,-72
TGFB3->TGFBR1,0.8638454687221159,1.0005110191988855,575,467,-108
SEMA4A->LILRB2,0.864598739265676,0.9272944473511134,557,515,-42
SLITRK2->PTPRD,0.8646151538680418,0.8304130864421855,509,575,66
MSTN->ACVR2B,0.8656393241904174,1.0582344306589202,574,515,-59
SEMA6D->TREM2,0.8657816061551431,1.0511396132860915,538,522,-16
TCN1->CD320,0.8663715436579592,1.0344236882049291,498.5,573,74.5
EFNA1->EPHA1,0.867160665769066,1.0024582616191688,473.5,578,104.5
EFNB3->EPHB4,0.8694624924850267,1.004310298517975,574,494,-80
SECTM1->CD7,0.8694783094907408,1.0106472032175635,518.5,539,20.5
EFNA5->EPHA4,0.8698732584560758,0.9657534040166363,575,467,-108
CCL21->ACKR2,0.8701092600866014,1.0080434044982738,509,575,66
TGFB1->ITGAV,0.8701566895752612,0.9068157604594249,587,461.5,-125.5
FGB->ITGAV,0.8707263325200831,0.9411411798124243,575,491.5,-83.5
VTN->ITGAV,0.8707263325200831,0.9411411798124243,575,491.5,-83.5
GCG->GLP1R,0.872152882111014,1.021281852079411,459.5,579,119.5
MCAM->MCAM,0.8721658224919462,1.030803366509591,538,522,-16
JAG2->NOTCH3,0.8725874298428621,1.036937701857866,582.5,480,-102.5
CCL5->CCR5,0.8726465470722172,1.1220334304578365,471,543,72
WNT5A->FZD8,0.8732354529593661,0.9540257643416012,539,518.5,-20.5
PSEN1->NOTCH3,0.8732523957881853,1.1916506079742981,582.5,480,-102.5
COL4A1->ITGAV,0.8753963770842028,0.9790169543583632,574,512,-62
IL15->IL15RA,0.8759004827095821,1.1815577490183227,561,512,-49
CCL4->CCR1,0.8761516630595212,1.0932225022769473,515,530.5,15.5
CX3CL1->ITGB3,0.8768463937368651,0.8649671018710405,581,503,-78
TGFB2->ACVR1,0.877252010982197,0.9953693296829683,556,515,-41
CCL7->CXCR3,0.877669936446389,1.068622733006652,574,515,-59
ROBO1->ROBO1,0.8785987500920455,0.96469821682854,498.5,573,74.5
CCL4->ACKR2,0.8786824483624693,0.9978040347392205,539,512,-27
CCL4->CCR3,0.8828567874206275,0.9953635881616139,494,575,81
SELPLG->SELP,0.8833891857550897,0.9451865989610085,557,494,-63
DEFB4A->TLR4,0.8841091109661054,0.9732026967196743,582.5,480,-102.5
NRG1->ERBB2,0.8843045508335474,0.9940299524284875,509.5,522,12.5
LGI3->FLOT1,0.8846123335434743,0.9509377207448839,480.5,573,92.5
CD274->PDCD1,0.8859174515526353,1.0167218763573267,550,512,-38
CCL14->ACKR2,0.8859705877800574,0.9279152723057698,512,575,63
HSPG2->ITGB1,0.8860046655055085,1.045801139452728,530.5,515,-15.5
WNT7A->FZD5,0.8863204603950692,0.9447155147007407,534.5,515,-19.5
NLGN2->NRXN2,0.8870930396874983,0.8987745344773089,575,515,-60
SEMA4A->PLXND1,0.8884162446985221,1.0544483516371095,557,515,-42
CX3CL1->CX3CR1,0.8889731962973564,0.9355769294563423,523,522,-1
IL17A->IL17RA,0.8902905820280432,1.1123302256554688,575,515,-60
IL17C->IL17RA,0.8902905820280432,1.1123302256554688,575,515,-60
IL17F->IL17RA,0.8902905820280432,1.1123302256554688,575,515,-60
IGFL1->IGFLR1,0.8907104140290316,1.038074669400531,487,575,88
COL8A1->ITGA1,0.8908123116874742,0.9923089954547374,482.5,547,64.5
IFNL1->IFNLR1,0.8922220342836219,0.9573617308634926,534.5,480,-54.5
SFRP2->FZD5,0.8930536825310613,0.9165502067984646,514.5,522,7.5
C3->ITGB2,0.8934284514524449,0.967566185777962,475,573,98
INS->LRP2,0.8939026846562006,0.9311493210567772,459.5,573,113.5
GDF7->BMPR1A,0.896475126543123,1.0932367936102008,507.5,578,70.5
WNT5A->MCAM,0.897813917331435,1.0614689702472369,575,503,-72
LTA->TNFRSF14,0.8981041723724086,1.043448402563264,575,512,-63
CCL19->ACKR4,0.8996016015959034,1.1218053468209555,557,512,-45
VCAN->SELP,0.8998569068644561,0.8785823490532191,556,512,-44
ADAM28->ITGA4,0.8998635178445463,1.0274247714950444,516.5,522,5.5
GDF5->ACVR2B,0.9009375081712435,1.001423491004405,575,503,-72
BMP2->BMPR1B,0.901095603486307,1.0709344979325834,574,480,-94
CCL3L1->CCR1,0.9012478996219363,1.0827588104946342,575,496,-79
CCL4L1->CCR1,0.9012478996219363,1.0827588104946342,575,496,-79
RARRES2->GPR1,0.9027880288346762,1.0307168636028643,575,494,-81
SIGLEC1->SPN,0.9041433770267112,1.1504571104515553,574,512,-62
SPN->SIGLEC1,0.9041433770267112,1.1504571104515553,574,512,-62
SEMA3E->PLXND1,0.9063404848832671,1.0311321148011734,557,515,-42
EFNA1->EPHA7,0.9077023725022968,0.9713426851078363,513.5,590,76.5
PDGFC->PDGFRB,0.9087413746425003,1.0314955980505276,575,512,-63
DCN->ERBB4,0.9095427665507466,0.8931989323901923,538,522,-16
NLGN2->NRXN3,0.9098227578282666,0.9887338050415742,547.5,480,-67.5
FGF10->FGFRL1,0.9104722336920557,0.8856352373023173,496,539,43
FGF22->FGFRL1,0.9104722336920557,0.8856352373023173,496,539,43
PLAU->IGF2R,0.9107402516528365,0.9351468021842295,527,522,-5
WNT3A->FZD2,0.9141900004483687,0.9638716820359322,459.5,547,87.5
PTPRZ1->NCAM1,0.9167390384281591,1.054387473201446,576.5,480,-96.5
NCAM1->PTPRZ1,0.9167390384281591,1.054387473201446,576.5,480,-96.5
EFNA1->EPHA8,0.9168479989475508,0.9413324183653263,518.5,578,59.5
EFNA1->EPHA5,0.9168479989475508,0.9413324183653263,518.5,578,59.5
HLA-C->LILRB2,0.9192687558397723,0.9994738670462068,480,560,80
HLA-C->KIR2DL3,0.9192687558397723,0.9994738670462068,480,560,80
CCL7->CCR10,0.9214423607007183,0.9131823300440373,467,548.5,81.5
SEMA5A->PLXNB3,0.9215673777217752,0.9575128730581758,527,522,-5
CCL8->CCR1,0.9219537505639441,1.1047044566559445,574,512,-62
FGB->ITGAM,0.9241389449082997,1.0664501364065329,576.5,503,-73.5
CX3CL1->ITGAV,0.9245138809314846,0.8631823334183267,576.5,480,-96.5
CCL3->ACKR2,0.9272645887150727,1.0048153324815874,539,517,-22
TGFB1->ENG,0.9278145208692199,1.0027490522072213,538,522,-16
EFNB2->EPHB4,0.9279895407901412,0.9209202815172524,543,512,-31
MDK->SDC4,0.9284541691894227,0.999860644108373,497.5,575,77.5
CCL4->CCR8,0.9288876999400771,1.0892369876793835,539,517,-22
CCL26->CCR3,0.9306500849295682,1.0798956801581983,509,575,66
GDF9->BMPR1A,0.9307983833998925,1.0415997632439937,507.5,578,70.5
VTN->ITGB6,0.9312814645222638,0.9622400349630147,498.5,547,48.5
WNT2B->FZD7,0.9329178848560178,1.0201698409686022,592,475.5,-116.5
CCL7->CCR1,0.9337153093071464,1.0186099270356797,574,515,-59
DKK2->LRP6,0.9337247609590853,1.07342621084436,575,494,-81
DKK4->LRP6,0.9337247609590853,1.07342621084436,575,494,-81
RSPO1->LRP6,0.9337247609590853,1.07342621084436,575,494,-81
WNT3A->LRP6,0.9337247609590853,1.07342621084436,575,494,-81
BMP7->BMPR1A,0.9354110208105221,1.033039201079469,503,578.5,75.5
EFNB2->EPHB3,0.9354975681292466,0.9576810892736383,512,543,31
CSF3->CSF3R,0.9355753823310327,1.1635324500043829,576.5,512,-64.5
PROC->PROCR,0.9358784604455894,0.8940442482787987,507.5,539,31.5
FGF19->FGFR1,0.9362750930814713,0.9097019022081672,574,512,-62
DSC1->DSG1,0.9364448388631397,1.026826630536403,509,587,78
TGFB1->TGFBR3,0.9369475324574006,1.049209022865408,574,515,-59
LEFTY2->ACVR2B,0.9374311669111575,1.0715195544920488,575,503,-72
DEFB4A->CCR6,0.9379821679994464,0.9839397452974518,530.5,515,-15.5
CXCL10->SDC4,0.9384731786353638,0.9225108178627401,530.5,512,-18.5
CXCL12->ITGAV,0.9393831805583116,0.9081471506926247,576.5,467,-109.5
FNDC5->ITGAV,0.9393831805583116,0.9081471506926247,576.5,467,-109.5
ICAM4->ITGAV,0.9393831805583116,0.9081471506926247,576.5,467,-109.5
EFNB3->RHBDL2,0.9412408840183734,0.9500469682629767,508,547,39
COLQ->MUSK,0.9416732233964427,1.0363934546153355,575,503,-72
BSG->SLC16A1,0.9418078031951777,0.9795588412762888,574,503,-71
L1CAM->EPHB2,0.9430210169758773,1.0834803817112766,546.5,522,-24.5
INHBB->ACVR2B,0.9434513540695951,1.0792663500848327,574,515,-59
CCL20->ACKR4,0.9438244782698325,0.9802889983006791,501,547,46
RSPO3->SDC4,0.9448616608593459,0.9050164966374029,539,512,-27
EFNB1->EPHB1,0.9452597208987045,0.837182420515621,465,587,122
CCL21->ACKR4,0.9454552167112189,1.1212236154427273,575,471,-104
COL4A1->ITGB8,0.9457049673516434,1.015049706684555,574,515,-59
IL34->PTPRZ1,0.9459516900664482,1.1384258500854632,576.5,467,-109.5
SLIT2->ROBO1,0.9465283427377047,0.974281363195807,521,522,1
THBS2->NOTCH3,0.9476724710623035,0.989794132975467,575,512,-63
ADAM15->ITGA5,0.9485005058505612,0.9517153558418371,543,494,-49
IL1A->IL1R1,0.9498372456334635,0.9813809857838677,574,515,-59
APOE->SORL1,0.950536337022697,0.9456885864577338,469,578,109
IAPP->CALCR,0.9511616981530867,0.933013394642512,459.5,575,115.5
CXCL5->CXCR2,0.9518316654139083,1.039430091385769,557,515,-42
RARRES2->CMKLR1,0.9520145669074414,1.0289051911147886,582.5,480,-102.5
ULBP3->KLRK1,0.952462926831138,0.8966477878579215,527,522,-5
NTN1->MCAM,0.954046858741873,1.0257027428499081,556,515,-41
TNC->ITGAV,0.9548391896581746,0.9034284001535845,578,473.5,-104.5
PTH2->PTH1R,0.9557068210306404,0.9540764291313164,575,512,-63
IGFL3->IGFLR1,0.9563410056262466,0.9932828301656746,487,575,88
BMP6->BMPR1A,0.9573691425907664,1.0545189492083848,507.5,578,70.5
GDF6->BMPR1A,0.9573691425907664,1.0545189492083848,507.5,578,70.5
GDF5->BMPR1A,0.9573691425907664,1.0545189492083848,507.5,578,70.5
UCN->CRHR1,0.957925623949654,0.9978466297004878,543,503,-40
RPS19->C5AR1,0.9581981918366675,1.0794531810378734,560,503,-57
TNFSF8->TNFRSF8,0.9583507422464437,1.1701058506325186,556,512,-44
ANGPT2->TIE1,0.9586627485590924,1.0873551287412235,574,512,-62
PTN->ALK,0.959761198993029,0.9629454989293494,530.5,512,-18.5
IL1RN->IL1R1,0.9619761850500893,1.0185806098940473,498.5,579,80.5
CD40LG->CD40,0.962248570081489,0.9387656112602062,517,573,56
SCGB3A1->MARCO,0.965802931905339,0.8694836838740572,487,578,91
EDN3->EDNRA,0.9659636950396457,1.0764291951662155,575,494,-81
SLITRK5->PTPRD,0.9677490530816221,0.9421265182955968,513.5,575,61.5
SERPINF1->PLXDC2,0.967752952115846,0.9430765823378604,498.5,539,40.5
INHBA->ACVR2B,0.9686700545879509,0.9786831529382053,556,515,-41
PSAP->CD1B,0.9697145506559256,0.9109891556771986,467,578,111
PSAP->GPR37L1,0.9697145506559256,0.9109891556771986,467,578,111
ULBP2->KLRK1,0.9706320843873861,0.8537484113399256,482.5,575,92.5
TIMP1->CD63,0.9715069406341478,0.9944355619032114,498.5,573,74.5
ICAM1->ITGAL,0.9728942336029253,0.9554964768637466,575,512,-63
VTN->ITGB3,0.9729326530887334,1.0304513233141022,507.5,547,39.5
DLL3->NOTCH3,0.9729567753917858,1.1903966265180084,582.5,480,-102.5
DLL4->NOTCH3,0.9729567753917858,1.1903966265180084,582.5,480,-102.5
CCL21->CXCR3,0.9733435170943688,1.111861820431865,581,494,-87
ADAM15->ITGAV,0.9737714172970391,0.9099927369523892,575,494,-81
NLGN3->NRXN1,0.9740235731296235,0.9826918435640356,469,547,78
L1CAM->ITGAV,0.9757627490705533,0.9261792408929004,575,480,-95
PRG4->TLR2,0.9794512783187665,1.1191576096748959,498.5,539,40.5
CSF2->CSF2RB,0.9806849373249067,1.073801371086733,482.5,573,90.5
EFNB1->EPHB3,0.9814447773110399,0.9111583348165467,487,578,91
KISS1->MMP24,0.981583507002714,1.048584435761014,529.5,522,-7.5
BMP3->ACVR2B,0.9818291984832337,1.0617588332373016,574,515,-59
IL10->IL10RA,0.9819943367596663,1.06009762575756,482.5,547,64.5
HP->ITGAM,0.9822797394792031,1.1244402529143844,576.5,494,-82.5
IL23A->IL23R,0.9849526935600129,1.067266089149508,560,503,-57
IL15->IL2RB,0.9852907998029264,1.088909429766783,516.5,522,5.5
NODAL->ACVR2B,0.9858034663041435,1.0148192179587812,574,515,-59
NGF->NTRK1,0.9873084225441888,1.031416909360273,482.5,539,56.5
PLA2G10->PLA2R1,0.9873721962394583,0.9181778528368426,530.5,503,-27.5
AZGP1->ITGAV,0.9891608719398359,0.9232817147471454,575,503,-72
VCAN->CD44,0.9897820503955039,0.9270207341486173,556,512,-44
CCL5->ACKR2,0.9912476528688748,1.0660678695302364,547,515,-32
CD1D->LILRB2,0.9922186522023867,1.0202742902787882,545,522,-23
CCL17->ACKR2,0.9944257872169336,0.9678396772744159,487,575,88
GPI->AMFR,0.9948096683448934,0.9723866829176862,560,494,-66
MFGE8->ITGAV,0.9952183691798836,0.8546761745649414,575,491.5,-83.5
HSP90AA1->CFTR,0.9957478171587804,1.0119452410531913,534.5,515,-19.5
TCTN1->TMEM67,0.9971524764382049,1.0677961371043585,588.5,456,-132.5
CTF1->LIFR,0.9972696949355581,0.9809218089980252,577,463,-114
CFH->SELL,0.9973014473051556,1.0526431416076907,521,522,1
TNFRSF14->BTLA,0.9973714964921602,1.0237724633141139,575,512,-63
BTLA->TNFRSF14,0.9973714964921602,1.0237724633141139,575,512,-63
OMG->RTN4RL1,0.9973990818069965,1.0748195596795358,509,547,38
WNT5A->FZD6,0.9981879763079617,0.9487617705022457,522,527,5
CCL5->CXCR3,0.9989740977769197,1.052984698751284,575,513.5,-61.5
SERPINF1->PLXDC1,0.999718638413273,0.9359941713474512,539,522,-17
