LR,pval,hr,median_day_high,median_day_low,diff_day
IGFL1->IGFLR1,0.7726683340842797,0.8944957988505916,451,351,100
HLA-A->LILRB1,0.7739744678013399,1.0962458991234192,427,375.5,51.5
HLA-A->LILRB2,0.7739744678013399,1.0962458991234192,427,375.5,51.5
HLA-A->KIR3DL2,0.7739744678013399,1.0962458991234192,427,375.5,51.5
SEMA3G->NRP2,0.7746017462962463,1.1015940121811438,392,413.5,-21.5
CXCL10->CCR3,0.7751583248234926,1.0897086702911434,423,402.5,20.5
F2->F2RL3,0.7752545327572491,1.0144099886386266,414,402.5,11.5
INS->INSR,0.7757773037464637,1.0637811777198722,400,426,-26
SLITRK3->PTPRD,0.7757965120925467,0.9219193803430351,392,418.5,-26.5
HSPG2->ITGA2,0.7759882723815464,1.0658896859991647,412,413.5,-1.5
BMP2->ENG,0.7784432360188404,0.9086567291471215,361,453,-92
NTN4->UNC5A,0.7809245100215133,1.0746357830280953,413,413,0
VCAM1->ITGB7,0.7812931187882518,1.05474017479901,388,453,-65
TNFSF12->CD163,0.7822103410051139,1.101290872776874,392,440,-48
PRG4->TLR2,0.7840798801671972,1.208243492823203,348,458,-110
NTN1->UNC5A,0.7847322673922583,1.0170382678223568,427,406.5,20.5
FN1->CD44,0.7860542094718488,0.8831326355167494,400,444,-44
DSC2->DSG3,0.7861979850165743,0.8130857581783021,388,418.5,-30.5
IL31->OSMR,0.7863167989336163,0.8938134901932896,392,434.5,-42.5
HBEGF->ERBB4,0.7872307148722065,0.9259305064712123,359,440,-81
SEMA7A->ITGA1,0.7888273345382888,0.9843506788072933,361,440,-79
F2->F2RL1,0.7908296772222217,1.2266792282632346,392,413.5,-21.5
PLG->F2RL1,0.7908296772222217,1.2266792282632346,392,413.5,-21.5
PGF->NRP2,0.7920420811294836,0.9264444328847327,400,413.5,-13.5
VTN->ITGB3,0.7921956741607458,1.032871821689841,388,420.5,-32.5
GPC3->IGF1R,0.7977353754843973,0.826641780195101,400,425,-25
FGF22->FGFR2,0.7977583317190502,1.117853599816667,412,439,-27
GNAI2->ADCY1,0.7985031023928162,0.8141153509879147,400,434.5,-34.5
WNT3A->FZD10,0.7985246462717321,0.8340002619927652,361,487.5,-126.5
TGFB1->SDC2,0.7988178248961165,1.025727815551083,388,439,-51
HP->CD163,0.7988791887627456,0.9980963673606155,359,458,-99
ZG16B->TLR2,0.7991191935420179,1.0294254302117982,412,432.5,-20.5
SEMA6D->KDR,0.7996678822079436,1.0189433660064822,361,440,-79
FBN1->ITGB1,0.8000865674730905,0.8628000223511921,388,460,-72
NLGN2->NRXN1,0.8003562802129198,0.8402852361662803,388,470.5,-82.5
EFNB1->EPHB4,0.8027504602000752,1.012522605746099,392,420.5,-28.5
CEACAM1->CD209,0.8031406295635765,0.9796942080232909,427,396,31
ICAM1->ITGAM,0.80342947837393,1.1674325807006407,400,440,-40
CD9->L1CAM,0.8046521445619412,0.9528070479698459,429,402.5,26.5
L1CAM->CD9,0.8046521445619412,0.9528070479698459,429,402.5,26.5
EGF->ERBB2,0.8053303235189639,1.012433135297259,427,400.5,26.5
GDF11->ACVR2A,0.80548224594432,1.0332742196468794,361,453,-92
MIA->CDH7,0.8077712479700669,0.9543638782650874,427,375.5,51.5
SLITRK2->PTPRD,0.8084715878480034,0.7708195167761612,392,418.5,-26.5
GCG->GCGR,0.8088029370507525,1.062358865777322,392,440,-48
GCG->GLP2R,0.8088029370507525,1.062358865777322,392,440,-48
GCG->GLP1R,0.8088029370507525,1.062358865777322,392,440,-48
IL16->GRIN2D,0.8102860728134009,0.8793337086728655,392,449.5,-57.5
CXCL13->CXCR5,0.8113369912019807,1.1007863841122358,412,413.5,-1.5
SLIT2->APP,0.8116702353587877,0.8189680394288911,394,451,-57
EFNB3->EPHB4,0.811693811598851,0.8971941594508677,392,440,-48
CTHRC1->FZD6,0.8124317638362968,0.8593068224110986,351,470.5,-119.5
NTRK3->PTPRF,0.8125415811292781,1.20570679846168,400,425,-25
COL1A1->ITGB1,0.8133193006394157,0.913590290477275,400,418.5,-18.5
CXCL10->SDC4,0.8138235587769013,0.9679390655851806,388,420.5,-32.5
EFNA5->EPHA7,0.8144238705401445,1.1359487938660464,400,413.5,-13.5
IGF2->IGF2R,0.8144539253774091,0.8588611230241525,423,402.5,20.5
DLL4->NOTCH1,0.8181296981320902,0.9490292578650393,361,428,-67
TAC3->TACR1,0.8187849528954637,1.054538443561695,414,412.5,1.5
SFTPA1->TLR2,0.8193903482179516,1.13160409990357,351,432.5,-81.5
COL11A1->DDR1,0.8198614588370381,1.0991150363587177,440,392,48
TIMP3->KDR,0.8201378102717618,0.7879015981681655,392,441,-49
DKK4->KREMEN1,0.8228714377474973,0.8434367944069177,414,390,24
ANGPT2->TIE1,0.8228868548021421,1.086197928726378,413,413,0
TNFSF14->TNFRSF14,0.8229913352793706,1.1740749450983898,412,426,-14
CXCL9->CCR3,0.8240185683747198,0.9448810805828216,361,420.5,-59.5
VWF->TNFRSF11B,0.8244504400774673,0.9654621227918971,423,373.5,49.5
PRND->RPSA,0.8253845644042996,1.022949831200172,413,413,0
MADCAM1->ITGB7,0.8255456936236981,1.0180437219791272,423,412.5,10.5
OMG->RTN4R,0.8264065702057242,1.20747085449616,412,413.5,-1.5
APOE->LRP8,0.8269234327881494,1.180199238198183,423,412.5,10.5
EFNB2->EPHB6,0.827188249109701,0.9603195969598195,423,412.5,10.5
SST->SSTR2,0.8310826972843359,0.8330885080522576,388,453,-65
SST->SSTR3,0.8310826972843359,0.8330885080522576,388,453,-65
TNFSF18->TNFRSF18,0.832914145032227,0.9841432775875801,413,413,0
WNT7B->FZD1,0.8356851939678679,0.9293324914559168,400,418.5,-18.5
ADAM9->ITGAV,0.8357957731912218,0.9312612127191322,351,453,-102
FN1->TNFRSF11B,0.8365815420997889,1.02501878831735,412,418.5,-6.5
FGF2->FGFR2,0.8384037546905487,0.9409329135434991,392,453,-61
CXCL5->CXCR2,0.8386643040169199,1.1365589087496522,420.5,392,28.5
ARTN->GFRA3,0.8400859128555231,1.1224105467000127,400,421.5,-21.5
SEMA4D->ERBB2,0.8415614170392588,0.9921902331261174,412,413.5,-1.5
BMP7->BMPR2,0.8418207552542635,1.0203403908488995,361,465.5,-104.5
F8->ASGR2,0.8431239500253909,1.0625649985412993,361,428,-67
BMP2->BMPR1B,0.8436164053988534,1.0165001659404331,361,440,-79
BTLA->VTCN1,0.8451085957001626,1.0245924565772506,412,413.5,-1.5
DSC2->DSG1,0.8480806722106213,0.9216383201691414,413,413,0
DSC2->DSG4,0.8480806722106213,0.9216383201691414,413,413,0
THBS1->SDC1,0.8484635939778726,0.9724270984006466,388,441,-53
SFTPD->SIRPA,0.8491348995405985,1.08800216460571,361,453,-92
HLA-B->KIR3DL2,0.8501286533298964,0.9981560310501294,413,403,10
HLA-B->LILRB2,0.8501286533298964,0.9981560310501294,413,403,10
HLA-B->KLRD1,0.8501286533298964,0.9981560310501294,413,403,10
HLA-B->KIR2DL3,0.8501286533298964,0.9981560310501294,413,403,10
MUC1->SIGLEC9,0.850699702161011,1.0272478033279084,423,390,33
VEGFC->FLT4,0.8512251648802766,0.8598604577655707,414,402,12
MMP2->SDC2,0.8519822744011984,0.9187457559263433,413,387.5,25.5
CCL2->CCR1,0.8537230990201365,1.1754845316254827,392,428,-36
IL6->IL6R,0.8542279500085114,1.119621411363305,412,421.5,-9.5
TNFSF13->FAS,0.8555134668928697,1.1842592722899512,392,421.5,-29.5
FN1->NT5E,0.8556686822572768,0.9166065639308166,400,418.5,-18.5
FN1->ITGA5,0.8556686822572768,0.9166065639308166,400,418.5,-18.5
GAS6->AXL,0.8568052664799904,0.9883182072609836,392,428,-36
PYY->FAP,0.8586118528580118,0.8328730024091346,361,470.5,-109.5
TF->TFRC,0.8590328472044262,0.9932077445273302,413,413,0
BMP3->ACVR2B,0.8596028299760726,0.9598152638213321,388,446,-58
EFNB1->EPHB6,0.86354490931416406,0.987103256116868,429,412.5,16.5
CTHRC1->FZD3,0.8635747419088319,0.9080093294309897,392,434.5,-42.5
MDK->SDC1,0.8639254449822074,0.9978450358559827,400,418.5,-18.5
ICAM3->ITGAL,0.8642123121496575,1.0947764305023293,423,400.5,22.5
SEMA4D->MET,0.8644566247668248,0.880464359195436,423,406,17
APP->GPC1,0.8651959252258314,1.018356598691851,400,440,-40
APP->FPR2,0.8651959252258314,1.018356598691851,400,440,-40
OMG->LINGO1,0.865231275114824,1.0933339187212336,388,463.5,-75.5
CCL17->CCR4,0.8660470209329625,0.9974932715414814,412,421,-9
ADM2->RAMP2,0.8669876767271948,1.0873029573699355,418,388,30
CCL8->CCR2,0.8690252537155704,1.0017919410452585,412,413.5,-1.5
CALR->ITGAV,0.8705650252066617,1.0638475401840546,351,440,-89
COL5A1->SDC3,0.8706943130650822,1.0069186291808856,412,413.5,-1.5
ROBO1->ROBO1,0.871137621111419,0.8180975639543341,388,463.5,-75.5
INSL5->RXFP4,0.8711443782423106,0.8318829594125742,429,370,59
PIP->CD4,0.8713141895595917,1.0232615850203384,392,440,-48
CSF2->IL3RA,0.8719278456618961,0.9812507594020404,413,413,0
ADCYAP1->ADCYAP1R1,0.8738217443844704,0.969830751776507,348,465.5,-117.5
NCAM1->ROBO3,0.8739806217039153,0.9805249584331198,392,439,-47
CSF3->CSF3R,0.8743367385548394,1.1318418979071396,392,426,-34
LAMA1->RPSA,0.8744048672340291,0.8788444228034031,413,413,0
MFNG->NOTCH1,0.8753212660139709,0.9128475570338965,361,428,-67
PGF->FLT1,0.8758806093547093,0.9310961440848498,361,453,-92
MMP9->CD44,0.8766653740639223,1.1107429767627477,392,458,-66
FN1->ITGB6,0.8769090739442912,0.912858338853049,400,418.5,-18.5
DLK1->NOTCH1,0.8773740644001857,1.0145785376160972,388,425,-37
DLK2->NOTCH1,0.8773740644001857,1.0145785376160972,388,425,-37
DLL1->NOTCH1,0.8773740644001857,1.0145785376160972,388,425,-37
DLL3->NOTCH1,0.8773740644001857,1.0145785376160972,388,425,-37
SEMA6B->PLXNA2,0.8777020512814385,1.1031029424275014,392,428,-36
HCRT->HCRTR2,0.8777667808471603,1.0329574070227443,359,440,-81
FGA->ITGAV,0.8779866294676185,0.981798426490611,351,453,-102
FGB->ITGAV,0.8779866294676185,0.981798426490611,351,453,-102
FGG->ITGAV,0.8779866294676185,0.981798426490611,351,453,-102
NPPA->NPR1,0.8790050383938504,1.0075065848226352,412,420.5,-8.5
NPPB->NPR1,0.8790050383938504,1.0075065848226352,412,420.5,-8.5
APP->TNFRSF21,0.8797507006870953,0.9570014620853475,412,421.5,-9.5
NID1->PTPRF,0.8800975832667622,1.1736057643407,412,432.5,-20.5
FGF10->FGFRL1,0.884353292875346,0.9243747786055851,392,418.5,-26.5
C3->CD46,0.8846694119251045,1.0571731463763643,392,453,-61
CCL2->CCR3,0.8849708919842685,1.0557993232652856,388,453,-65
CCL2->CCR2,0.8857422663011963,1.0150660180066622,392,439,-47
VTN->TNFRSF11B,0.8858374041829311,0.8727143971876556,412,420.5,-8.5
COL5A2->DDR1,0.8867611804419577,1.0556415483243753,423,402.5,20.5
MATN1->ITGA1,0.8873650349971166,0.8748698126083305,351,458,-107
JAG1->CD46,0.8880719900701534,1.0804153029807932,388,453,-65
IHH->CDON,0.8891135391501049,1.0483150547698994,423,394,29
CD52->SIGLEC10,0.8906793243290005,1.1237599899695823,412,413.5,-1.5
DLL3->NOTCH3,0.8910609099228938,0.9843991145874336,411.5,413,-1.5
COL1A1->DDR1,0.8910804481828024,1.0468830369196667,412,413.5,-1.5
THBS1->CD36,0.8913916975716313,1.1052072763907328,388,439,-51
THBS1->ITGA2B,0.8913916975716313,1.1052072763907328,388,439,-51
THBS1->ITGA4,0.8913916975716313,1.1052072763907328,388,439,-51
THBS1->ITGB3,0.8913916975716313,1.1052072763907328,388,439,-51
THBS1->TNFRSF11B,0.8913916975716313,1.1052072763907328,388,439,-51
CDH1->ITGB7,0.8954972928696107,0.9160000848446485,412,418.5,-6.5
BMP6->ACVR1,0.8970189392670965,1.09153076554577,388,426,-38
CCL17->CCR8,0.8973162341224457,1.0330905975511826,361,439,-78
FGB->TLR4,0.898063033902113,0.9657330092853341,351,460,-109
APP->CD74,0.8993377461960192,1.021137498218442,400,421.5,-21.5
IL10->IL10RA,0.8997627762469869,1.1624900832740308,392,420.5,-28.5
IL22->IL10RA,0.8997627762469869,1.1624900832740308,392,420.5,-28.5
NRG3->ERBB4,0.9017289162609866,0.9375885013741975,423,390,33
NCAM1->ROBO1,0.9020787032732754,0.8365384554324858,388,463.5,-75.5
WNT5A->RYK,0.9029861663403698,0.9369807401332196,392,458,-66
IL1RN->IL1R2,0.9043477160400499,0.96606528268387315,412,413.5,-1.5
CXCL12->ACKR3,0.9044218862346408,0.9549459348723685,392,432.5,-40.5
FN1->ITGA2,0.9051671862737478,1.0213519797450548,400,418.5,-18.5
COL4A1->CD93,0.9058750237700931,1.0679626277973655,388,432.5,-44.5
DKK1->LRP5,0.9065056451316682,0.973577427949186,427,376.5,50.5
SLPI->PLSCR4,0.9067737267443706,1.2028721233260726,388,418.5,-30.5
COL4A1->ITGB8,0.9076099004820676,1.0255732762673704,361,453,-92
EFNB3->EPHB1,0.9084071714540524,0.9804515221527942,423,412.5,10.5
COL4A3->CD93,0.9092795347629535,1.1041434568058128,361,453,-92
CCL7->CCR2,0.9094965215120238,0.9456205407899878,400,421.5,-21.5
CALR->SCARF1,0.9101551045688034,1.0188326594452073,413,413,0
CALR->TSHR,0.9101551045688034,1.0188326594452073,413,413,0
OXT->OXTR,0.9106964705881281,0.8648938184347439,423,390,33
MDK->PTPRZ1,0.9110400027237437,0.9570086115307822,400,421.5,-21.5
IL16->KCNJ15,0.9117560576031496,1.0282719137669072,388,460,-72
APP->CAV1,0.9122019762472827,0.8966991711260996,394,429,-35
CXCL9->CXCR3,0.9124540043144546,1.0023297326797682,400,413.5,-13.5
IL13->IL2RG,0.9133465304427503,0.9190743502977342,392,437,-45
VCAN->CD44,0.9145165657259205,0.9093015974882851,392,439,-47
C4A->NRP1,0.9155113879286317,1.0691428756901478,351,470.5,-119.5
BMP7->ACVR1,0.9158579951940131,1.1762428916465948,359,428,-69
SECTM1->CD7,0.9158936076965177,0.985193286782749,423,390,33
EDN3->KEL,0.9166937921688765,1.0485052513307418,388,440,-52
IL15->IL15RA,0.9175710233483095,1.1737247485490527,359,439,-80
IL12B->IL23R,0.917994516416737,1.0806769915715169,392,421,-29
IL1RAPL1->PTPRD,0.9185423822122883,0.8055293178221625,392,418.5,-26.5
LRRC4B->PTPRD,0.9185423822122883,0.8055293178221625,392,418.5,-26.5
MMRN2->CD248,0.9191501961940559,0.8526410551290815,413,413,0
ARF1->INSR,0.9205685667644801,0.9979551279229542,423,402,21
FGF2->FGFRL1,0.9212788638882139,1.0087342620743578,359,439,-80
AZGP1->ITGAV,0.9217839110103604,1.032078014528952,351,440,-89
BMP8A->TGFBR2,0.922947373044633,1.051392699770867,392,413.5,-21.5
DSC2->DSG2,0.925024403561838,1.0718904337476358,388,418.5,-30.5
FGF2->FGFR1,0.9253338647417706,0.9486963140679834,392,439,-47
CCL22->CCR4,0.9276466349688695,0.9131930915448856,392,449.5,-57.5
CXCL12->ITGA4,0.9277914041384618,1.0629963736455748,392,413.5,-21.5
GAL->GALR2,0.9286464309729182,0.9261779360000786,423,402.5,20.5
ZP3->MERTK,0.9333394903733303,1.0378883672340757,359,421.5,-62.5
CCL13->CXCR3,0.9337181239728195,0.8629017420780036,412,413.5,-1.5
COL4A1->ITGAV,0.9337441884185618,1.0242117519435698,361,440,-79
ADAM9->ITGA6,0.9339390611011096,1.0732777580457142,413,407,6
GNAI2->CNR1,0.9344639992359814,0.8870680533890108,413,413,0
JAG1->NOTCH3,0.9345240328471709,0.981154368074967,400,413.5,-13.5
ADAM15->ITGA5,0.9348178563258052,1.2764008578241304,413,413,0
CCL2->CCR10,0.9351737265789848,1.1348789074608459,388,453,-65
RNASE2->TLR2,0.9363520822047782,1.0411229299281315,351,432.5,-81.5
TNC->PTPRB,0.9383733609292655,0.9883147279559042,400,428,-28
LGI3->FLOT1,0.9383828379107694,0.8942484597316268,427,402,25
CALCB->CALCR,0.9390959726014517,0.9753150550405152,400,418.5,-18.5
PCSK9->VLDLR,0.9394108458855404,0.8533584086184445,423,406,17
FGB->ITGB2,0.9406417979777362,1.1078144116168416,392,428,-36
EFNB1->ERBB2,0.9418796369429896,1.070441436438594,429,402.5,26.5
LGALS9->CD44,0.9426390138252673,1.0004193343002012,392,458,-66
COL14A1->CD44,0.9446605103123047,1.1722411493141656,361,470.5,-109.5
ICAM1->ITGAX,0.9453215426896221,1.068543008746512,412,421.5,-9.5
FLT3LG->FLT3,0.9461395067293565,0.932029656474366,392,421,-29
CCL1->CCR8,0.9475122507835932,0.8923188937200928,412,413.5,-1.5
CCL4->CCR8,0.9475122507835932,0.8923188937200928,412,413.5,-1.5
CCL18->CCR8,0.9475122507835932,0.8923188937200928,412,413.5,-1.5
GLG1->SELE,0.9511379944604769,1.046547436183206,412,418.5,-6.5
IFNL1->IFNLR1,0.9524323847493562,0.8236838072228543,429,369.5,59.5
ICAM1->IL2RA,0.952528895800977,1.0278021131678958,400,440,-40
BDNF->NTRK2,0.9526041094172417,0.9938762081346119,348,453,-105
HEBP1->FPR3,0.9528329447150045,1.1193738363267076,351,420.5,-69.5
WNT7B->FZD4,0.9533877731171653,0.8731988231796399,413,413,0
BMP6->ACVR2A,0.9537414965488388,0.9398704200338863,361,453,-92
WNT10A->FZD8,0.9538348230575671,0.9531427925866186,400,413.5,-13.5
RAET1L->KLRK1,0.954818115219005,1.097521995847029,361,420.5,-59.5
PROS1->TYRO3,0.9556547371705129,1.0529236555452917,359,440,-81
SFRP1->FZD6,0.9560498601156049,1.057182187019545,348,460,-112
APP->NCSTN,0.9575727635005851,0.9072789318660899,400,440,-40
CD2->CD48,0.9595293794374614,0.9546367413547394,412,413.5,-1.5
CD48->CD2,0.9595293794374614,0.9546367413547394,412,413.5,-1.5
LRFN5->LRFN5,0.9600007497277414,0.920768817520597,400,421,-21
TGFB2->ACVR1,0.9601168691328567,1.1162679867120107,348,460,-112
VWF->GP1BA,0.9607754022340378,0.8982310323172066,412,421.5,-9.5
VWF->ITGA2B,0.9607754022340378,0.8982310323172066,412,421.5,-9.5
S100A9->TLR4,0.9611417513513619,1.0565779180415722,388,432.5,-44.5
LGI4->ADAM11,0.963037892420261,0.9787943348348503,392,428,-36
LAMA1->ITGA7,0.9645246659483782,1.090924819562763,388,428,-40
NMU->NMUR1,0.9653622770078676,0.926652854600799,451,374.5,76.5
CXADR->CXADR,0.9657723630307888,0.9389189479889132,412,413.5,-1.5
VCAM1->ITGAD,0.9664737778070985,0.9046731353564089,388,460,-72
CCL8->CCR1,0.9667021988035982,1.0664759367862746,392,440,-48
HSPG2->ITGB1,0.9668202887117139,1.0874006845961703,400,421.5,-21.5
RPS19->C5AR1,0.9670402174012134,1.0809145350600142,413,407,6
IAPP->RAMP2,0.9672013400818373,1.045742563603986,392,463.5,-71.5
LGALS9->HAVCR2,0.9675176173872535,1.0811356511301435,400,420.5,-20.5
CCL19->CXCR3,0.968587218160679,0.9188764098475194,412,420.5,-8.5
PROC->PROCR,0.9698471601739024,0.9140526941795074,392,440,-48
LAMA2->RPSA,0.9707108862346985,1.0403874112388272,392,418.5,-26.5
EGF->ERBB4,0.9708931225026042,1.022153063854477,348,428,-80
NTF3->NTRK2,0.9718762186512423,0.9388180642632354,351,453,-102
INHBB->ACVR2A,0.9723652061134233,0.885221565990805,392,439,-47
EFNA5->EPHA4,0.9724751755394494,1.077421146063916,423,412.5,10.5
CD70->CD27,0.9729618877733773,0.8728849610296757,427,360,67
FAM3C->LIFR,0.9736944374262144,1.0556208715707414,351,470.5,-119.5
MDK->ITGA4,0.9743241955140937,0.9023979914833566,400,421.5,-21.5
THBS1->CD47,0.9750310844540554,1.087501333419718,361,439,-78
NTF3->NTRK1,0.9750350554169893,0.9360761091587817,412,421.5,-9.5
CXCL12->CXCR3,0.9759173498319453,0.9845308054446043,361,432.5,-71.5
COL4A3->ITGAV,0.9760052521847433,1.0028360280619744,351,453,-102
FNDC5->ITGAV,0.9760052521847433,1.0028360280619744,351,453,-102
ICAM4->ITGAV,0.9760052521847433,1.0028360280619744,351,453,-102
TGFB1->ITGAV,0.9760052521847433,1.0028360280619744,351,453,-102
L1CAM->ITGAV,0.9760052521847433,1.0028360280619744,351,453,-102
VTN->ITGAV,0.9760052521847433,1.0028360280619744,351,453,-102
FGA->ITGB2,0.9764696091295114,1.113909992938183,359,453,-94
CIRBP->TREM1,0.979376877761042,1.0997678219110048,351,439,-88
DKK2->KREMEN1,0.9801042750799532,0.9114595288915212,414,400.5,13.5
CXCL13->CXCR3,0.9824933702450199,0.8894155589673882,412,413.5,-1.5
PTN->PTPRS,0.9825985491581014,1.1632009332546935,413,417.5,-4.5
SERPING1->SELE,0.9835876217741907,0.9948569174099356,361,463.5,-102.5
SERPING1->SELP,0.9835876217741907,0.9948569174099356,361,463.5,-102.5
NTRK3->PTPRS,0.9842445337526207,1.1693427422506693,413,417.5,-4.5
EFNA5->EPHA1,0.9844809359531204,1.1810994084889217,400,413.5,-13.5
BMP6->BMPR2,0.9856151505333692,0.994265653076797,361,465.5,-104.5
BMP8A->BMPR2,0.9856151505333692,0.994265653076797,361,465.5,-104.5
GDF5->BMPR2,0.9856151505333692,0.994265653076797,361,465.5,-104.5
GDF6->BMPR2,0.9856151505333692,0.994265653076797,361,465.5,-104.5
GDF9->BMPR2,0.9856151505333692,0.994265653076797,361,465.5,-104.5
GDF7->BMPR2,0.9856151505333692,0.994265653076797,361,465.5,-104.5
IL1A->IL1R1,0.9858727738535847,0.8756656891534247,351,465.5,-114.5
IL1B->IL1R1,0.9858727738535847,0.8756656891534247,351,465.5,-114.5
NTN1->ADORA2B,0.9861200078543675,0.9156222810710257,451,406,45
FGG->ITGB2,0.9872832295036319,1.1221656398986524,359,453,-94
MDK->ITGA6,0.9874844053868609,0.9455353373406263,423,406,17
LTB->CD40,0.9884357121242424,1.0946551219175624,392,428,-36
RELN->VLDLR,0.9886388334550168,0.9866470926036055,359,428,-69
MIF->CXCR4,0.9950113089724492,0.9603529302057149,423,412.5,10.5
SEMA3A->PLXNA2,0.9955217169893489,1.1519470925113857,361,420.5,-59.5
VCAN->EGFR,0.9964108466741374,0.8321688775815342,392,439,-47
CD84->CD84,0.9964346082886578,1.1416373684452468,392,421.5,-29.5
