LR,pval,hr,median_day_low,median_day_high,diff_day
CCL3L1->ACKR2,0.4817578826452973,1.1656046978651562,194,179,-15
F13A1->ITGA4,0.4822889980435592,1.0804912340322208,202,162.5,-39.5
DSC1->DSG2,0.48229824485515105,1.0052038775341692,162.5,194,31.5
DSG2->DSC1,0.48229824485515105,1.0052038775341692,162.5,194,31.5
VCAM1->ITGB7,0.48329125077854085,0.8178537861133885,224,164,-60
RSPO3->LGR4,0.4837393503892945,1.2128876988395463,209,179,-30
GPC3->IGF1R,0.48374661226699245,0.7721765862817891,195.5,181,-14.5
FGF22->FGFRL1,0.48442155513482277,0.8379488111251565,224,181,-43
TNFSF10->TNFRSF10B,0.4850351475355823,0.8725663579141568,201,181,-20
LIPC->LRP1,0.48717233078700506,1.0507081988322196,190,181,-9
MMP13->LRP1,0.48717233078700506,1.0507081988322196,190,181,-9
SERPINC1->LRP1,0.48717233078700506,1.0507081988322196,190,181,-9
WNT3A->LRP1,0.48717233078700506,1.0507081988322196,190,181,-9
CD86->CTLA4,0.48806937692809893,1.1598936215543312,182,194,12
IL34->CSF1R,0.48993800789082964,1.0070231907084592,195.5,179,-16.5
DKK1->LRP5,0.48999722786549793,0.8537740566683335,206.5,181,-25.5
CEACAM8->CEACAM1,0.491397675714638,1.2681600851350776,179,197,18
GDF6->BMPR1B,0.4918844847168369,1.2624244635298336,190,181,-9
CNTN1->PTPRZ1,0.49232207829149666,1.09430624307981,154,194,40
EFNA4->EPHA3,0.4934349591364886,0.8252198890283936,184.5,183,-1.5
TNC->EGFR,0.49414811942320347,0.8779587894118703,195.5,181,-14.5
LAMA5->BCAM,0.49429610816087466,1.3397745008720112,160.5,194,33.5
CCL27->ACKR2,0.49533351062021136,1.2563867608541666,180,233,53
EFNA3->EPHA1,0.49575992123267965,1.4540851982129095,160,240,80
SEMA3C->PLXND1,0.49625992619211734,0.7236254282971897,206.5,181,-25.5
BSG->SLC16A7,0.4962961874473497,1.4606486783793131,179,202,23
FGG->ITGB2,0.49768102072314646,1.054051399321534,187.5,183,-4.5
GAST->CCKBR,0.49829547047320144,1.203298184824626,184.5,183,-1.5
IL23A->IL12RB1,0.49845992958470264,1.3057999142101853,181,194,13
EFNA4->EPHA1,0.4988778765687638,1.4747046399583867,171.5,202,30.5
EFNA3->EPHA5,0.4990265779279264,0.992626472010091,179,197,18
CDH1->IGF1R,0.499845577708241,1.351746571221191,160,219,59
F13A1->ITGA9,0.5010389136769235,1.2120194492636691,210.5,161,-49.5
EFNB3->EPHB3,0.5012126877930576,1.228638828236306,191,167,-24
HGF->SDC2,0.5034944143063764,1.189152823230268,192.5,181,-11.5
FGF18->FGFR3,0.5039848202412218,1.1877748649486473,206.5,179,-27.5
FGF9->FGFR3,0.5039848202412218,1.1877748649486473,206.5,179,-27.5
INS->LRP2,0.504059448613546,1.0691104093991692,173,194,21
CCL15->CCR1,0.5045106422839807,1.1091953312286194,192.5,179,-13.5
LTA->TNFRSF1A,0.5051152676814394,0.8363972506510365,217.5,181,-36.5
ANGPTL2->ITGA5,0.5059885960466077,0.8558331789796669,213.5,181,-32.5
EFNA2->EPHA3,0.5060257902325949,1.1155294196172005,184.5,183,-1.5
C4BPA->BMPR2,0.5070791999697536,0.6807319089515252,233,164,-69
FGA->ITGAV,0.5079345074649111,0.7772703368334583,180,194,14
CD99->PILRB,0.5084550540599818,1.1535189555453396,187.5,183,-4.5
ANPEP->SELE,0.5086242675570878,1.0849939896705207,181,216,35
NRG4->ERBB4,0.5101082924055229,1.0231466176246964,191,181,-10
FGB->TLR4,0.5117474080574621,0.7198718933950353,210.5,179,-31.5
GDF9->TGFBR1,0.5153675948752205,0.7919573883581095,174,194,20
ASIP->ATRN,0.5156882625937,0.7650214826034921,165.5,219,53.5
GDF7->BMPR1A,0.5173243619334216,1.3524049961991964,182,188,6
CEACAM6->CEACAM8,0.5184329358986391,1.2358590203981141,179,197,18
EFNB2->EPHB6,0.5196944771261025,0.80151920741603,164,194,30
S100A9->TLR4,0.5204531269528594,1.1697903609266171,202,165.5,-36.5
SLIT2->ROBO1,0.5231139003231009,0.9744315659201473,185.5,181,-4.5
SERPINC1->SDC2,0.5234477608617769,1.1793380186012152,199.5,181,-18.5
IAPP->RAMP1,0.5244843306949107,1.1228711482790397,195.5,181,-14.5
APP->TNFRSF21,0.5245191698144911,1.2985570585118502,160,216,56
DHH->HHIP,0.5248895831975949,1.2540249351877477,171.5,239,67.5
PTN->ALK,0.5261973213965687,1.29559781695475,184.5,183,-1.5
IL15->IL15RA,0.5263948108032407,0.874616711077826,181,194,13
WNT7A->FZD5,0.5270049373623229,1.2727529950532048,159,292,133
HLA-C->LILRB2,0.5270807160732718,1.4199765243254323,195.5,179,-16.5
HLA-C->KIR2DL3,0.5270807160732718,1.4199765243254323,195.5,179,-16.5
EFNA4->EPHA8,0.5281059379721799,0.92537110487421,159,247,88
EBI3->IL6ST,0.5285456365913698,1.1162093377732563,191,181,-10
RARRES2->CMKLR1,0.5303038885079026,1.1675580534793777,244,161,-83
VASP->CXCR2,0.5324260658427384,0.8821374804343672,192.5,181,-11.5
CCK->CCKBR,0.5327464486371708,1.376807658070652,198,167,-31
CXCL6->CXCR2,0.5343914413606257,1.2230917039597535,194,181,-13
IL15->IL2RB,0.5344587317353414,1.1587261092545538,210.5,179,-31.5
PTH2->PTH2R,0.5364450964189773,1.095505669383225,181,216,35
THBS2->ITGB1,0.5375425087606847,0.7459335638252367,148.5,219,70.5
RSPO3->LGR5,0.5381186585508362,1.4513014482135105,226,160,-66
THBS1->CD47,0.538161790741923,1.0110126099043861,210.5,181,-29.5
THBS1->ITGA2B,0.538161790741923,1.0110126099043861,210.5,181,-29.5
THBS1->ITGB3,0.538161790741923,1.0110126099043861,210.5,181,-29.5
HBEGF->CD9,0.5387690719902029,0.9451933716358261,173,202,29
YBX1->NOTCH1,0.5394967792518963,1.1075294322481075,171.5,216,44.5
NTNG1->LRRC4C,0.5401686750207688,1.07964947409263,195.5,181,-14.5
FGF9->FGFR1,0.5405093338500284,1.1944818665571522,215,181,-34
INHBB->ACVR2B,0.5421965910668536,0.8780856065924586,231,179,-52
CLCF1->CRLF1,0.5452650395978851,0.9018683473068098,208,181,-27
PROS1->AXL,0.5462941137810173,0.8668665011319765,217.5,181,-36.5
SFTPA2->CD93,0.5471930798295106,1.0330617333606864,233,161,-72
BMP6->BMPR2,0.5510062942755105,1.0243343224114048,180,194,14
GDF5->BMPR2,0.5510062942755105,1.0243343224114048,180,194,14
COL18A1->PTPRS,0.5513916891329451,1.1979798070672631,165.5,194,28.5
PF4->SDC2,0.5545136278344984,1.1659988973468467,199.5,181,-18.5
CD40LG->CD40,0.5559428438624251,0.7629680638686316,191,181,-10
IL1RAPL1->PTPRD,0.5569520234908474,1.0890955653439514,174,194,20
F8->LRP1,0.5573453005110798,1.0382735361014888,190,181,-9
ADAM15->ITGAV,0.5584670254373818,1.2673543733111163,171.5,194,22.5
SOSTDC1->LRP4,0.5592135761172605,0.8821325071322527,180,197,17
EFNB2->EPHA4,0.5596053123752833,0.8333054731790868,165.5,197,31.5
COL4A1->ITGB8,0.5596927313158555,0.7147982678139814,199.5,181,-18.5
ANGPT1->ITGA5,0.5599425311525874,0.8565812036960905,213.5,181,-32.5
VEGFC->VIPR2,0.5602297837415924,1.2063391789848246,191,181,-10
VEGFB->FLT1,0.5613673229702103,0.8164252505268403,184.5,183,-1.5
TIMP2->ITGB1,0.5617995882091942,0.7637118614864413,173,194,21
ICAM4->ITGB3,0.5620615090909501,1.168130890635451,182,194,12
WNT11->FZD7,0.5622729599315135,1.2794507681258565,236,181,-55
NTN1->ADORA2B,0.5635139249848816,0.9567419103206328,164,216,52
BMP8A->TGFBR2,0.5642646760351611,0.9914065051396767,180,202,22
PDCD1LG2->PDCD1,0.5654729013972822,1.1780174208788468,229.5,179,-50.5
ICAM1->IL2RA,0.5659224405163044,1.1667977612379794,192.5,181,-11.5
TNC->ITGB1,0.5659338753584082,0.9194128152848895,162.5,194,31.5
LTBP3->ITGB5,0.566707922425156,0.7577884934589263,161,194,33
INHBB->ACVR1C,0.5667418552951624,1.3011638918296573,229,165.5,-63.5
JAG2->NOTCH4,0.5668840931957957,1.145716306329526,202,181,-21
PDGFB->ART1,0.5669097763362545,1.1232487051970403,181,188.5,7.5
OSM->OSMR,0.5693475012714033,1.1653167783773974,191,181,-10
SFRP1->FZD6,0.5704545652148525,1.0125399214760127,243.5,179,-64.5
MICB->KLRK1,0.5718382608035568,1.1649262146969064,189,183,-6
VEGFC->KDR,0.5732285192366673,1.043241990347331,199.5,179,-20.5
VCAN->CD44,0.573929505601968,0.7483553894502839,180,194,14
TNF->TNFRSF1A,0.5745225680654453,0.8591027184797693,205,181,-24
EFNA3->EPHB1,0.5755687952817525,0.9957589641510468,171.5,202,30.5
SDC2->PTPRJ,0.5764153475792022,1.1417658318261468,172.5,194,21.5
BMP7->BMPR2,0.5799390593095419,1.0282606404049797,180,194,14
GAL->GALR2,0.580527508016768,0.9174061499492616,233,181,-52
FGG->ITGA2B,0.5824276873735657,0.916559888820225,208,181,-27
DSC2->DSG1,0.582572463992955,0.9063796582335805,188,183,-5
COL18A1->GPC4,0.5849883275300258,0.9316924073341472,187.5,183,-4.5
WNT2->FZD4,0.5861571613224892,1.1023717656698018,227.5,161,-66.5
CCL7->ACKR4,0.5874703635737379,1.0573944164731781,180,197,17
CCL7->ACKR2,0.5874703635737379,1.0573944164731781,180,197,17
NTN1->UNC5A,0.587657874394512,1.2683497607961267,163.5,216,52.5
MYL9->CD69,0.58829072412376,1.2202501154114815,171.5,194,22.5
WNT16->LRP5,0.589615859758994,1.2565248945230352,199.5,181,-18.5
CNTF->IL6ST,0.5898100966773366,1.0901787010096486,195.5,179,-16.5
THBS2->ITGA4,0.5903575009262039,0.7689806023678888,171.5,194,22.5
THBS1->ITGA4,0.5911934192952382,0.9914655584934661,226,179,-47
HLA-G->LILRB2,0.5913347090183025,1.1813957889342899,194,179,-15
SEMA3F->PLXNA3,0.5916877797472044,1.268288518224372,156.5,202,45.5
BMP7->BMPR1A,0.5918704454574646,1.2183562349143826,181,188,7
PF4->LDLR,0.5920160773422719,1.1987928603106355,164,202,38
SLITRK3->PTPRD,0.5931841338793504,1.0904358290211291,174,194,20
C4A->CR1,0.5933019792238112,1.0860558457406846,195.5,164,-31.5
THBS1->CD36,0.593871507292696,0.9905975291367378,226,179,-47
EFNA3->EPHA3,0.5949092345994269,1.3250479769286092,169.5,194,24.5
CD14->ITGB1,0.5958434095125869,0.8498105486703618,171.5,194,22.5
PDGFC->PDGFRA,0.5961743078728071,0.7347279571306863,202,180,-22
COL4A1->ITGAV,0.5990321948198458,0.7261249915993606,189,183,-6
SLPI->PLSCR1,0.6003844265441203,1.0077787764744073,159.5,197,37.5
EGF->ERBB4,0.6024250265766583,1.0962370484996267,191,181,-10
EFNB2->EPHA3,0.6030146160091034,0.8049305732906752,160,233,73
TNFSF11->TNFRSF11B,0.6033577439971181,0.7438051868161314,181,188,7
WNT2->FZD3,0.6050253915497095,1.0186970636053105,171.5,188,16.5
IL1RN->IL1R1,0.606719707540107,1.1117598085327465,208,179,-29
MMP7->CD44,0.6067811546392438,0.9346223354523115,180,188,8
THBS1->TNFRSF11B,0.6074050315835281,0.9630783404496124,199.5,181,-18.5
FGL1->LAG3,0.6081712877441106,0.8421208493478883,210.5,158,-52.5
MEPE->PHEX,0.6089448337346417,1.0107347954763632,184.5,183,-1.5
EFNB3->EPHA4,0.6106955251363477,0.8636019010329008,180,194,14
HLA-A->ERBB2,0.6113957913338464,1.0335596224161312,206.5,179,-27.5
EFNA3->EPHA2,0.6120888771321216,1.4408059265764166,162.5,194,31.5
LAMC2->ITGA6,0.6123590456815191,1.022344337140926,164,197,33
WNT7B->FZD4,0.6123856484436081,0.7675720519355392,191,179,-12
RSPO3->LRP6,0.6130407129837179,1.0454743060185843,195.5,179,-16.5
APP->CAV1,0.6188901505415392,0.8851089876903395,160,202,42
C4A->NRP1,0.6199129053364214,1.1099399885196,208,179,-29
ANGPT2->TIE1,0.6204497665553692,1.0700817272059664,184.5,183,-1.5
PDGFB->PDGFRB,0.6222177435841372,0.9696886219288503,180,188,8
EPCAM->EPCAM,0.6224142433043213,1.2640379731342481,162.5,240,77.5
CCL20->CXCR3,0.6254703730183523,1.3185217139223169,167,199.5,32.5
LAMB2->RPSA,0.6258085195917059,0.717785473785636,171.5,188,16.5
PYY->FAP,0.6261883542556173,0.8120636082170263,164,216,52
GUCA2B->GUCY2D,0.63129226101970215,0.7925714537687304,164,202,38
EFNA5->EPHA3,0.632470690840006,0.7993726495151283,162,216,54
CXCL12->ITGB1,0.6342313407658111,0.796413218518382,180,194,14
LRPAP1->LDLR,0.6347127291902105,1.206003706239648,164,197,33
BSG->SELE,0.635614688424852,1.3863802589158412,181,188,7
C5->C5AR2,0.6365525640623846,0.7004005309875596,229,164,-65
CD14->ITGA4,0.6369999790890324,0.9594405926671448,185.5,181,-4.5
C1QA->CD93,0.6380733305664339,1.0288050685823114,189,183,-6
FGF1->FGFR2,0.63920467381816,1.2635537651024988,191,181,-10
NPPC->NPR3,0.639625761295658,1.2388819031008453,159.5,247,87.5
CD6->ALCAM,0.639756534245707,1.0567306449977116,180,194,14
ALCAM->CD6,0.639756534245707,1.0567306449977116,180,194,14
JAG2->NOTCH2,0.6405020680831495,0.9754855703126786,160.5,202,41.5
IL1A->IL1R2,0.6412262293109615,1.1435176785562897,181,188,7
PGF->NRP2,0.6428019956541571,1.2984676709049057,165.5,194,28.5
VCAN->ITGB1,0.6429716270475314,0.7904294031232273,159.5,194,34.5
SERPINE1->LRP1,0.6430889277433234,0.7573411796117931,215,181,-34
KITLG->KIT,0.6432185103194139,1.1559160635333157,184.5,183,-1.5
GRP->GRPR,0.6455310323455242,1.216714323834197,159.5,239,79.5
RSPO1->LRP6,0.6457684845850897,1.0214792410893996,185.5,181,-4.5
WNT3A->LRP6,0.6457684845850897,1.0214792410893996,185.5,181,-4.5
GDF11->ACVR2B,0.645974073836538,0.9257429662873887,159,202,43
THBS1->PTPRJ,0.6465791422738965,0.9538584383785288,199.5,181,-18.5
INHBB->ACVR1,0.6470665560554438,0.9415030318663509,205,183,-22
CXCL9->CCR3,0.6491944484554943,0.9152004085460245,185.5,181,-4.5
ALB->LRP2,0.650997682577171,0.8099443173012235,194,181,-13
EFNA2->EPHA4,0.6517644872068473,1.3976963454628604,171.5,202,30.5
L1CAM->ITGA5,0.6527899783107554,0.8777018815770186,187.5,183,-4.5
TGFB1->VASN,0.6535397229164346,0.9832828306339739,167,188,21
JAG1->NOTCH4,0.653910515760852,0.834606469669848,164,197,33
IL1RAPL1->PTPRF,0.654618176270987,1.2309553214114723,160.5,219,58.5
LRRC4B->PTPRF,0.654618176270987,1.2309553214114723,160.5,219,58.5
NTRK3->PTPRF,0.654618176270987,1.2309553214114723,160.5,219,58.5
DCN->MET,0.6560390453600724,0.8053332019767948,195.5,181,-14.5
EFNB2->EPHB2,0.656859629625538,0.8432293095101522,162.5,202,39.5
CCL8->CCR3,0.6579664500693977,1.2806404150236033,236.5,160,-76.5
SEMA6D->PLXNA1,0.6586136890654455,0.8627667945439934,171.5,188,16.5
THBS1->ITGA6,0.6586594054678656,0.9686257198592945,199.5,181,-18.5
TG->LRP2,0.6607036121403705,0.9497704213315362,180,194,14
THBS2->NOTCH3,0.6614719369696878,0.8092096284879307,180,188,8
IL32->ITGB3,0.6618996958644989,1.026450043787802,181,194,13
C1QB->CD33,0.6621745102281974,0.9819607534514077,182,188,6
CCL20->ACKR4,0.6626939830168014,1.3513344072605873,180,194,14
HBEGF->ERBB4,0.6628439160462979,1.3850785605583782,236,160,-76
CD274->PDCD1,0.6668062421070764,0.8867264968124189,208,181,-27
LGALS3->LAG3,0.6671525794107491,1.1009893616112878,159.5,202,42.5
LEFTY2->ACVR2B,0.6678557778447444,0.848903037859717,170,188,18
C1QA->CSPG4,0.6679753607487785,0.8580870521268218,221,181,-40
C1QA->CD33,0.6681967857586084,0.8689101296616403,221,181,-40
MSTN->ACVR2B,0.6690139204719943,0.8514755264554705,170,188,18
NODAL->ACVR2B,0.6690139204719943,0.8514755264554705,170,188,18
TGFB2->TGFBR2,0.6704101390122239,0.703646320405122,182,188,6
CCL13->ACKR4,0.6740878243903166,0.8784581272622506,236,158,-78
CCL13->ACKR2,0.6740878243903166,0.8784581272622506,236,158,-78
LRPAP1->SORL1,0.6758351240439536,1.1958565675012838,199.5,181,-18.5
HLA-A->LILRB1,0.6758441648513538,1.0312328548975118,206.5,179,-27.5
HLA-A->LILRB2,0.6758441648513538,1.0312328548975118,206.5,179,-27.5
HLA-A->KIR3DL2,0.6758441648513538,1.0312328548975118,206.5,179,-27.5
BMP6->BMPR1A,0.6764226460489247,1.1694181588363701,188.5,181,-7.5
DKK4->LRP6,0.6771003581009791,1.0107398455448982,191,181,-10
EFNB1->EPHB1,0.6771743871516689,0.9314064050030318,181,188,7
COMP->CD47,0.677549364944902,0.7905271037554309,189,183,-6
BTLA->VTCN1,0.6787235375942913,0.8368558299910379,187.5,183,-4.5
IL17B->IL17RB,0.678914867986895,1.207684470174518,217.5,153,-64.5
C3->NRP1,0.6793279914597513,1.0884479205374702,226,164,-62
C3->C3AR1,0.6793279914597513,1.0884479205374702,226,164,-62
C3->ITGAX,0.6793279914597513,1.0884479205374702,226,164,-62
C3->ITGAM,0.6793279914597513,1.0884479205374702,226,164,-62
C3->C5AR2,0.6793279914597513,1.0884479205374702,226,164,-62
COL5A3->SDC3,0.6813352149203513,1.1430448519230325,184.5,183,-1.5
FGF18->FGFR1,0.6844177291385419,1.0450230444313917,215,181,-34
CLEC2D->KLRB1,0.6845052637198041,1.0350039035056615,229,181,-48
KLRB1->CLEC2D,0.6845052637198041,1.0350039035056615,229,181,-48
GPI->AMFR,0.6848117309157051,1.195828118883955,179,202,23
TAC3->TACR2,0.6848656293268,1.2841091876767887,165.5,247,81.5
VCAM1->ITGAD,0.6853235939704115,1.2280496250936614,195.5,181,-14.5
TF->TFR2,0.6853672276360222,1.0047054333360452,206.5,179,-27.5
PLA2G2A->ITGAV,0.6878907379226816,0.8790160789296797,190,181,-9
C4A->C3AR1,0.6894562847258303,1.0503070073213603,208,179,-29
COL14A1->CD44,0.6912505191395868,0.7653071310351188,226,179,-47
HBEGF->EGFR,0.6916127690581332,1.3345770300309219,195,181,-14
CAMP->FPR2,0.6916297213367786,0.8796938813946868,220.5,179,-41.5
IL15->IL2RA,0.6917643739590491,1.1155558689887963,181,194,13
SERPING1->LRP1,0.6919104823335236,1.040603790251495,199.5,181,-18.5
EDN3->EDNRA,0.692414150489373,0.9166271793264075,156.5,229,72.5
INHBA->BAMBI,0.6924402941347494,1.0454161674600655,149.5,216,66.5
NODAL->ACVR1C,0.6927291558812602,1.011060190534673,234,181,-53
EFNA1->EPHA7,0.6933098469694299,1.3813324670651246,179,197,18
FGA->ITGA5,0.693529021288825,0.9640044297044239,233,181,-52
LGI3->STX1A,0.6940521059623869,0.9835974987469983,181,194,13
EFNA1->EPHA1,0.6947615540665116,1.3877670341633241,171.5,197,25.5
LTBP1->ITGB5,0.6951474468363443,0.858965801977381,164,216,52
THBS1->SDC1,0.6954024792423417,0.9636767126191247,210.5,181,-29.5
IL18->IL18R1,0.6960676515138167,0.9586111885650075,165.5,202,36.5
CCL11->CCR3,0.6967200070160203,1.109759709520664,233,161,-72
TGFB1->ITGAV,0.696912307312778,0.8086095378690045,173,194,21
COL11A1->DDR1,0.6973496358824351,0.9005545053322322,199.5,181,-18.5
SEMA3F->NRP1,0.6985363742763705,0.8480028771833149,199.5,181,-18.5
NPPA->NPR3,0.6996670651040883,1.2169873412419432,159.5,247,87.5
NPPB->NPR3,0.6996670651040883,1.2169873412419432,159.5,247,87.5
PF4->PROCR,0.7003221172863803,1.0294200780013645,233,179,-54
MST1->MST1R,0.7003259231674825,1.1821385261564092,164,197,33
GDF9->BMPR2,0.7004823125191442,0.9236658236121036,180,194,14
GDF7->BMPR2,0.7004823125191442,0.9236658236121036,180,194,14
GDF6->BMPR2,0.700543728798257,0.9860490460726851,182,194,12
WNT9A->FZD10,0.7027875580084642,1.1421909085074253,160,194,34
CFH->SELL,0.7028477099234414,0.8012103576020183,195.5,179,-16.5
IL17A->IL17RC,0.7052562597778638,1.2151229966168777,160,202,42
COL2A1->MAG,0.7056773951018069,0.9506050281887748,173,202,29
TNC->ITGAV,0.7064433059944601,0.9291751134350595,179,194,15
SPINK1->EGFR,0.7076625328071726,0.8691601078891845,182,188,6
RSPO1->LGR4,0.7078919144522089,1.0660737338394133,192.5,181,-11.5
HGF->ST14,0.7091136157930229,1.1362633606956354,179,194,15
IL31->OSMR,0.710670249745689,1.0023938494652587,191,181,-10
ADAM12->ITGA9,0.7129610343033821,0.9850165148492454,180,194,14
TGFB1->ITGB8,0.7131919226511866,1.068555022140413,162.5,197,34.5
VCAM1->ITGA9,0.7139840085512993,0.8818754858504447,195.5,179,-16.5
SOSTDC1->LRP6,0.714034744929229,1.0491562390585374,185.5,181,-4.5
SFRP2->FZD5,0.716719768540313,0.860250767655738,202,181,-21
NID1->PTPRF,0.7173037581594035,0.8524807593779266,160.5,216,55.5
ASIP->MC2R,0.718034968868556,0.8809383023420367,187.5,183,-4.5
F2->THBD,0.7183313688524147,0.9012764792985107,213.5,179,-34.5
PF4->THBD,0.7183313688524147,0.9012764792985107,213.5,179,-34.5
CTHRC1->FZD3,0.7184584048220443,0.9911141732271745,180,188,8
LAMA1->ITGA2,0.718497672804449,0.8031542461224275,159,250,91
WNT4->FZD2,0.7202084579004384,0.9475592280932945,154,229,75
CCL23->CCR1,0.7204351833610452,1.0308242878993634,199.5,179,-20.5
TGFB1->TGFBR1,0.7204392557125892,1.050914628643368,161,202,41
FGF1->FGFR3,0.7231983953476819,1.1074066048536229,234,164,-70
NID2->COL13A1,0.7245721173396039,1.0704675351943544,195.5,181,-14.5
MFGE8->ITGAV,0.7260445407084553,0.9423737349259863,173,194,21
EFNB1->ERBB2,0.7265994396547916,1.0285835272664472,164,197,33
FSTL1->DIP2A,0.726881864222736,0.8506658162028337,199.5,181,-18.5
AZGP1->ITGAV,0.7269503447871044,0.7792519412352585,182,188,6
WNT10A->FZD5,0.7286913025927122,1.0042126643183258,164,219,55
COL9A1->MAG,0.7287376049045067,1.092678400263354,164,194,30
TNC->PTPRB,0.7291782868992118,1.1089936956835533,208,181,-27
SPON2->ITGA5,0.7293173340383549,1.0776563348464374,207,183,-24
TNFSF13B->TNFRSF17,0.72957004567058,0.928673202598911,234,160,-74
LGALS1->CD69,0.7315492457340018,1.1405826340741148,180,188,8
FGF7->NRP1,0.7319168848802996,1.03137326789736,239.5,161,-78.5
MIF->CXCR4,0.7321537980081931,1.2540070992480763,186.5,183,-3.5
NDP->LGR4,0.7324760903294569,0.9104841725491484,199.5,181,-18.5
SEMA3A->PLXNA1,0.7340730717975923,1.1374686372322593,162.5,194,31.5
HLA-B->KIR3DL2,0.7348563244363138,1.3632480044639375,192.5,181,-11.5
HLA-B->LILRB2,0.7348563244363138,1.3632480044639375,192.5,181,-11.5
HLA-B->KLRD1,0.7348563244363138,1.3632480044639375,192.5,181,-11.5
HLA-B->KIR2DL3,0.7348563244363138,1.3632480044639375,192.5,181,-11.5
TNC->ITGA7,0.7351938193245366,1.1296779669346784,208,181,-27
PSEN1->NOTCH1,0.7356417472265331,1.1763700945128543,171.5,233,61.5
INS->INSR,0.7357088518870317,0.9839938766774461,173,194,21
CCL8->CCR1,0.7364689989181684,0.9783855813392626,199.5,179,-20.5
MDK->TSPAN1,0.7369523789002581,1.3735292688383625,160,247,87
MFGE8->ITGB3,0.7370544984933158,0.7865050791973885,180,194,14
INS->IGF1R,0.7371518796137468,0.9835768677805801,173,194,21
ITGAV->THY1,0.737410943868241,1.0003021232723432,215,181,-34
SLIT2->GPC1,0.738856888724474,1.0032423439368259,153,239,86
AGRN->LRP4,0.7406116476056328,1.06767856056352,180,188,8
AGRN->ATP1A3,0.7406116476056328,1.06767856056352,180,188,8
AGRN->MUSK,0.7406116476056328,1.06767856056352,180,188,8
PLAU->LRP1,0.7412206902058671,0.8501410632170165,209,181,-28
COL1A2->ITGB1,0.7435555502863095,0.8782016237956312,171.5,194,22.5
FGF10->FGFR1,0.7437400265328928,1.0197355249972484,215,181,-34
FGF17->FGFR1,0.7437400265328928,1.0197355249972484,215,181,-34
FGF20->FGFR1,0.7437400265328928,1.0197355249972484,215,181,-34
FGF22->FGFR1,0.7437400265328928,1.0197355249972484,215,181,-34
FGF23->FGFR1,0.7437400265328928,1.0197355249972484,215,181,-34
FGF5->FGFR1,0.7437400265328928,1.0197355249972484,215,181,-34
BMP6->BMPR1B,0.7450679382993431,0.7339113941373971,185.5,181,-4.5
MDK->NOTCH2,0.7461332306351107,1.2502475886398736,160.5,216,55.5
CD80->CD274,0.7469537078062535,1.064156149320691,180,194,14
CD274->CD80,0.7469537078062535,1.064156149320691,180,194,14
RARRES2->GPR1,0.7490476160129492,0.8915795689968111,236,161,-75
TGFB2->ACVR1,0.7491625387879419,0.9590039488153923,156.5,216,59.5
GHRL->GPR39,0.7501154358297699,1.2956377148809493,195.5,181,-14.5
C4B->CD46,0.750259758078277,1.287612834121053,182,194,12
KISS1->MMP24,0.7512358645758088,1.2586363504815476,173,202,29
TNFSF13B->TNFRSF13B,0.7516688898471916,0.8928694651660194,239.5,160,-79.5
SEMA3A->NRP2,0.7528190287929643,1.1479944701989193,164,194,30
MDK->ITGA6,0.7533930299667242,1.3921997892680413,159,248,89
CTHRC1->ROR2,0.7538565191290378,1.2206636320227666,171.5,194,22.5
NTF3->NTRK1,0.7543834682549975,1.0595448871933282,220.5,179,-41.5
HSPG2->ITGB1,0.754766056273804,0.9936825533467158,161,216,55
RSPO3->LGR6,0.7548524066184672,1.2813561152622035,181,229,48
RNASE2->TLR2,0.7551401571994674,1.058986000797801,208,181,-27
PDGFB->PDGFRA,0.7560542307172636,0.7673605933693214,184.5,183,-1.5
CCL3->CCR3,0.756245398457998,0.9108468726582938,199.5,160,-39.5
CXCL2->CXCR2,0.7577708311485094,1.1986736738396213,234.5,179,-55.5
HLA-G->LILRB1,0.7579352328595468,1.1074924332271736,183,184.5,1.5
COL18A1->ITGA5,0.7589161613678466,1.1352392693438742,213.5,181,-32.5
SERTAD1->AR,0.7589446741150733,1.1376692460295776,200,183,-17
EFNB3->RHBDL2,0.7604958705796602,1.1352700983610307,179,243.5,64.5
HLA-F->LILRB1,0.761514836177189,1.2991029790677244,182,194,12
HLA-F->LILRB2,0.761514836177189,1.2991029790677244,182,194,12
BMP2->BMPR2,0.765098601595478,0.8783983206941589,182,194,12
FGF1->FGFR1,0.7659302841777996,1.012368762700355,215,179,-36
APP->CD74,0.7660028993106938,1.0731273864400344,188.5,181,-7.5
IL1B->IL1R2,0.766307412830944,1.0539789530213892,206.5,179,-27.5
SEMA7A->ITGA1,0.7667864504752511,1.0942070401762234,179,197,18
AMH->AMHR2,0.7671608291767413,1.0577298687901588,198,179,-19
CCL26->CCR1,0.7673038363645681,0.9639554004626392,185.5,181,-4.5
MIF->CD74,0.767499520086991,1.0475075079213014,188.5,181,-7.5
MIA->CDH7,0.7689556337916426,0.9957134102050241,209,181,-28
ULBP2->KLRK1,0.7710380481805966,1.0359851819792778,165.5,194,28.5
COL1A2->CD44,0.7715375204495434,0.8844957160120346,171.5,194,22.5
ANGPTL2->LILRB2,0.7747618608114483,1.1089283688233609,195.5,181,-14.5
EFNA2->EPHA2,0.7749680883397205,1.0808982224082082,179,188,9
SEMA5A->PLXNB3,0.7762664355404126,0.8519452053282875,169.5,194,24.5
