LR,cell_type_pair,Edge_average_expression_weight,Patient
MDK->LRP1,TIL->Endo,0.3597476519061421,P08
MDK->LRP1,TIL->TAM,0.6142016191690605,P08
C4BPA->LRP1,DC->CAF,0.05007350657940302,P08
C4BPA->LRP1,DC->DC,0.007768564971625555,P08
C4BPA->LRP1,DC->ETC,0.01297178664365947,P08
C4BPA->LRP1,DC->Endo,0.01737831711779098,P08
C4BPA->LRP1,DC->TAM,0.02967021592948549,P08
C4BPA->LRP1,ETC->CAF,0.0316566933849738,P08
C4BPA->LRP1,ETC->DC,0.004911321298380095,P08
C4BPA->LRP1,ETC->ETC,0.008200821162433595,P08
C4BPA->LRP1,ETC->Endo,0.01098664931069641,P08
C4BPA->LRP1,ETC->TAM,0.01875764236435637,P08
ARF1->PLD2,CAF->CAF,0.1556713538212586,P08
ARF1->PLD2,CAF->DC,0.1223694130646757,P08
ARF1->PLD2,CAF->ETC,0.1094443812685344,P08
ARF1->PLD2,CAF->Endo,0.1039648053410272,P08
ARF1->PLD2,CAF->TAM,0.2644952295283571,P08
ARF1->PLD2,DC->CAF,0.1336936349085833,P08
ARF1->PLD2,DC->DC,0.1050932701017741,P08
ARF1->PLD2,DC->ETC,0.09399299738159705,P08
ARF1->PLD2,DC->Endo,0.08928702929226476,P08
ARF1->PLD2,DC->TAM,0.2271537298521081,P08
ARF1->PLD2,ETC->CAF,0.1428570332960813,P08
ARF1->PLD2,ETC->DC,0.11229639164489,P08
ARF1->PLD2,ETC->ETC,0.1004353031894358,P08
ARF1->PLD2,ETC->Endo,0.09540678675716335,P08
ARF1->PLD2,ETC->TAM,0.2427229087682492,P08
ARF1->PLD2,Endo->CAF,0.1421111573421647,P08
ARF1->PLD2,Endo->DC,0.1117100769475525,P08
ARF1->PLD2,Endo->ETC,0.09991091684425621,P08
ARF1->PLD2,Endo->Endo,0.0949086549785541,P08
ARF1->PLD2,Endo->TAM,0.2414556195285258,P08
ARF1->PLD2,TAM->CAF,0.1417154721078704,P08
ARF1->PLD2,TAM->DC,0.1113990385407397,P08
ARF1->PLD2,TAM->ETC,0.0996327312655905,P08
ARF1->PLD2,TAM->Endo,0.09464439737848873,P08
ARF1->PLD2,TAM->TAM,0.2407833259157533,P08
ARF1->PLD2,TIL->CAF,0.1984584451651319,P08
ARF1->PLD2,TIL->DC,0.1560032906276999,P08
ARF1->PLD2,TIL->ETC,0.1395257457807699,P08
ARF1->PLD2,TIL->Endo,0.1325400795548182,P08
ARF1->PLD2,TIL->TAM,0.3371931361633997,P08
GPC3->CD81,CAF->CAF,0.6081779150094763,P08
GPC3->CD81,CAF->DC,0.4349351760676063,P08
GPC3->CD81,CAF->ETC,0.3775951437772585,P08
GPC3->CD81,CAF->Endo,0.7427980156919778,P08
GPC3->CD81,CAF->TAM,0.771550087088496,P08
GPC3->CD81,DC->CAF,0.03985261821765698,P08
GPC3->CD81,DC->DC,0.02850038630715759,P08
GPC3->CD81,DC->ETC,0.02474301472384426,P08
GPC3->CD81,DC->Endo,0.04867398996516392,P08
GPC3->CD81,DC->TAM,0.05055805266466922,P08
GPC3->CD81,ETC->CAF,0.1142415163978807,P08
GPC3->CD81,ETC->DC,0.08169920811407361,P08
GPC3->CD81,ETC->ETC,0.07092832663763803,P08
GPC3->CD81,ETC->Endo,0.1395288608739864,P08
GPC3->CD81,ETC->TAM,0.14492971505638,P08
GPC3->CD81,Endo->CAF,0.159860724308788,P08
GPC3->CD81,Endo->DC,0.1143235401312696,P08
GPC3->CD81,Endo->ETC,0.09925160333842925,P08
GPC3->CD81,Endo->Endo,0.1952458743948304,P08
GPC3->CD81,Endo->TAM,0.2028034111704855,P08
ICOS->ICOSLG,ETC->CAF,4.057407414004928e-4,P08
ICOS->ICOSLG,ETC->DC,5.437123175904204e-4,P08
ICOS->ICOSLG,ETC->ETC,2.609801890773373e-4,P08
ICOS->ICOSLG,ETC->Endo,4.725694181181816e-4,P08
ICOS->ICOSLG,ETC->TAM,7.125017472429643e-4,P08
ICOS->ICOSLG,TIL->CAF,0.1671119251888957,P08
ICOS->ICOSLG,TIL->DC,0.2239381034988691,P08
ICOS->ICOSLG,TIL->ETC,0.1074895798788592,P08
ICOS->ICOSLG,TIL->Endo,0.194636567613443,P08
ICOS->ICOSLG,TIL->TAM,0.2934571920760016,P08
ICOSLG->ICOS,CAF->ETC,4.057407414004928e-4,P08
ICOSLG->ICOS,CAF->TIL,0.1671119251888957,P08
ICOSLG->ICOS,DC->ETC,5.437123175904204e-4,P08
ICOSLG->ICOS,DC->TIL,0.2239381034988691,P08
ICOSLG->ICOS,ETC->ETC,2.609801890773373e-4,P08
ICOSLG->ICOS,ETC->TIL,0.1074895798788592,P08
ICOSLG->ICOS,Endo->ETC,4.725694181181816e-4,P08
ICOSLG->ICOS,Endo->TIL,0.194636567613443,P08
ICOSLG->ICOS,TAM->ETC,7.125017472429643e-4,P08
ICOSLG->ICOS,TAM->TIL,0.2934571920760016,P08
TDGF1->ACVR1B,ETC->CAF,7.161303041135325e-4,P08
TDGF1->ACVR1B,ETC->ETC,0.002715026852104293,P08
TDGF1->ACVR1B,ETC->Endo,0.002372448375850011,P08
TDGF1->ACVR1B,ETC->TAM,0.001029247851393319,P08
NECTIN2->PVRIG,NA,NA,NA
DHH->BOC,CAF->CAF,0.01345230442714872,P08
DHH->BOC,CAF->ETC,4.905112227081656e-5,P08
DHH->BOC,CAF->Endo,0.005610989890353289,P08
DHH->BOC,ETC->CAF,5.006069713678769e-4,P08
DHH->BOC,ETC->ETC,1.82536262802919e-6,P08
DHH->BOC,ETC->Endo,2.088044223647483e-4,P08
APOD->LEPR,CAF->CAF,0.2667212268643324,P08
APOD->LEPR,CAF->ETC,0.02493202012465814,P08
APOD->LEPR,CAF->Endo,0.1277045475379717,P08
APOD->LEPR,CAF->TAM,0.07142467047841713,P08
APOD->LEPR,DC->CAF,0.04021398091483054,P08
APOD->LEPR,DC->ETC,0.003759040078093047,P08
APOD->LEPR,DC->Endo,0.01925421646339846,P08
APOD->LEPR,DC->TAM,0.01076881045140103,P08
APOD->LEPR,ETC->CAF,0.06538348445165228,P08
APOD->LEPR,ETC->ETC,0.006111783337732014,P08
APOD->LEPR,ETC->Endo,0.03130522604637451,P08
APOD->LEPR,ETC->TAM,0.01750889453603692,P08
APOD->LEPR,Endo->CAF,0.1035716843895227,P08
APOD->LEPR,Endo->ETC,0.00968146161406862,P08
APOD->LEPR,Endo->Endo,0.04958951054704507,P08
APOD->LEPR,Endo->TAM,0.02773522570882239,P08
APOD->LEPR,TAM->CAF,0.09512417395959806,P08
APOD->LEPR,TAM->ETC,0.008891822549648489,P08
APOD->LEPR,TAM->Endo,0.04554489246411855,P08
APOD->LEPR,TAM->TAM,0.02547308611118452,P08
APOD->LEPR,TIL->CAF,0.1047529945167075,P08
APOD->LEPR,TIL->ETC,0.009791885700710266,P08
APOD->LEPR,TIL->Endo,0.05015511485633722,P08
APOD->LEPR,TIL->TAM,0.02805156605997827,P08
EDN3->EDNRB,CAF->CAF,0.002075087574577879,P08
EDN3->EDNRB,CAF->DC,8.046223755701899e-4,P08
EDN3->EDNRB,CAF->ETC,7.6717698210703e-5,P08
EDN3->EDNRB,CAF->Endo,0.004107976250362273,P08
EDN3->EDNRB,CAF->TAM,0.001065647047955665,P08
EDN3->EDNRB,ETC->CAF,0.00337951083872426,P08
EDN3->EDNRB,ETC->DC,0.001310417002459607,P08
EDN3->EDNRB,ETC->ETC,1.249433015750137e-4,P08
EDN3->EDNRB,ETC->Endo,0.006690296078778873,P08
EDN3->EDNRB,ETC->TAM,0.001735524704085457,P08
BMP8A->ACVR2A,NA,NA,NA
ARF1->CHRM3,CAF->ETC,0.1518213111677189,P08
ARF1->CHRM3,CAF->Endo,0.11326583136061,P08
ARF1->CHRM3,DC->ETC,0.1303871421964057,P08
ARF1->CHRM3,DC->Endo,0.09727493423696701,P08
ARF1->CHRM3,ETC->ETC,0.1393239126669669,P08
ARF1->CHRM3,ETC->Endo,0.1039421848965852,P08
ARF1->CHRM3,Endo->ETC,0.1385964836152346,P08
ARF1->CHRM3,Endo->Endo,0.1033994886461931,P08
ARF1->CHRM3,TAM->ETC,0.1382105844140928,P08
ARF1->CHRM3,TAM->Endo,0.1031115897109084,P08
ARF1->CHRM3,TIL->ETC,0.1935501980144182,P08
ARF1->CHRM3,TIL->Endo,0.1443975415539361,P08
AGRP->SDC3,TAM->CAF,0.0160140302470418,P08
AGRP->SDC3,TAM->DC,0.00901882193669146,P08
AGRP->SDC3,TAM->ETC,0.007993437765920491,P08
AGRP->SDC3,TAM->Endo,0.05008833862193893,P08
AGRP->SDC3,TAM->TAM,0.01627838520963702,P08
SLAMF6->SLAMF6,ETC->ETC,8.098331191466216e-5,P08
SLAMF6->SLAMF6,ETC->TAM,1.309922245017591e-4,P08
SLAMF6->SLAMF6,TAM->ETC,1.309922245017591e-4,P08
SLAMF6->SLAMF6,TAM->TAM,2.118827011915846e-4,P08
CXCL16->CXCR6,CAF->ETC,3.012391745289737e-4,P08
CXCL16->CXCR6,CAF->TIL,0.1620172180458271,P08
CXCL16->CXCR6,DC->ETC,0.001865734492558321,P08
CXCL16->CXCR6,DC->TIL,1.003458838210859,P08
CXCL16->CXCR6,ETC->ETC,0.001276149615259131,P08
CXCL16->CXCR6,ETC->TIL,0.6863589730579698,P08
CXCL16->CXCR6,TAM->ETC,0.00218135756058068,P08
CXCL16->CXCR6,TAM->TIL,1.173212229389246,P08
VIP->VIPR1,NA,NA,NA
C1QB->LRP1,CAF->CAF,0.1091487893383816,P08
C1QB->LRP1,CAF->DC,0.01693369447184415,P08
C1QB->LRP1,CAF->ETC,0.02827552740821252,P08
C1QB->LRP1,CAF->Endo,0.03788075578724474,P08
C1QB->LRP1,CAF->TAM,0.06467428325548509,P08
C1QB->LRP1,DC->CAF,1.024440087208389,P08
C1QB->LRP1,DC->DC,0.1589349322759374,P08
C1QB->LRP1,DC->ETC,0.2653862121560562,P08
C1QB->LRP1,DC->Endo,0.3555382061261084,P08
C1QB->LRP1,DC->TAM,0.6070147802829637,P08
C1QB->LRP1,ETC->CAF,0.1292815156750086,P08
C1QB->LRP1,ETC->DC,0.02005715043261317,P08
C1QB->LRP1,ETC->ETC,0.0334910085764783,P08
C1QB->LRP1,ETC->Endo,0.04486794175890826,P08
C1QB->LRP1,ETC->TAM,0.07660359235449413,P08
C1QB->LRP1,TAM->CAF,1.598579485896913,P08
C1QB->LRP1,TAM->DC,0.2480087664482875,P08
C1QB->LRP1,TAM->ETC,0.414119829836627,P08
C1QB->LRP1,TAM->Endo,0.5547968005767538,P08
C1QB->LRP1,TAM->TAM,0.9472114450741708,P08
IL33->IL1RL1,CAF->CAF,0.001771745083858642,P08
IL33->IL1RL1,CAF->DC,0.02187902469626141,P08
IL33->IL1RL1,ETC->CAF,0.001204193519572942,P08
IL33->IL1RL1,ETC->DC,0.01487041222455927,P08
IL33->IL1RL1,Endo->CAF,0.006406077712548201,P08
IL33->IL1RL1,Endo->DC,0.07910773042686446,P08
AGRP->MC3R,NA,NA,NA
SLURP1->CHRNA7,ETC->ETC,3.776987467718173e-4,P08
OMG->TNFRSF1B,CAF->CAF,0.001426919808942283,P08
OMG->TNFRSF1B,CAF->DC,0.0179736145867945,P08
OMG->TNFRSF1B,CAF->ETC,0.001823786398471976,P08
OMG->TNFRSF1B,CAF->Endo,0.00569214220120198,P08
OMG->TNFRSF1B,CAF->TAM,0.01508405330873935,P08
OMG->TNFRSF1B,CAF->TIL,0.02611924815228376,P08
OMG->TNFRSF1B,ETC->CAF,8.053037130994421e-5,P08
OMG->TNFRSF1B,ETC->DC,0.001014368044641068,P08
OMG->TNFRSF1B,ETC->ETC,1.029281357919075e-4,P08
OMG->TNFRSF1B,ETC->Endo,3.212446292630729e-4,P08
OMG->TNFRSF1B,ETC->TAM,8.512912962587559e-4,P08
OMG->TNFRSF1B,ETC->TIL,0.001474079159079825,P08
NCR3LG1->NCR3,CAF->ETC,2.53116036943724e-5,P08
NCR3LG1->NCR3,DC->ETC,2.169551490727376e-4,P08
NCR3LG1->NCR3,ETC->ETC,3.868336373220809e-5,P08
NCR3LG1->NCR3,TAM->ETC,1.345128305975306e-4,P08
NECTIN2->TIGIT,NA,NA,NA
TIGIT->NECTIN2,NA,NA,NA
SERPINE2->LRP1,CAF->CAF,0.9144103599551874,P08
SERPINE2->LRP1,CAF->DC,0.1418645662607013,P08
SERPINE2->LRP1,CAF->ETC,0.2368824734748976,P08
SERPINE2->LRP1,CAF->Endo,0.3173517154404986,P08
SERPINE2->LRP1,CAF->TAM,0.5418185120510172,P08
SERPINE2->LRP1,DC->CAF,0.08520670998230888,P08
SERPINE2->LRP1,DC->DC,0.01321924322328764,P08
SERPINE2->LRP1,DC->ETC,0.02207321471976404,P08
SERPINE2->LRP1,DC->Endo,0.02957151052100061,P08
SERPINE2->LRP1,DC->TAM,0.05048780595797235,P08
SERPINE2->LRP1,ETC->CAF,0.2638979464652197,P08
SERPINE2->LRP1,ETC->DC,0.04094197676655029,P08
SERPINE2->LRP1,ETC->ETC,0.06836405299114386,P08
SERPINE2->LRP1,ETC->Endo,0.09158739848055375,P08
SERPINE2->LRP1,ETC->TAM,0.1563682991235047,P08
SERPINE2->LRP1,Endo->CAF,0.4379876697237378,P08
SERPINE2->LRP1,Endo->DC,0.0679508167382732,P08
SERPINE2->LRP1,Endo->ETC,0.1134628467690918,P08
SERPINE2->LRP1,Endo->Endo,0.1520063030950639,P08
SERPINE2->LRP1,Endo->TAM,0.2595222428560825,P08
FGF19->FGFR4,CAF->CAF,3.651852628237343e-4,P08
FGF19->FGFR4,CAF->ETC,0.002667150013222588,P08
FGF19->FGFR4,ETC->CAF,0.001220662151996696,P08
FGF19->FGFR4,ETC->ETC,0.008915171027615475,P08
PDGFB->LRP1,CAF->CAF,0.02367012798044266,P08
PDGFB->LRP1,CAF->DC,0.003672259836869468,P08
PDGFB->LRP1,CAF->ETC,0.006131862355266212,P08
PDGFB->LRP1,CAF->Endo,0.008214862875851223,P08
PDGFB->LRP1,CAF->TAM,0.01402533707409997,P08
PDGFB->LRP1,DC->CAF,0.0477515953147058,P08
PDGFB->LRP1,DC->DC,0.007408336184980738,P08
PDGFB->LRP1,DC->ETC,0.01237028418080717,P08
PDGFB->LRP1,DC->Endo,0.01657248359356408,P08
PDGFB->LRP1,DC->TAM,0.02829440637871182,P08
PDGFB->LRP1,ETC->CAF,0.05524782381683985,P08
PDGFB->LRP1,ETC->DC,0.008571325201310858,P08
PDGFB->LRP1,ETC->ETC,0.01431221881659319,P08
PDGFB->LRP1,ETC->Endo,0.01917409560351854,P08
PDGFB->LRP1,ETC->TAM,0.03273617076687967,P08
PDGFB->LRP1,Endo->CAF,0.4750363780703243,P08
PDGFB->LRP1,Endo->DC,0.07369867259192439,P08
PDGFB->LRP1,Endo->ETC,0.123060495764035,P08
PDGFB->LRP1,Endo->Endo,0.1648642842198842,P08
PDGFB->LRP1,Endo->TAM,0.281474833190627,P08
PDGFB->LRP1,TAM->CAF,0.1201637783369104,P08
PDGFB->LRP1,TAM->DC,0.01864259531666754,P08
PDGFB->LRP1,TAM->ETC,0.03112901415063981,P08
PDGFB->LRP1,TAM->Endo,0.04170357517701265,P08
PDGFB->LRP1,TAM->TAM,0.07120103011969788,P08
NXPH3->NRXN3,CAF->CAF,0.002569060365480545,P08
NXPH3->NRXN3,CAF->ETC,3.62578674196378e-5,P08
NXPH3->NRXN3,CAF->Endo,0.004529593847165263,P08
AGT->AGTR1,CAF->CAF,0.01974374388653577,P08
AGT->AGTR1,CAF->ETC,0.003314655685830997,P08
AGT->AGTR1,CAF->Endo,0.02165042885739226,P08
AGT->AGTR1,ETC->CAF,8.427945078014745e-4,P08
AGT->AGTR1,ETC->ETC,1.414915845406792e-4,P08
AGT->AGTR1,ETC->Endo,9.241845233314731e-4,P08
AGT->AGTR1,Endo->CAF,0.0159167995133906,P08
AGT->AGTR1,Endo->ETC,0.002672173540666265,P08
AGT->AGTR1,Endo->Endo,0.01745391033648094,P08
PSPN->GFRA1,CAF->CAF,0.003246571703061617,P08
PSPN->GFRA1,CAF->DC,7.992916546475005e-4,P08
PSPN->GFRA1,CAF->ETC,2.318497257294966e-5,P08
PSPN->GFRA1,DC->CAF,0.006995517573334692,P08
PSPN->GFRA1,DC->DC,0.001722265616691427,P08
PSPN->GFRA1,DC->ETC,4.995758538719511e-5,P08
PSPN->GFRA1,ETC->CAF,0.003383029601882691,P08
PSPN->GFRA1,ETC->DC,8.328869883453707e-4,P08
PSPN->GFRA1,ETC->ETC,2.415946903595567e-5,P08
PSPN->GFRA1,Endo->CAF,0.01194312135497515,P08
PSPN->GFRA1,Endo->DC,0.002940343877349692,P08
PSPN->GFRA1,Endo->ETC,8.529025888736175e-5,P08
WNT2->FZD8,CAF->CAF,0.02217212585745381,P08
WNT2->FZD8,CAF->ETC,0.0090526872059446609,P08
WNT2->FZD8,CAF->Endo,0.02645275119969162,P08
WNT1->ROR2,NA,NA,NA
ARTN->RET,CAF->CAF,2.234739240192001e-4,P08
ARTN->RET,CAF->ETC,9.630056560655794e-5,P08
ARTN->RET,ETC->CAF,3.784998470070246e-5,P08
ARTN->RET,ETC->ETC,1.631051564908328e-5,P08
SLAMF1->SLAMF1,DC->DC,0.002142547189605049,P08
SLAMF1->SLAMF1,DC->ETC,5.612208627265459e-5,P08
SLAMF1->SLAMF1,DC->Endo,0.01032032880897128,P08
SLAMF1->SLAMF1,DC->TAM,9.975437877175267e-4,P08
SLAMF1->SLAMF1,DC->TIL,0.01962652776378457,P08
SLAMF1->SLAMF1,ETC->DC,5.612208627265459e-5,P08
SLAMF1->SLAMF1,ETC->ETC,1.470067302543703e-6,P08
SLAMF1->SLAMF1,ETC->Endo,2.703316811827218e-4,P08
SLAMF1->SLAMF1,ETC->TAM,2.612975750856327e-5,P08
SLAMF1->SLAMF1,ETC->TIL,5.140991478441193e-4,P08
SLAMF1->SLAMF1,Endo->DC,0.01032032880897128,P08
SLAMF1->SLAMF1,Endo->ETC,2.703316811827218e-4,P08
SLAMF1->SLAMF1,Endo->Endo,0.04971147764774137,P08
SLAMF1->SLAMF1,Endo->TAM,0.004805018970195594,P08
SLAMF1->SLAMF1,Endo->TIL,0.09453804372822164,P08
SLAMF1->SLAMF1,TAM->DC,9.975437877175267e-4,P08
SLAMF1->SLAMF1,TAM->ETC,2.612975750856327e-5,P08
SLAMF1->SLAMF1,TAM->Endo,0.004805018970195594,P08
SLAMF1->SLAMF1,TAM->TAM,4.644441967214092e-4,P08
SLAMF1->SLAMF1,TAM->TIL,0.009137871473831048,P08
SLAMF1->SLAMF1,TIL->DC,0.01962652776378457,P08
SLAMF1->SLAMF1,TIL->ETC,5.140991478441193e-4,P08
SLAMF1->SLAMF1,TIL->Endo,0.09453804372822164,P08
SLAMF1->SLAMF1,TIL->TAM,0.009137871473831048,P08
SLAMF1->SLAMF1,TIL->TIL,0.179786281455772,P08
CNTN1->NOTCH1,CAF->CAF,0.03234354287324677,P08
CNTN1->NOTCH1,CAF->ETC,0.01164860930379531,P08
CNTN1->NOTCH1,CAF->Endo,0.1717521320010521,P08
CNTN1->NOTCH1,CAF->TAM,0.005113893678229904,P08
CNTN1->NOTCH1,ETC->CAF,4.915734373547579e-4,P08
CNTN1->NOTCH1,ETC->ETC,1.770414248775976e-4,P08
CNTN1->NOTCH1,ETC->Endo,0.002610375314529975,P08
CNTN1->NOTCH1,ETC->TAM,7.772352903718522e-5,P08
ACE->BDKRB2,CAF->CAF,0.001308230615965361,P08
ACE->BDKRB2,CAF->ETC,0.00300389381074151,P08
ACE->BDKRB2,CAF->Endo,0.01634891551132848,P08
ACE->BDKRB2,DC->CAF,0.001806797284309421,P08
ACE->BDKRB2,DC->ETC,0.004148677697469011,P08
ACE->BDKRB2,DC->Endo,0.02257948697025038,P08
ACE->BDKRB2,ETC->CAF,0.002210679302830702,P08
ACE->BDKRB2,ETC->ETC,0.005076051419578864,P08
ACE->BDKRB2,ETC->Endo,0.02762678743606064,P08
ACE->BDKRB2,Endo->CAF,0.0108440831050048,P08
ACE->BDKRB2,Endo->ETC,0.02489964210037492,P08
ACE->BDKRB2,Endo->Endo,0.135518154305481,P08
ACE->BDKRB2,TAM->CAF,0.005824824839725577,P08
ACE->BDKRB2,TAM->ETC,0.01337467192035839,P08
ACE->BDKRB2,TAM->Endo,0.0727926468092094,P08
NTN3->NEO1,NA,NA,NA
GZMB->CHRM3,CAF->ETC,0.003593213293407604,P08
GZMB->CHRM3,CAF->Endo,0.002680705941764675,P08
GZMB->CHRM3,ETC->ETC,0.001778855833970648,P08
GZMB->CHRM3,ETC->Endo,0.001327110030572554,P08
GZMB->CHRM3,Endo->ETC,0.0077010797822862,P08
GZMB->CHRM3,Endo->Endo,0.005745367348009694,P08
GZMB->CHRM3,TAM->ETC,0.006252521469523261,P08
GZMB->CHRM3,TAM->Endo,0.004664674787080852,P08
GZMB->CHRM3,TIL->ETC,0.1438737111345426,P08
GZMB->CHRM3,TIL->Endo,0.1073365483228362,P08
NODAL->TDGF1,Endo->ETC,7.271827763831026e-4,P08
CCL16->CCR5,NA,NA,NA
CCL4L1->CCR5,TAM->DC,0.009942207803762631,P08
CCL4L1->CCR5,TAM->TAM,0.01214036372701382,P08
CCL4L1->CCR5,TAM->TIL,0.09911896873585854,P08
IHH->HHIP,DC->CAF,0.007410116585585979,P08
IHH->HHIP,DC->ETC,4.837857164767314e-5,P08
IHH->HHIP,ETC->CAF,0.0406291269718232,P08
IHH->HHIP,ETC->ETC,2.652561680354889e-4,P08
ZG16B->TLR4,CAF->CAF,0.004005315061549901,P08
ZG16B->TLR4,CAF->DC,0.004069286981478726,P08
ZG16B->TLR4,CAF->ETC,0.001896156674506006,P08
ZG16B->TLR4,CAF->Endo,0.01111076353832679,P08
ZG16B->TLR4,CAF->TAM,0.02333701308546704,P08
ZG16B->TLR4,ETC->CAF,0.03730882053877058,P08
ZG16B->TLR4,ETC->DC,0.03790470796422109,P08
ZG16B->TLR4,ETC->ETC,0.01766237312057086,P08
ZG16B->TLR4,ETC->Endo,0.1034948503501103,P08
ZG16B->TLR4,ETC->TAM,0.2173802609125367,P08
ZG16B->TLR4,Endo->CAF,0.005319845541216807,P08
ZG16B->TLR4,Endo->DC,0.00540481282288297,P08
ZG16B->TLR4,Endo->ETC,0.002518468703537116,P08
ZG16B->TLR4,Endo->Endo,0.01475727750765497,P08
ZG16B->TLR4,Endo->TAM,0.03099613965449179,P08
ZG16B->TLR4,TAM->CAF,0.005502476789124763,P08
ZG16B->TLR4,TAM->DC,0.005590361012751329,P08
ZG16B->TLR4,TAM->ETC,0.002604928184095439,P08
ZG16B->TLR4,TAM->Endo,0.01526389748112333,P08
ZG16B->TLR4,TAM->TAM,0.03206024266680111,P08
GDF5->ROR2,CAF->CAF,0.002156675492237545,P08
GDF5->ROR2,CAF->ETC,1.946565251410507e-4,P08
LPL->LRP1,CAF->CAF,0.06996553492562296,P08
LPL->LRP1,CAF->DC,0.01085467827147964,P08
LPL->LRP1,CAF->ETC,0.01812491382095466,P08
LPL->LRP1,CAF->Endo,0.02428196737780475,P08
LPL->LRP1,CAF->TAM,0.04145690347396359,P08
LPL->LRP1,ETC->CAF,0.004278497438090143,P08
LPL->LRP1,ETC->DC,6.637798628308692e-4,P08
LPL->LRP1,ETC->ETC,0.001108365675056956,P08
LPL->LRP1,ETC->Endo,0.001484878738198271,P08
LPL->LRP1,ETC->TAM,0.002535151850022453,P08
LPL->LRP1,Endo->CAF,0.2091875038803063,P08
LPL->LRP1,Endo->DC,0.03245402261911467,P08
LPL->LRP1,Endo->ETC,0.05419104540945397,P08
LPL->LRP1,Endo->Endo,0.07259980432459728,P08
LPL->LRP1,Endo->TAM,0.1239505445866214,P08
LPL->LRP1,TAM->CAF,0.4174102847309289,P08
LPL->LRP1,TAM->DC,0.0647583750024563,P08
LPL->LRP1,TAM->ETC,0.1081321746024066,P08
LPL->LRP1,TAM->Endo,0.1448647956136007,P08
LPL->LRP1,TAM->TAM,0.2473294587331522,P08
ANGPT1->TIE1,CAF->CAF,0.002177729472952927,P08
ANGPT1->TIE1,CAF->ETC,6.607715778478018e-4,P08
ANGPT1->TIE1,CAF->Endo,0.2699847270912359,P08
ANGPT1->TIE1,CAF->TAM,0.004397796970632906,P08
ANGPT1->TIE1,ETC->CAF,1.439301137936641e-5,P08
ANGPT1->TIE1,ETC->ETC,4.367159905417182e-6,P08
ANGPT1->TIE1,ETC->Endo,0.001784378315829172,P08
ANGPT1->TIE1,ETC->TAM,2.906584248806316e-5,P08
ANGPT1->TIE1,Endo->CAF,0.00137171522107995,P08
ANGPT1->TIE1,Endo->ETC,4.162089195412369e-4,P08
ANGPT1->TIE1,Endo->Endo,0.1700588453293941,P08
ANGPT1->TIE1,Endo->TAM,0.002770098452888436,P08
ANGPTL1->TEK,CAF->CAF,0.003865733160748757,P08
ANGPTL1->TEK,CAF->ETC,1.798666662339567e-4,P08
ANGPTL1->TEK,CAF->Endo,0.08084364450185108,P08
ANGPTL1->TEK,ETC->CAF,3.445507101200495e-5,P08
ANGPTL1->TEK,ETC->ETC,1.603141887988773e-6,P08
ANGPTL1->TEK,ETC->Endo,7.205550399761794e-4,P08
ANGPTL1->TEK,Endo->CAF,0.002352096800816097,P08
ANGPTL1->TEK,Endo->ETC,1.09439475677727e-4,P08
ANGPTL1->TEK,Endo->Endo,0.04918913688349018,P08
CCL3L1->CCR5,CAF->DC,7.449890392171165e-4,P08
CCL3L1->CCR5,CAF->TAM,9.097011536322433e-4,P08
CCL3L1->CCR5,CAF->TIL,0.007427177820480974,P08
CCL3L1->CCR5,DC->DC,0.01230259192982491,P08
CCL3L1->CCR5,DC->TAM,0.01502261306151484,P08
CCL3L1->CCR5,DC->TIL,0.1226508486777807,P08
CCL3L1->CCR5,ETC->DC,2.369442381957063e-4,P08
CCL3L1->CCR5,ETC->TAM,2.893310310439729e-4,P08
CCL3L1->CCR5,ETC->TIL,0.002362218634071788,P08
CCL3L1->CCR5,TAM->DC,0.05100046151722917,P08
CCL3L1->CCR5,TAM->TAM,0.06227632385941586,P08
CCL3L1->CCR5,TAM->TIL,0.5084497578824984,P08
CCL11->CCR5,CAF->DC,0.00548210012560043,P08
CCL11->CCR5,CAF->TAM,0.006694155948692776,P08
CCL11->CCR5,CAF->TIL,0.05465386780093179,P08
JAM2->JAM3,CAF->CAF,0.0935704542667153,P08
JAM2->JAM3,CAF->ETC,0.001016234427358501,P08
JAM2->JAM3,CAF->Endo,0.06376872913407333,P08
JAM2->JAM3,DC->CAF,0.02049544817165384,P08
JAM2->JAM3,DC->ETC,2.225935547647057e-4,P08
JAM2->JAM3,DC->Endo,0.01396774968318759,P08
JAM2->JAM3,ETC->CAF,0.003791280534793981,P08
JAM2->JAM3,ETC->ETC,4.117570907852604e-5,P08
JAM2->JAM3,ETC->Endo,0.002583776507116545,P08
JAM2->JAM3,Endo->CAF,0.40066795444256,P08
JAM2->JAM3,Endo->ETC,0.004351507881785241,P08
JAM2->JAM3,Endo->Endo,0.2730572001576727,P08
JAM2->JAM3,TAM->CAF,0.01978955518817357,P08
JAM2->JAM3,TAM->ETC,2.149271096516074e-4,P08
JAM2->JAM3,TAM->Endo,0.01348668011038326,P08
JAM3->JAM2,CAF->CAF,0.0935704542667153,P08
JAM3->JAM2,CAF->DC,0.02049544817165384,P08
JAM3->JAM2,CAF->ETC,0.003791280534793981,P08
JAM3->JAM2,CAF->Endo,0.40066795444256,P08
JAM3->JAM2,CAF->TAM,0.01978955518817357,P08
JAM3->JAM2,ETC->CAF,0.001016234427358501,P08
JAM3->JAM2,ETC->DC,2.225935547647057e-4,P08
