LR,cell_type_pair,Patient
PSAP->LRP1,CAF->TAM,P07
PSAP->LRP1,CAF->TIL,P07
PSAP->LRP1,DC->CAF,P07
PSAP->LRP1,DC->DC,P07
PSAP->LRP1,DC->ETC,P07
PSAP->LRP1,DC->Endo,P07
PSAP->LRP1,DC->TAM,P07
PSAP->LRP1,DC->TIL,P07
PSAP->LRP1,ETC->CAF,P07
PSAP->LRP1,ETC->DC,P07
PSAP->LRP1,ETC->ETC,P07
PSAP->LRP1,ETC->Endo,P07
PSAP->LRP1,ETC->TAM,P07
PSAP->LRP1,ETC->TIL,P07
PSAP->LRP1,Endo->CAF,P07
PSAP->LRP1,Endo->DC,P07
PSAP->LRP1,Endo->ETC,P07
PSAP->LRP1,Endo->Endo,P07
PSAP->LRP1,Endo->TAM,P07
PSAP->LRP1,Endo->TIL,P07
PSAP->LRP1,TAM->CAF,P07
PSAP->LRP1,TAM->DC,P07
PSAP->LRP1,TAM->ETC,P07
PSAP->LRP1,TAM->Endo,P07
PSAP->LRP1,TAM->TAM,P07
PSAP->LRP1,TAM->TIL,P07
PSAP->LRP1,TIL->CAF,P07
PSAP->LRP1,TIL->DC,P07
PSAP->LRP1,TIL->ETC,P07
PSAP->LRP1,TIL->Endo,P07
PSAP->LRP1,TIL->TAM,P07
PSAP->LRP1,TIL->TIL,P07
NXPH1->NRXN3,NA,NA
PTN->PTPRB,CAF->CAF,P07
PTN->PTPRB,CAF->Endo,P07
PTN->PTPRB,CAF->TAM,P07
PTN->PTPRB,ETC->CAF,P07
PTN->PTPRB,ETC->Endo,P07
PTN->PTPRB,ETC->TAM,P07
PTN->PTPRB,TAM->CAF,P07
PTN->PTPRB,TAM->Endo,P07
PTN->PTPRB,TAM->TAM,P07
ARTN->GFRA1,CAF->CAF,P07
ARTN->GFRA1,ETC->CAF,P07
MDK->LRP1,CAF->CAF,P07
MDK->LRP1,CAF->DC,P07
MDK->LRP1,CAF->ETC,P07
MDK->LRP1,CAF->Endo,P07
MDK->LRP1,CAF->TAM,P07
MDK->LRP1,CAF->TIL,P07
MDK->LRP1,DC->CAF,P07
MDK->LRP1,DC->DC,P07
MDK->LRP1,DC->ETC,P07
MDK->LRP1,DC->Endo,P07
MDK->LRP1,DC->TAM,P07
MDK->LRP1,DC->TIL,P07
MDK->LRP1,ETC->CAF,P07
MDK->LRP1,ETC->DC,P07
MDK->LRP1,ETC->ETC,P07
MDK->LRP1,ETC->Endo,P07
MDK->LRP1,ETC->TAM,P07
MDK->LRP1,ETC->TIL,P07
MDK->LRP1,Endo->CAF,P07
MDK->LRP1,Endo->DC,P07
MDK->LRP1,Endo->ETC,P07
MDK->LRP1,Endo->Endo,P07
MDK->LRP1,Endo->TAM,P07
MDK->LRP1,Endo->TIL,P07
MDK->LRP1,TAM->CAF,P07
MDK->LRP1,TAM->DC,P07
MDK->LRP1,TAM->ETC,P07
MDK->LRP1,TAM->Endo,P07
MDK->LRP1,TAM->TAM,P07
MDK->LRP1,TAM->TIL,P07
MDK->LRP1,TIL->CAF,P07
MDK->LRP1,TIL->DC,P07
MDK->LRP1,TIL->ETC,P07
MDK->LRP1,TIL->Endo,P07
MDK->LRP1,TIL->TAM,P07
MDK->LRP1,TIL->TIL,P07
C4BPA->LRP1,ETC->CAF,P07
C4BPA->LRP1,ETC->DC,P07
C4BPA->LRP1,ETC->ETC,P07
C4BPA->LRP1,ETC->Endo,P07
C4BPA->LRP1,ETC->TAM,P07
C4BPA->LRP1,ETC->TIL,P07
ARF1->PLD2,CAF->CAF,P07
ARF1->PLD2,CAF->DC,P07
ARF1->PLD2,CAF->ETC,P07
ARF1->PLD2,CAF->Endo,P07
ARF1->PLD2,CAF->TAM,P07
ARF1->PLD2,CAF->TIL,P07
ARF1->PLD2,DC->CAF,P07
ARF1->PLD2,DC->DC,P07
ARF1->PLD2,DC->ETC,P07
ARF1->PLD2,DC->Endo,P07
ARF1->PLD2,DC->TAM,P07
ARF1->PLD2,DC->TIL,P07
ARF1->PLD2,ETC->CAF,P07
ARF1->PLD2,ETC->DC,P07
ARF1->PLD2,ETC->ETC,P07
ARF1->PLD2,ETC->Endo,P07
ARF1->PLD2,ETC->TAM,P07
ARF1->PLD2,ETC->TIL,P07
ARF1->PLD2,Endo->CAF,P07
ARF1->PLD2,Endo->DC,P07
ARF1->PLD2,Endo->ETC,P07
ARF1->PLD2,Endo->Endo,P07
ARF1->PLD2,Endo->TAM,P07
ARF1->PLD2,Endo->TIL,P07
ARF1->PLD2,TAM->CAF,P07
ARF1->PLD2,TAM->DC,P07
ARF1->PLD2,TAM->ETC,P07
ARF1->PLD2,TAM->Endo,P07
ARF1->PLD2,TAM->TAM,P07
ARF1->PLD2,TAM->TIL,P07
ARF1->PLD2,TIL->CAF,P07
ARF1->PLD2,TIL->DC,P07
ARF1->PLD2,TIL->ETC,P07
ARF1->PLD2,TIL->Endo,P07
ARF1->PLD2,TIL->TAM,P07
ARF1->PLD2,TIL->TIL,P07
GPC3->CD81,CAF->CAF,P07
GPC3->CD81,CAF->DC,P07
GPC3->CD81,CAF->ETC,P07
GPC3->CD81,CAF->Endo,P07
GPC3->CD81,CAF->TAM,P07
GPC3->CD81,CAF->TIL,P07
ICOS->ICOSLG,CAF->CAF,P07
ICOS->ICOSLG,CAF->DC,P07
ICOS->ICOSLG,CAF->ETC,P07
ICOS->ICOSLG,CAF->TAM,P07
ICOS->ICOSLG,CAF->TIL,P07
ICOS->ICOSLG,DC->CAF,P07
ICOS->ICOSLG,DC->DC,P07
ICOS->ICOSLG,DC->ETC,P07
ICOS->ICOSLG,DC->TAM,P07
ICOS->ICOSLG,DC->TIL,P07
ICOS->ICOSLG,ETC->CAF,P07
ICOS->ICOSLG,ETC->DC,P07
ICOS->ICOSLG,ETC->ETC,P07
ICOS->ICOSLG,ETC->TAM,P07
ICOS->ICOSLG,ETC->TIL,P07
ICOS->ICOSLG,TAM->CAF,P07
ICOS->ICOSLG,TAM->DC,P07
ICOS->ICOSLG,TAM->ETC,P07
ICOS->ICOSLG,TAM->TAM,P07
ICOS->ICOSLG,TAM->TIL,P07
ICOS->ICOSLG,TIL->CAF,P07
ICOS->ICOSLG,TIL->DC,P07
ICOS->ICOSLG,TIL->ETC,P07
ICOS->ICOSLG,TIL->TAM,P07
ICOS->ICOSLG,TIL->TIL,P07
ICOSLG->ICOS,CAF->CAF,P07
ICOSLG->ICOS,CAF->DC,P07
ICOSLG->ICOS,CAF->ETC,P07
ICOSLG->ICOS,CAF->TAM,P07
ICOSLG->ICOS,CAF->TIL,P07
ICOSLG->ICOS,DC->CAF,P07
ICOSLG->ICOS,DC->DC,P07
ICOSLG->ICOS,DC->ETC,P07
ICOSLG->ICOS,DC->TAM,P07
ICOSLG->ICOS,DC->TIL,P07
ICOSLG->ICOS,ETC->CAF,P07
ICOSLG->ICOS,ETC->DC,P07
ICOSLG->ICOS,ETC->ETC,P07
ICOSLG->ICOS,ETC->TAM,P07
ICOSLG->ICOS,ETC->TIL,P07
ICOSLG->ICOS,TAM->CAF,P07
ICOSLG->ICOS,TAM->DC,P07
ICOSLG->ICOS,TAM->ETC,P07
ICOSLG->ICOS,TAM->TAM,P07
ICOSLG->ICOS,TAM->TIL,P07
ICOSLG->ICOS,TIL->CAF,P07
ICOSLG->ICOS,TIL->DC,P07
ICOSLG->ICOS,TIL->ETC,P07
ICOSLG->ICOS,TIL->TAM,P07
ICOSLG->ICOS,TIL->TIL,P07
TDGF1->ACVR1B,NA,NA
NECTIN2->PVRIG,NA,NA
DHH->BOC,Endo->CAF,P07
DHH->BOC,Endo->DC,P07
DHH->BOC,Endo->ETC,P07
DHH->BOC,Endo->TAM,P07
APOD->LEPR,CAF->CAF,P07
APOD->LEPR,CAF->DC,P07
APOD->LEPR,CAF->ETC,P07
APOD->LEPR,CAF->Endo,P07
APOD->LEPR,CAF->TAM,P07
APOD->LEPR,DC->CAF,P07
APOD->LEPR,DC->DC,P07
APOD->LEPR,DC->ETC,P07
APOD->LEPR,DC->Endo,P07
APOD->LEPR,DC->TAM,P07
APOD->LEPR,ETC->CAF,P07
APOD->LEPR,ETC->DC,P07
APOD->LEPR,ETC->ETC,P07
APOD->LEPR,ETC->Endo,P07
APOD->LEPR,ETC->TAM,P07
APOD->LEPR,Endo->CAF,P07
APOD->LEPR,Endo->DC,P07
APOD->LEPR,Endo->ETC,P07
APOD->LEPR,Endo->Endo,P07
APOD->LEPR,Endo->TAM,P07
APOD->LEPR,TAM->CAF,P07
APOD->LEPR,TAM->DC,P07
APOD->LEPR,TAM->ETC,P07
APOD->LEPR,TAM->Endo,P07
APOD->LEPR,TAM->TAM,P07
EDN3->EDNRB,TAM->CAF,P07
EDN3->EDNRB,TAM->ETC,P07
EDN3->EDNRB,TAM->TAM,P07
EDN3->EDNRB,TIL->CAF,P07
EDN3->EDNRB,TIL->ETC,P07
EDN3->EDNRB,TIL->TAM,P07
BMP8A->ACVR2A,CAF->CAF,P07
BMP8A->ACVR2A,CAF->DC,P07
BMP8A->ACVR2A,CAF->ETC,P07
BMP8A->ACVR2A,CAF->Endo,P07
BMP8A->ACVR2A,CAF->TAM,P07
BMP8A->ACVR2A,CAF->TIL,P07
BMP8A->ACVR2A,ETC->CAF,P07
BMP8A->ACVR2A,ETC->DC,P07
BMP8A->ACVR2A,ETC->ETC,P07
BMP8A->ACVR2A,ETC->Endo,P07
BMP8A->ACVR2A,ETC->TAM,P07
BMP8A->ACVR2A,ETC->TIL,P07
ARF1->CHRM3,NA,NA
AGRP->SDC3,DC->CAF,P07
AGRP->SDC3,DC->DC,P07
AGRP->SDC3,DC->ETC,P07
AGRP->SDC3,DC->Endo,P07
AGRP->SDC3,DC->TAM,P07
AGRP->SDC3,TAM->CAF,P07
AGRP->SDC3,TAM->DC,P07
AGRP->SDC3,TAM->ETC,P07
AGRP->SDC3,TAM->Endo,P07
AGRP->SDC3,TAM->TAM,P07
SLAMF6->SLAMF6,CAF->CAF,P07
SLAMF6->SLAMF6,CAF->DC,P07
SLAMF6->SLAMF6,CAF->ETC,P07
SLAMF6->SLAMF6,CAF->TAM,P07
SLAMF6->SLAMF6,CAF->TIL,P07
SLAMF6->SLAMF6,DC->CAF,P07
SLAMF6->SLAMF6,DC->DC,P07
SLAMF6->SLAMF6,DC->ETC,P07
SLAMF6->SLAMF6,DC->TAM,P07
SLAMF6->SLAMF6,DC->TIL,P07
SLAMF6->SLAMF6,ETC->CAF,P07
SLAMF6->SLAMF6,ETC->DC,P07
SLAMF6->SLAMF6,ETC->ETC,P07
SLAMF6->SLAMF6,ETC->TAM,P07
SLAMF6->SLAMF6,ETC->TIL,P07
SLAMF6->SLAMF6,TAM->CAF,P07
SLAMF6->SLAMF6,TAM->DC,P07
SLAMF6->SLAMF6,TAM->ETC,P07
SLAMF6->SLAMF6,TAM->TAM,P07
SLAMF6->SLAMF6,TAM->TIL,P07
SLAMF6->SLAMF6,TIL->CAF,P07
SLAMF6->SLAMF6,TIL->DC,P07
SLAMF6->SLAMF6,TIL->ETC,P07
SLAMF6->SLAMF6,TIL->TAM,P07
SLAMF6->SLAMF6,TIL->TIL,P07
CXCL16->CXCR6,CAF->CAF,P07
CXCL16->CXCR6,CAF->ETC,P07
CXCL16->CXCR6,CAF->TAM,P07
CXCL16->CXCR6,CAF->TIL,P07
CXCL16->CXCR6,DC->CAF,P07
CXCL16->CXCR6,DC->ETC,P07
CXCL16->CXCR6,DC->TAM,P07
CXCL16->CXCR6,DC->TIL,P07
CXCL16->CXCR6,ETC->CAF,P07
CXCL16->CXCR6,ETC->ETC,P07
CXCL16->CXCR6,ETC->TAM,P07
CXCL16->CXCR6,ETC->TIL,P07
CXCL16->CXCR6,Endo->CAF,P07
CXCL16->CXCR6,Endo->ETC,P07
CXCL16->CXCR6,Endo->TAM,P07
CXCL16->CXCR6,Endo->TIL,P07
CXCL16->CXCR6,TAM->CAF,P07
CXCL16->CXCR6,TAM->ETC,P07
CXCL16->CXCR6,TAM->TAM,P07
CXCL16->CXCR6,TAM->TIL,P07
CXCL16->CXCR6,TIL->CAF,P07
CXCL16->CXCR6,TIL->ETC,P07
CXCL16->CXCR6,TIL->TAM,P07
CXCL16->CXCR6,TIL->TIL,P07
VIP->VIPR1,Endo->ETC,P07
VIP->VIPR1,Endo->TAM,P07
VIP->VIPR1,Endo->TIL,P07
C1QB->LRP1,CAF->CAF,P07
C1QB->LRP1,CAF->DC,P07
C1QB->LRP1,CAF->ETC,P07
C1QB->LRP1,CAF->Endo,P07
C1QB->LRP1,CAF->TAM,P07
C1QB->LRP1,CAF->TIL,P07
C1QB->LRP1,DC->CAF,P07
C1QB->LRP1,DC->DC,P07
C1QB->LRP1,DC->ETC,P07
C1QB->LRP1,DC->Endo,P07
C1QB->LRP1,DC->TAM,P07
C1QB->LRP1,DC->TIL,P07
C1QB->LRP1,ETC->CAF,P07
C1QB->LRP1,ETC->DC,P07
C1QB->LRP1,ETC->ETC,P07
C1QB->LRP1,ETC->Endo,P07
C1QB->LRP1,ETC->TAM,P07
C1QB->LRP1,ETC->TIL,P07
C1QB->LRP1,Endo->CAF,P07
C1QB->LRP1,Endo->DC,P07
C1QB->LRP1,Endo->ETC,P07
C1QB->LRP1,Endo->Endo,P07
C1QB->LRP1,Endo->TAM,P07
C1QB->LRP1,Endo->TIL,P07
C1QB->LRP1,TAM->CAF,P07
C1QB->LRP1,TAM->DC,P07
C1QB->LRP1,TAM->ETC,P07
C1QB->LRP1,TAM->Endo,P07
C1QB->LRP1,TAM->TAM,P07
C1QB->LRP1,TAM->TIL,P07
C1QB->LRP1,TIL->CAF,P07
C1QB->LRP1,TIL->DC,P07
C1QB->LRP1,TIL->ETC,P07
C1QB->LRP1,TIL->Endo,P07
C1QB->LRP1,TIL->TAM,P07
C1QB->LRP1,TIL->TIL,P07
IL33->IL1RL1,CAF->CAF,P07
IL33->IL1RL1,CAF->DC,P07
IL33->IL1RL1,CAF->ETC,P07
IL33->IL1RL1,CAF->Endo,P07
IL33->IL1RL1,CAF->TIL,P07
IL33->IL1RL1,ETC->CAF,P07
IL33->IL1RL1,ETC->DC,P07
IL33->IL1RL1,ETC->ETC,P07
IL33->IL1RL1,ETC->Endo,P07
IL33->IL1RL1,ETC->TIL,P07
IL33->IL1RL1,Endo->CAF,P07
IL33->IL1RL1,Endo->DC,P07
IL33->IL1RL1,Endo->ETC,P07
IL33->IL1RL1,Endo->Endo,P07
IL33->IL1RL1,Endo->TIL,P07
AGRP->MC3R,NA,NA
SLURP1->CHRNA7,ETC->ETC,P07
SLURP1->CHRNA7,ETC->TAM,P07
OMG->TNFRSF1B,CAF->CAF,P07
OMG->TNFRSF1B,CAF->DC,P07
OMG->TNFRSF1B,CAF->ETC,P07
OMG->TNFRSF1B,CAF->TAM,P07
OMG->TNFRSF1B,CAF->TIL,P07
OMG->TNFRSF1B,ETC->CAF,P07
OMG->TNFRSF1B,ETC->DC,P07
OMG->TNFRSF1B,ETC->ETC,P07
OMG->TNFRSF1B,ETC->TAM,P07
OMG->TNFRSF1B,ETC->TIL,P07
OMG->TNFRSF1B,TAM->CAF,P07
OMG->TNFRSF1B,TAM->DC,P07
OMG->TNFRSF1B,TAM->ETC,P07
OMG->TNFRSF1B,TAM->TAM,P07
OMG->TNFRSF1B,TAM->TIL,P07
OMG->TNFRSF1B,TIL->CAF,P07
OMG->TNFRSF1B,TIL->DC,P07
OMG->TNFRSF1B,TIL->ETC,P07
OMG->TNFRSF1B,TIL->TAM,P07
OMG->TNFRSF1B,TIL->TIL,P07
NCR3LG1->NCR3,CAF->CAF,P07
NCR3LG1->NCR3,CAF->ETC,P07
NCR3LG1->NCR3,CAF->TAM,P07
NCR3LG1->NCR3,CAF->TIL,P07
NCR3LG1->NCR3,DC->CAF,P07
NCR3LG1->NCR3,DC->ETC,P07
NCR3LG1->NCR3,DC->TAM,P07
NCR3LG1->NCR3,DC->TIL,P07
NCR3LG1->NCR3,ETC->CAF,P07
NCR3LG1->NCR3,ETC->ETC,P07
NCR3LG1->NCR3,ETC->TAM,P07
NCR3LG1->NCR3,ETC->TIL,P07
NCR3LG1->NCR3,TAM->CAF,P07
NCR3LG1->NCR3,TAM->ETC,P07
NCR3LG1->NCR3,TAM->TAM,P07
NCR3LG1->NCR3,TAM->TIL,P07
NCR3LG1->NCR3,TIL->CAF,P07
NCR3LG1->NCR3,TIL->ETC,P07
NCR3LG1->NCR3,TIL->TAM,P07
NCR3LG1->NCR3,TIL->TIL,P07
NECTIN2->TIGIT,NA,NA
TIGIT->NECTIN2,NA,NA
SERPINE2->LRP1,CAF->CAF,P07
SERPINE2->LRP1,CAF->DC,P07
SERPINE2->LRP1,CAF->ETC,P07
SERPINE2->LRP1,CAF->Endo,P07
SERPINE2->LRP1,CAF->TAM,P07
SERPINE2->LRP1,CAF->TIL,P07
SERPINE2->LRP1,DC->CAF,P07
SERPINE2->LRP1,DC->DC,P07
SERPINE2->LRP1,DC->ETC,P07
SERPINE2->LRP1,DC->Endo,P07
SERPINE2->LRP1,DC->TAM,P07
SERPINE2->LRP1,DC->TIL,P07
SERPINE2->LRP1,ETC->CAF,P07
SERPINE2->LRP1,ETC->DC,P07
SERPINE2->LRP1,ETC->ETC,P07
SERPINE2->LRP1,ETC->Endo,P07
SERPINE2->LRP1,ETC->TAM,P07
SERPINE2->LRP1,ETC->TIL,P07
SERPINE2->LRP1,TAM->CAF,P07
SERPINE2->LRP1,TAM->DC,P07
SERPINE2->LRP1,TAM->ETC,P07
SERPINE2->LRP1,TAM->Endo,P07
SERPINE2->LRP1,TAM->TAM,P07
SERPINE2->LRP1,TAM->TIL,P07
SERPINE2->LRP1,TIL->CAF,P07
SERPINE2->LRP1,TIL->DC,P07
SERPINE2->LRP1,TIL->ETC,P07
SERPINE2->LRP1,TIL->Endo,P07
SERPINE2->LRP1,TIL->TAM,P07
SERPINE2->LRP1,TIL->TIL,P07
FGF19->FGFR4,ETC->CAF,P07
FGF19->FGFR4,ETC->ETC,P07
FGF19->FGFR4,ETC->TAM,P07
PDGFB->LRP1,DC->CAF,P07
PDGFB->LRP1,DC->DC,P07
PDGFB->LRP1,DC->ETC,P07
PDGFB->LRP1,DC->Endo,P07
PDGFB->LRP1,DC->TAM,P07
PDGFB->LRP1,DC->TIL,P07
PDGFB->LRP1,ETC->CAF,P07
PDGFB->LRP1,ETC->DC,P07
PDGFB->LRP1,ETC->ETC,P07
PDGFB->LRP1,ETC->Endo,P07
PDGFB->LRP1,ETC->TAM,P07
PDGFB->LRP1,ETC->TIL,P07
PDGFB->LRP1,Endo->CAF,P07
PDGFB->LRP1,Endo->DC,P07
PDGFB->LRP1,Endo->ETC,P07
PDGFB->LRP1,Endo->Endo,P07
PDGFB->LRP1,Endo->TAM,P07
PDGFB->LRP1,Endo->TIL,P07
PDGFB->LRP1,TAM->CAF,P07
PDGFB->LRP1,TAM->DC,P07
PDGFB->LRP1,TAM->ETC,P07
PDGFB->LRP1,TAM->Endo,P07
PDGFB->LRP1,TAM->TAM,P07
PDGFB->LRP1,TAM->TIL,P07
PDGFB->LRP1,TIL->CAF,P07
PDGFB->LRP1,TIL->DC,P07
PDGFB->LRP1,TIL->ETC,P07
PDGFB->LRP1,TIL->Endo,P07
PDGFB->LRP1,TIL->TAM,P07
PDGFB->LRP1,TIL->TIL,P07
NXPH3->NRXN3,CAF->CAF,P07
NXPH3->NRXN3,CAF->TAM,P07
NXPH3->NRXN3,TAM->CAF,P07
NXPH3->NRXN3,TAM->TAM,P07
AGT->AGTR1,CAF->CAF,P07
AGT->AGTR1,CAF->TAM,P07
AGT->AGTR1,ETC->CAF,P07
AGT->AGTR1,ETC->TAM,P07
AGT->AGTR1,TAM->CAF,P07
AGT->AGTR1,TAM->TAM,P07
AGT->AGTR1,TIL->CAF,P07
AGT->AGTR1,TIL->TAM,P07
PSPN->GFRA1,CAF->CAF,P07
PSPN->GFRA1,DC->CAF,P07
PSPN->GFRA1,ETC->CAF,P07
PSPN->GFRA1,TAM->CAF,P07
WNT2->FZD8,CAF->CAF,P07
WNT2->FZD8,CAF->Endo,P07
WNT2->FZD8,CAF->TAM,P07
WNT2->FZD8,TAM->CAF,P07
WNT2->FZD8,TAM->Endo,P07
WNT2->FZD8,TAM->TAM,P07
WNT1->ROR2,NA,NA
ARTN->RET,CAF->CAF,P07
ARTN->RET,CAF->DC,P07
ARTN->RET,CAF->TAM,P07
ARTN->RET,ETC->CAF,P07
ARTN->RET,ETC->DC,P07
ARTN->RET,ETC->TAM,P07
SLAMF1->SLAMF1,CAF->CAF,P07
SLAMF1->SLAMF1,CAF->ETC,P07
SLAMF1->SLAMF1,CAF->TAM,P07
SLAMF1->SLAMF1,CAF->TIL,P07
SLAMF1->SLAMF1,ETC->CAF,P07
SLAMF1->SLAMF1,ETC->ETC,P07
SLAMF1->SLAMF1,ETC->TAM,P07
SLAMF1->SLAMF1,ETC->TIL,P07
SLAMF1->SLAMF1,TAM->CAF,P07
SLAMF1->SLAMF1,TAM->ETC,P07
SLAMF1->SLAMF1,TAM->TAM,P07
SLAMF1->SLAMF1,TAM->TIL,P07
SLAMF1->SLAMF1,TIL->CAF,P07
SLAMF1->SLAMF1,TIL->ETC,P07
SLAMF1->SLAMF1,TIL->TAM,P07
SLAMF1->SLAMF1,TIL->TIL,P07
CNTN1->NOTCH1,CAF->CAF,P07
CNTN1->NOTCH1,CAF->DC,P07
CNTN1->NOTCH1,CAF->ETC,P07
CNTN1->NOTCH1,CAF->Endo,P07
CNTN1->NOTCH1,CAF->TAM,P07
CNTN1->NOTCH1,CAF->TIL,P07
CNTN1->NOTCH1,DC->CAF,P07
CNTN1->NOTCH1,DC->DC,P07
CNTN1->NOTCH1,DC->ETC,P07
CNTN1->NOTCH1,DC->Endo,P07
CNTN1->NOTCH1,DC->TAM,P07
CNTN1->NOTCH1,DC->TIL,P07
CNTN1->NOTCH1,TAM->CAF,P07
CNTN1->NOTCH1,TAM->DC,P07
CNTN1->NOTCH1,TAM->ETC,P07
CNTN1->NOTCH1,TAM->Endo,P07
CNTN1->NOTCH1,TAM->TAM,P07
CNTN1->NOTCH1,TAM->TIL,P07
CNTN1->NOTCH1,TIL->CAF,P07
CNTN1->NOTCH1,TIL->DC,P07
CNTN1->NOTCH1,TIL->ETC,P07
CNTN1->NOTCH1,TIL->Endo,P07
CNTN1->NOTCH1,TIL->TAM,P07
CNTN1->NOTCH1,TIL->TIL,P07
ACE->BDKRB2,CAF->CAF,P07
ACE->BDKRB2,CAF->ETC,P07
ACE->BDKRB2,CAF->Endo,P07
ACE->BDKRB2,CAF->TAM,P07
ACE->BDKRB2,DC->CAF,P07
ACE->BDKRB2,DC->ETC,P07
ACE->BDKRB2,DC->Endo,P07
ACE->BDKRB2,DC->TAM,P07
ACE->BDKRB2,ETC->CAF,P07
ACE->BDKRB2,ETC->ETC,P07
ACE->BDKRB2,ETC->Endo,P07
ACE->BDKRB2,ETC->TAM,P07
ACE->BDKRB2,TAM->CAF,P07
ACE->BDKRB2,TAM->ETC,P07
ACE->BDKRB2,TAM->Endo,P07
ACE->BDKRB2,TAM->TAM,P07
NTN3->NEO1,NA,NA
GZMB->CHRM3,NA,NA
NODAL->TDGF1,NA,NA
CCL16->CCR5,NA,NA
CCL4L1->CCR5,CAF->CAF,P07
CCL4L1->CCR5,CAF->DC,P07
CCL4L1->CCR5,CAF->ETC,P07
CCL4L1->CCR5,CAF->TAM,P07
CCL4L1->CCR5,CAF->TIL,P07
CCL4L1->CCR5,TAM->CAF,P07
CCL4L1->CCR5,TAM->DC,P07
CCL4L1->CCR5,TAM->ETC,P07
CCL4L1->CCR5,TAM->TAM,P07
CCL4L1->CCR5,TAM->TIL,P07
IHH->HHIP,ETC->CAF,P07
IHH->HHIP,ETC->ETC,P07
IHH->HHIP,TAM->CAF,P07
IHH->HHIP,TAM->ETC,P07
ZG16B->TLR4,CAF->CAF,P07
ZG16B->TLR4,CAF->DC,P07
ZG16B->TLR4,CAF->ETC,P07
ZG16B->TLR4,CAF->Endo,P07
ZG16B->TLR4,CAF->TAM,P07
ZG16B->TLR4,ETC->CAF,P07
ZG16B->TLR4,ETC->DC,P07
ZG16B->TLR4,ETC->ETC,P07
ZG16B->TLR4,ETC->Endo,P07
ZG16B->TLR4,ETC->TAM,P07
ZG16B->TLR4,TAM->CAF,P07
ZG16B->TLR4,TAM->DC,P07
ZG16B->TLR4,TAM->ETC,P07
ZG16B->TLR4,TAM->Endo,P07
ZG16B->TLR4,TAM->TAM,P07
ZG16B->TLR4,TIL->CAF,P07
ZG16B->TLR4,TIL->DC,P07
ZG16B->TLR4,TIL->ETC,P07
ZG16B->TLR4,TIL->Endo,P07
ZG16B->TLR4,TIL->TAM,P07
GDF5->ROR2,CAF->CAF,P07
GDF5->ROR2,CAF->ETC,P07
GDF5->ROR2,CAF->TAM,P07
GDF5->ROR2,CAF->TIL,P07
GDF5->ROR2,ETC->CAF,P07
GDF5->ROR2,ETC->ETC,P07
GDF5->ROR2,ETC->TAM,P07
GDF5->ROR2,ETC->TIL,P07
LPL->LRP1,CAF->CAF,P07
LPL->LRP1,CAF->DC,P07
LPL->LRP1,CAF->ETC,P07
LPL->LRP1,CAF->Endo,P07
LPL->LRP1,CAF->TAM,P07
LPL->LRP1,CAF->TIL,P07
LPL->LRP1,ETC->CAF,P07
LPL->LRP1,ETC->DC,P07
LPL->LRP1,ETC->ETC,P07
LPL->LRP1,ETC->Endo,P07
LPL->LRP1,ETC->TAM,P07
LPL->LRP1,ETC->TIL,P07
LPL->LRP1,TAM->CAF,P07
LPL->LRP1,TAM->DC,P07
LPL->LRP1,TAM->ETC,P07
LPL->LRP1,TAM->Endo,P07
LPL->LRP1,TAM->TAM,P07
LPL->LRP1,TAM->TIL,P07
ANGPT1->TIE1,CAF->ETC,P07
ANGPT1->TIE1,CAF->Endo,P07
ANGPT1->TIE1,CAF->TAM,P07
ANGPT1->TIE1,TAM->ETC,P07
ANGPT1->TIE1,TAM->Endo,P07
ANGPT1->TIE1,TAM->TAM,P07
ANGPTL1->TEK,CAF->CAF,P07
ANGPTL1->TEK,CAF->ETC,P07
ANGPTL1->TEK,CAF->Endo,P07
ANGPTL1->TEK,ETC->CAF,P07
ANGPTL1->TEK,ETC->ETC,P07
ANGPTL1->TEK,ETC->Endo,P07
ANGPTL1->TEK,TAM->CAF,P07
ANGPTL1->TEK,TAM->ETC,P07
ANGPTL1->TEK,TAM->Endo,P07
ANGPTL1->TEK,TIL->CAF,P07
ANGPTL1->TEK,TIL->ETC,P07
ANGPTL1->TEK,TIL->Endo,P07
CCL3L1->CCR5,CAF->CAF,P07
CCL3L1->CCR5,CAF->DC,P07
CCL3L1->CCR5,CAF->ETC,P07
CCL3L1->CCR5,CAF->TAM,P07
CCL3L1->CCR5,CAF->TIL,P07
CCL3L1->CCR5,DC->CAF,P07
CCL3L1->CCR5,DC->DC,P07
CCL3L1->CCR5,DC->ETC,P07
CCL3L1->CCR5,DC->TAM,P07
CCL3L1->CCR5,DC->TIL,P07
CCL3L1->CCR5,ETC->CAF,P07
CCL3L1->CCR5,ETC->DC,P07
CCL3L1->CCR5,ETC->ETC,P07
CCL3L1->CCR5,ETC->TAM,P07
CCL3L1->CCR5,ETC->TIL,P07
CCL3L1->CCR5,TAM->CAF,P07
CCL3L1->CCR5,TAM->DC,P07
CCL3L1->CCR5,TAM->ETC,P07
CCL3L1->CCR5,TAM->TAM,P07
CCL3L1->CCR5,TAM->TIL,P07
CCL3L1->CCR5,TIL->CAF,P07
CCL3L1->CCR5,TIL->DC,P07
CCL3L1->CCR5,TIL->ETC,P07
CCL3L1->CCR5,TIL->TAM,P07
CCL3L1->CCR5,TIL->TIL,P07
CCL11->CCR5,CAF->CAF,P07
