LR,Pval_PAAD-US,Pval_PACA-AU,Pval_PACA-CA,HR_PAAD-US,HR_PACA-AU,HR_PACA-CA,meta_Pval,adjPval
ALKAL2->LTK,7.126675774107305e-4,0.4283209420679328,0.019987114671902062,0.26796986932873407,1.2361045526863224,0.7177721680052345,0.015088563951297472,0.09117422707836992
GDNF->GFRA2,8.825004360798472e-4,0.4777001327607715,0.16943393866456435,0.3916098923617677,0.8443313171168441,1.3148085790461983,0.04535311138442772,0.14510038056000005
QRFP->P2RY14,0.0012625712067714234,0.3587620735992104,0.48358376434864103,0.391556586975832,0.748026407988519,0.8669352902878753,0.10006252323935304,0.20431812817668318
CCL22->ACKR2,0.0015885075561111739,0.7183907728756835,0.6559586153580061,0.4445568604957427,1.1749166290495392,1.0981045368320335,0.4075899185683596,0.3622871273086422
IL20->IL20RB,0.0016927963156737613,0.005292856426479031,0.01091892246435866,2.831227924146339,2.5725362716523588,1.4843034156219221,9.566229916544688e-7,3.004315326823921e-4
IL26->IL20RB,0.0016927963156737613,0.005292856426479031,0.01091892246435866,2.831227924146339,2.5725362716523588,1.4843034156219221,9.566229916544688e-7,3.004315326823921e-4
TNFSF13->FAS,0.0017947395215340833,0.8555134668928697,0.3018658825451518,0.3573101695746627,0.8444096857830321,0.7296257873960343,0.2575776074809439,0.29682199694829586
DHH->PTCH2,0.001956439772643037,0.14699368665000967,0.33261465125012957,0.42497459757155115,0.6748588560424544,0.8889313631035319,0.018612850673471473,0.0994255362218039
DKK4->KREMEN2,0.001986500191439755,0.340584515330715,0.2711601687121231,0.3326274596097737,0.7125890217588056,0.822884039648307,0.0385286082802969,0.13802886668665224
GHRL->GHSR,0.002004713308797923,0.3374166692751527,0.23707663006188973,0.47524221592518295,0.8153997002648115,0.7458631080710386,0.03193318177115854,0.12608130460201014
IL3->CSF2RB,0.0020307239977160885,0.3923244646831452,0.8326354739071626,0.417025962902084,1.1877144615717965,0.9727382405182731,0.3020258318727974,0.32324763250387245
IL5->CSF2RB,0.0020307239977160885,0.3923244646831452,0.8622815020273766,0.417025962902084,1.1877144615717965,0.9708476097381139,0.3222819721719875,0.3287865569650733
GRN->TNFRSF1B,0.002126488489775813,0.36578532748074466,0.5346854431229826,0.4293938233151737,0.7692116348289497,1.2462925856968543,0.12255492844260703,0.22218764830964352
IL19->IL20RB,0.0022049641700547795,0.03927941964195092,0.006476142319705058,2.661248468176326,2.013653383677811,1.5258207515895468,1.8386563489950193e-5,0.0018333795668875308
CORT->SSTR5,0.002307434173199341,0.5665242044096075,0.3080233772219835,0.35002844964147456,0.8786069426966576,0.881561387208983,0.1123652756090728,0.2110696335536936
IL24->IL20RB,0.002342005459372354,0.011509410011466215,0.004345923961698972,2.541559187664958,2.2507455738090125,1.5420246434209188,1.0043207545624974e-6,3.004315326823921e-4
CCL21->CCR7,0.002480475357360956,0.3348193799567024,0.3970944757863275,0.44724368431235934,0.7847148876741636,0.8408504628075847,0.06601409853411912,0.17553238366354734
TNFSF13->TNFRSF14,0.002504927842269411,0.7190451880042847,0.7733110551224838,0.39719119018003096,0.8210659920089098,0.9062580800431309,0.49614592346143016,0.3975181561246395
ANGPT1->TIE1,0.0027457436581026506,0.12029849853127172,0.34562562676828223,0.43422628573621896,0.6401012312934484,0.8487649559124937,0.01715733574090304,0.09594455603257562
RELN->LRP8,0.0027599376884970273,0.1863005427401334,0.049751367361283716,0.3454066067837364,0.6744985919770001,0.7486096163579888,0.0022699503414769116,0.03143976455943227
MMRN2->CLEC14A,0.002874232506110741,0.402875341033718,0.3734932725880127,0.5055489029040096,0.898829761029604,1.1038389576357603,0.07886189729972018,0.18722754901492675
CCL26->CCR2,0.002909229920840195,0.6211920472221415,0.7308989884782624,0.4626152411323014,0.88551410087183835,0.845376550934883,0.39226640196458995,0.3550444464783947
CCL16->CCR2,0.0031408020390955027,0.571963159187999,0.23559505634720057,0.4656675361852843,0.9136281883477181,0.7539063609328639,0.08880301066552933,0.19864370364590384
DEFB103B->CCR2,0.0031408020390955027,0.6896956391473681,0.27495497169287775,0.4656675361852843,0.9395035300052316,0.7616779066451815,0.15107550082090282,0.24283492912265786
DEFB106A->CCR2,0.0031408020390955027,0.571963159187999,0.15192244955730616,0.4656675361852843,0.9136281883477181,0.740186758093512,0.06404707685295596,0.17377759829114245
CXCL16->CXCR6,0.003141628796545559,0.048156995989253604,0.3069605574630012,0.35393736859658387,0.5421922830357433,0.8776109294510814,0.007663739610839495,0.06534029119227446
CD34->SELP,0.003178844273641346,0.33274419977512437,0.3971366443886619,0.4475592644803234,0.7092214098417093,0.8642801811104566,0.06565484244286368,0.17553238366354734
SEMA6B->PLXNA2,0.003201635008905024,0.8777020512814385,0.3030912932106915,0.35422200339146354,0.9065337073613349,0.8127010828106993,0.27351490129401934,0.30615147341669424
LAMA1->ITGA7,0.0032117110285131423,0.9645246659483782,0.30567903825891973,0.3678300181975115,0.9166534504190627,0.8513990356569279,0.3339392223112916,0.33326169705449515
CSF2->CSF2RA,0.003297268086556837,0.2681631094472836,0.36323538422828694,0.47900206708042536,1.4484597932109284,0.8885604659287173,0.04261333698499427,0.14046624943296654
GDF3->TDGF1,0.003437375667842968,0.02588763456379861,0.011097935229609557,0.4371331876243469,0.4587939882607304,0.6119000925109899,1.1008613302547303e-5,0.0013172423460004266
DSC3->DSG3,0.00344095406464473,0.3000750788750749,0.04276793232692688,2.1419770517047914,1.3973408852049587,1.531267009182397,0.006920634213489077,0.06226260993930168
CCL16->CCR5,0.003474069207266006,0.45977981939228796,8.75352164618759e-5,0.44907556234451385,0.7413970065704142,0.46078518398713514,0.016578763500314155,0.09589601853653928
CCL4L1->CCR5,0.003474069207266006,0.45977981939228796,0.0012243381170573553,0.44907556234451385,0.7413970065704142,0.49756425710413216,0.016701090559735437,0.09589601853653928
IL16->CD4,0.0035659836304200443,0.28626057211748634,0.4755476826585875,0.4291671869353802,0.762893236837504,0.8561679425527821,0.07472574791525802,0.1849273910136156
WNT3A->FZD8,0.003636482573472044,0.01657528615431836,0.01771661588776241,0.42466198531419336,0.4268915350921746,0.7154962760519025,9.093724411048582e-6,0.0013172423460004266
ICAM3->ITGAL,0.003688403038140331,0.8642123121496575,0.7286804528396853,0.443196805852241,0.9134285066231815,0.8716200737335056,0.5721355754860376,0.4176707748382938
DHH->PTCH1,0.0040558651106400445,0.0474000307891449,0.07028737653555228,0.4125476266378724,0.6368712794454584,0.7090158833328033,3.007347844285918e-4,0.007496792550781332
CSF2->CSF3R,0.004105775746884643,0.18764016138959116,0.7204938856279157,0.4241415576814746,1.2893871125443983,0.9915872450554805,0.12652484980179293,0.22596131570890202
PNOC->OPRL1,0.004448694249813534,0.37015479082372504,0.14274683532070886,0.4771455128146693,0.803082707648546,1.2230753586676495,0.023078252292013015,0.10810641211701258
GHRL->MLNR,0.00464554464161171,0.16341931787613007,0.017755557860637428,0.5062659757017327,0.7344184021277576,0.6177428115906,0.001069372629882164,0.018817122784059993
APLN->APLNR,0.004870004907936654,0.2338257982587072,0.6035960591959957,0.5633643788209951,0.7004724913856949,0.8920849760055192,0.09959477715382209,0.20398565187796838
SHH->BOC,0.004876827860276989,0.06669208205830357,0.0024129510264595533,0.49132834136540793,0.593923644117878,0.5779114503202328,6.748768077379515e-5,0.002990844313866812
NPY->NPFFR2,0.004877229183545717,0.40330561947174404,0.8052699053736517,0.3615805110569937,0.8985477165252774,0.9275940192626155,0.29293229909186924,0.31864539179086326
CSF3->CSF3R,0.0049132356887260364,0.8743367385548394,0.9355753823310327,0.478816494104215,0.8835156233826251,0.8594517497094586,0.725717711819007,0.4551163306762182
ANGPTL1->TEK,0.005276880516633553,0.0023156490088658277,0.4624752766223106,0.497063636564943,0.356800343288517,0.809844401871413,0.01731132360286423,0.09594455603257562
FGF7->FGFR2,0.005323952337377813,0.23703984828753355,0.019472036340155152,0.3756674015314666,0.650255968834731,0.6214391513320194,0.002991823792629096,0.036906031191580625
NMS->NMUR1,0.005507417639065149,0.2895964992387605,0.7223547516708212,0.4549501032659676,0.6839169899577237,0.9721428549482272,0.17554662966428797,0.25753662934883825
SELPLG->SIGLEC5,0.005526436980074156,0.0010816058740380496,0.6359121953490197,0.4911772039463861,0.42085709149647194,0.9728792906018529,0.04420884663078465,0.1433060792017046
DLL4->NOTCH4,0.005628614223523454,0.07568111670659317,0.5361767540041891,0.49375670885997114,1.6942177398863811,0.9465835265335137,0.039240191596052396,0.1384251085293886
CCL21->CXCR3,0.005750460959138781,0.31385125986647555,0.9733435170943688,0.500424815323085,0.7414310712578642,0.8993923360113074,0.34766785656117816,0.33623560084188675
IHH->PTCH2,0.005767337810301698,0.03738827204572004,0.1383610987649857,0.4061991338473534,0.4207380352124069,0.7835855753309565,9.967782976213735e-4,0.01804778104824721
SEMA4B->DCBLD2,0.005879323481788212,7.267549034982723e-4,5.830407880634825e-4,1.9727050385216427,3.3574127124290336,2.0028505859312635,6.19263949711289e-8,7.409840599291804e-5
CCL21->ACKR2,0.0059101427601099266,0.12218946909127137,0.8701092600866014,0.484634542804538,0.6644113808531454,0.9920207756309093,0.16577270574782713,0.252682938516603
CCL21->ACKR4,0.0059101427601099266,0.06501950031889225,0.9454552167112189,0.484634542804538,0.492611556623638,0.8918827486568227,0.1749918621306359,0.25753662934883825
CCL21->CCR10,0.0059101427601099266,0.16367491077799168,0.4734404139184947,0.484634542804538,0.6243731671121794,1.1833499084761412,0.044313216122422665,0.1433060792017046
NTN1->NEO1,0.005921319113206369,0.016675685346983493,0.036292226009309037,0.40981254284509794,0.4275944200919262,0.719262156732351,3.403740070069672e-5,0.002226908838712128
IL12B->IL23R,0.005957368177181288,0.917994516416737,0.30670087084463393,0.4679205443519057,0.9253458783700053,1.1405820857278588,0.3045030956589418,0.32453179649720315
DLL3->NOTCH1,0.0060519620393348905,0.8773740644001857,0.36270588162549156,0.3669270227135844,0.9856309422330659,0.828872693543191,0.31505277995347175,0.3273766011116324
MUC7->SELL,0.006341264202724406,0.6405545536714636,0.4759656493981478,0.4504500338873662,0.8616091540855442,0.9006343873482205,0.2350266748749813,0.2803814583965545
SHH->PTCH2,0.006406630921387935,0.07337255045704372,0.012167905639278942,0.3949390541617935,0.5311257961055647,0.6817201531514586,1.295575343576439e-4,0.004378880297591773
CSF2->IL3RA,0.006461395947836013,0.8719278456618961,0.5154387911238671,0.4079076354185072,1.0191074915543352,0.8195080316111637,0.42076996524414373,0.36843358459137165
DEFB103A->CCR6,0.006479741217012891,0.4822830598779142,0.37325624397906154,0.49276693994537607,0.7704775423674769,0.7594250895092345,0.10675773048697634,0.20958386485748962
DEFB103B->CCR6,0.006479741217012891,0.4822830598779142,0.7863110750335967,0.49276693994537607,0.7704775423674769,0.9164128988595668,0.3350985433452305,0.33355919380080334
DEFB4A->CCR6,0.006479741217012891,0.2945912600124593,0.9379821679994464,0.49276693994537607,0.7195881066777942,1.0163223965484727,0.3102127827184341,0.3253535825720154
DEFB4B->CCR6,0.006479741217012891,0.2945912600124593,0.477149234308911,0.49276693994537607,0.7195881066777942,0.8737739188516885,0.07855183006019073,0.18722754901492675
SEMA3C->NRP1,0.006657002496848863,0.4099460084483596,0.027793037354029826,2.3214370493708576,1.4658246207597183,1.3409815602487296,0.014627136520757648,0.09031287030408178
SEMA4A->LILRB2,0.00670093905942426,0.7338180718265769,0.864598739265676,0.4730845200827898,0.8149690247197353,1.0784061123805664,0.5784511379619561,0.41882605191381916
THPO->MPL,0.0067100749339488175,0.4323841129076833,0.03694964656093069,0.5036160602334383,0.8801770580338968,0.6192072471464911,0.017979995702451165,0.09691024159562123
