LR,cell_type_pair,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity,Patient
TGFA->EGFR,ETC->ETC,27,0.1428571428571428,0.1609151049450598,30.4129548346163,0.5178392030637211,0.3970430782148109,44,0.2328042328042328,0.2771767224532223,52.38640054365899,0.5584628429163567,0.5960674629666873,0.04460192138188798,0.2891939535165062,1593.22523368242,0.2366644603199864,P07
TGFA->EGFR,ETC->TAM,27,0.1428571428571428,0.1609151049450598,30.4129548346163,0.5178392030637211,0.3970430782148109,2,0.003460207612456748,0.005141777959887646,2.97194766081506,0.0103597874731639,0.03381567131674671,8.273897400195161e-4,0.005364704089012716,90.38570997921198,0.0134262782315014,P07
TGFA->EGFR,TAM->CAF,25,0.04325259515570934,0.07168472970126273,41.43377376732986,0.2306878730434547,0.540920577040152,23,0.1513157894736842,0.2140022950865043,32.52834885314866,0.4311773696104794,0.3701168657165659,0.01534069667872593,0.099467390299913,1347.772247406145,0.2002038285756973,P07
TGFA->EGFR,TAM->ETC,25,0.04325259515570934,0.07168472970126273,41.43377376732986,0.2306878730434547,0.540920577040152,44,0.2328042328042328,0.2771767224532223,52.38640054365899,0.5584628429163567,0.5960674629666873,0.01986933842854116,0.1288306054061753,2170.566268610693,0.3224251560227999,P07
TGFA->EGFR,TAM->TAM,25,0.04325259515570934,0.07168472970126273,41.43377376732986,0.2306878730434547,0.540920577040152,2,0.003460207612456748,0.005141777959887646,2.97194766081506,0.0103597874731639,0.03381567131674671,3.68586963238456e-4,0.002389877337366407,123.1390070265564,0.01829159244165475,P07
PODXL->SELL,CAF->CAF,1,0.006578947368421052,0.01116300021988632,1.69677603342272,0.007106307929526857,0.02184567884552172,2,0.0131578947368421,0.01777731186982717,2.70215140421373,0.006556042612938768,0.008676559763621453,1.984481363118683e-4,4.658925760664274e-5,4.584945741349404,1.895453380800501e-4,P07
PODXL->SELL,CAF->DC,1,0.006578947368421052,0.01116300021988632,1.69677603342272,0.007106307929526857,0.02184567884552172,15,0.3125,0.5821295362150396,27.9422177383219,0.2146818413054698,0.089721960714936,0.006498312140770806,0.001525595271194487,47.41168537906379,0.001960037139169008,P07
PODXL->SELL,CAF->ETC,1,0.006578947368421052,0.01116300021988632,1.69677603342272,0.007106307929526857,0.02184567884552172,9,0.04761904761904762,0.0601846968904711,11.37490771229904,0.02219533753752884,0.03652462494053304,6.718417846221202e-4,1.577269031414663e-4,19.30067078862426,7.979052264040174e-4,P07
PODXL->SELL,CAF->Endo,1,0.006578947368421052,0.01116300021988632,1.69677603342272,0.007106307929526857,0.02184567884552172,6,0.5454545454545454,0.9777544848976336,10.75529933387397,0.3605832037441328,0.03453507353454512,0.01091467352990711,0.002562415280021129,18.2493341420047,7.544421253421491e-4,P07
PODXL->SELL,CAF->TAM,1,0.006578947368421052,0.01116300021988632,1.69677603342272,0.007106307929526857,0.02184567884552172,110,0.1903114186851211,0.3196448530232397,184.7547250474325,0.117880886197632,0.5932441131854148,0.003568195564583954,8.376978763258851e-4,313.4873895220877,0.01295982037364491,P07
PODXL->SELL,CAF->TIL,1,0.006578947368421052,0.01116300021988632,1.69677603342272,0.007106307929526857,0.02184567884552172,39,0.3979591836734694,0.7541009903387967,73.90189705320208,0.2781026886022978,0.2372976678609495,0.008418029520968475,0.001976283341237247,125.3949677443464,0.005183928642881583,P07
PODXL->SELL,ETC->CAF,43,0.2275132275132275,0.2626707228930284,49.64476662678237,0.1672148171800618,0.6391672246229644,2,0.0131578947368421,0.01777731186982717,2.70215140421373,0.006556042612938768,0.008676559763621453,0.004669579359942316,0.001096267466947251,134.1476758524229,0.005545772623389208,P07
PODXL->SELL,ETC->DC,43,0.2275132275132275,0.2626707228930284,49.64476662678237,0.1672148171800618,0.6391672246229644,15,0.3125,0.5821295362150396,27.9422177383219,0.2146818413054698,0.089721960714936,0.1529083860949878,0.03589798484577317,1387.184878653729,0.05734733661789629,P07
PODXL->SELL,ETC->ETC,43,0.2275132275132275,0.2626707228930284,49.64476662678237,0.1672148171800618,0.6391672246229644,9,0.04761904761904762,0.0601846968904711,11.37490771229904,0.02219533753752884,0.03652462494053304,0.01580875783931784,0.003711389308587647,564.7046387782726,0.02334534315363521,P07
PODXL->SELL,ETC->Endo,43,0.2275132275132275,0.2626707228930284,49.64476662678237,0.1672148171800618,0.6391672246229644,6,0.5454545454545454,0.9777544848976336,10.75529933387397,0.3605832037441328,0.03453507353454512,0.256827477359962,0.06029485449227613,533.9443254313611,0.02207368710322519,P07
PODXL->SELL,ETC->TAM,43,0.2275132275132275,0.2626707228930284,49.64476662678237,0.1672148171800618,0.6391672246229644,110,0.1903114186851211,0.3196448530232397,184.7547250474325,0.117880886197632,0.5932441131854148,0.08396134461265019,0.0197114308345607,9172.10520817513,0.3791821933486333,P07
PODXL->SELL,ETC->TIL,43,0.2275132275132275,0.2626707228930284,49.64476662678237,0.1672148171800618,0.6391672246229644,39,0.3979591836734694,0.7541009903387967,73.90189705320208,0.2781026886022978,0.2372976678609495,0.1980802522666404,0.04650289023191687,3668.842432482713,0.1516728917761851,P07
PODXL->SELL,Endo->CAF,8,0.7272727272727273,1.275750484133026,14.03325532546328,0.812136128542025,0.1806755770700487,2,0.0131578947368421,0.01777731186982717,2.70215140421373,0.006556042612938768,0.008676559763621453,0.02267941422451579,0.005324399066228632,37.91998058339041,0.001567642442275072,P07
PODXL->SELL,Endo->DC,8,0.7272727272727273,1.275750484133026,14.03325532546328,0.812136128542025,0.1806755770700487,15,0.3125,0.5821295362150396,27.9422177383219,0.2146818413054698,0.089721960714936,0.7426520376544704,0.1743508794660976,392.1202758815604,0.0162105670280273,P07
PODXL->SELL,Endo->ETC,8,0.7272727272727273,1.275750484133026,14.03325532546328,0.812136128542025,0.1806755770700487,9,0.04761904761904762,0.0601846968904711,11.37490771229904,0.02219533753752884,0.03652462494053304,0.0767806561954179,0.01802563549941215,159.6269842302738,0.006599107688397901,P07
PODXL->SELL,Endo->Endo,8,0.7272727272727273,1.275750484133026,14.03325532546328,0.812136128542025,0.1806755770700487,6,0.5454545454545454,0.9777544848976336,10.75529933387397,0.3605832037441328,0.03453507353454512,1.247370757471393,0.2928426471060402,150.9318616540386,0.006239644340010506,P07
PODXL->SELL,Endo->TAM,8,0.7272727272727273,1.275750484133026,14.03325532546328,0.812136128542025,0.1806755770700487,110,0.1903114186851211,0.3196448530232397,184.7547250474325,0.117880886197632,0.5932441131854148,0.4077870759950278,0.09573532654564787,2592.710229176386,0.1071847224931841,P07
PODXL->SELL,Endo->TIL,8,0.7272727272727273,1.275750484133026,14.03325532546328,0.812136128542025,0.1806755770700487,39,0.3979591836734694,0.7541009903387967,73.90189705320208,0.2781026886022978,0.2372976678609495,0.962044703509914,0.2258572408585985,1037.084190383687,0.04287389307815381,P07
PODXL->SELL,TAM->CAF,7,0.01211072664359862,0.02127373060161893,12.29621628773574,0.01354274634838647,0.158311519461465,2,0.0131578947368421,0.01777731186982717,2.70215140421373,0.006556042612938768,0.008676559763621453,3.781897435396657e-4,8.878682215624258e-5,33.22623810842087,0.001373599359877121,P07
PODXL->SELL,TAM->DC,7,0.01211072664359862,0.02127373060161893,12.29621628773574,0.01354274634838647,0.158311519461465,15,0.3125,0.5821295362150396,27.9422177383219,0.2146818413054698,0.089721960714936,0.01238406692868412,0.002907381722404535,343.5835528694122,0.01420401992984339,P07
PODXL->SELL,TAM->ETC,7,0.01211072664359862,0.02127373060161893,12.29621628773574,0.01354274634838647,0.158311519461465,9,0.04761904761904762,0.0601846968904711,11.37490771229904,0.02219533753752884,0.03652462494053304,0.001280353027987975,3.005858263875737e-4,139.86832548346231,0.005782268872095904,P07
PODXL->SELL,TAM->Endo,7,0.01211072664359862,0.02127373060161893,12.29621628773574,0.01354274634838647,0.158311519461465,6,0.5454545454545454,0.9777544848976336,10.75529933387397,0.3605832037441328,0.03453507353454512,0.02080048550623694,0.004883286865795349,132.2494868486545,0.005467299965967263,P07
PODXL->SELL,TAM->TAM,7,0.01211072664359862,0.02127373060161893,12.29621628773574,0.01354274634838647,0.158311519461465,110,0.1903114186851211,0.3196448530232397,184.7547250474325,0.117880886197632,0.5932441131854148,0.00680003849141048,0.001596430941097542,2271.784059364378,0.09391737696995232,P07
PODXL->SELL,TAM->TIL,7,0.01211072664359862,0.02127373060161893,12.29621628773574,0.01354274634838647,0.158311519461465,39,0.3979591836734694,0.7541009903387967,73.90189705320208,0.2781026886022978,0.2372976678609495,0.0160425413148816,0.003766274170545228,908.7137102401533,0.03756695436372896,P07
ADM->RAMP2,CAF->CAF,29,0.1907894736842105,0.2855929708828436,43.41013157419223,0.1962886953672068,0.1431750788210816,13,0.08552631578947369,0.1183467941563424,17.98871271176405,0.06529707202255708,0.389856982200341,0.03379901253757018,0.01281707707860627,780.8923856680217,0.05581780415548283,P07
ADM->RAMP2,CAF->DC,29,0.1907894736842105,0.2855929708828436,43.41013157419223,0.1962886953672068,0.1431750788210816,1,0.02083333333333333,0.03514621858064563,1.68701849187099,0.01939169693899107,0.03656158996451606,0.01003751297974438,0.003806370893110814,73.23369470021503,0.005234708524993651,P07
ADM->RAMP2,CAF->ETC,29,0.1907894736842105,0.2855929708828436,43.41013157419223,0.1962886953672068,0.1431750788210816,2,0.01058201058201058,0.01329009674113939,2.511828284075344,0.007332724221887362,0.05443712456393134,0.003795558211622395,0.001439330871001787,109.0387963034882,0.007794039600233906,P07
ADM->RAMP2,CAF->Endo,29,0.1907894736842105,0.2855929708828436,43.41013157419223,0.1962886953672068,0.1431750788210816,10,0.9090909090909091,1.593778357725378,17.53156193497916,0.8793568170077003,0.3799494682440285,0.4551718961115702,0.1726078023727011,761.0474102985455,0.05439929506386681,P07
ADM->RAMP2,CAF->TAM,29,0.1907894736842105,0.2855929708828436,43.41013157419223,0.1962886953672068,0.1431750788210816,1,0.001730103806228374,0.002789488146546246,1.61232414870373,0.0015390818966374,0.03494279090528259,7.966582070146192e-4,3.021043775542414e-4,69.99120343547641,0.005002936842092407,P07
ADM->RAMP2,CAF->TIL,29,0.1907894736842105,0.2855929708828436,43.41013157419223,0.1962886953672068,0.1431750788210816,3,0.03061224489795918,0.04908550604991938,4.810379592892099,0.0270826079122269,0.1042520441219006,0.01401847550008427,0.005316009774232609,208.8192110492553,0.01492629463441199,P07
ADM->RAMP2,DC->CAF,9,0.1875,0.3287069018360138,15.77793128812866,0.2259209977057025,0.05203869405349677,13,0.08552631578947369,0.1183467941563424,17.98871271176405,0.06529707202255708,0.389856982200341,0.03890140804935577,0.01475197965859721,283.8246731280997,0.02028764822134308,P07
ADM->RAMP2,DC->DC,9,0.1875,0.3287069018360138,15.77793128812866,0.2259209977057025,0.05203869405349677,1,0.02083333333333333,0.03514621858064563,1.68701849187099,0.01939169693899107,0.03656158996451606,0.01155280462089537,0.00438099151966348,26.61766184654292,0.001902617394272849,P07
ADM->RAMP2,DC->ETC,9,0.1875,0.3287069018360138,15.77793128812866,0.2259209977057025,0.05203869405349677,2,0.01058201058201058,0.01329009674113939,2.511828284075344,0.007332724221887362,0.05443712456393134,0.004368546524880832,0.001656616372109564,39.63145407371889,0.002832836870334517,P07
ADM->RAMP2,DC->Endo,9,0.1875,0.3287069018360138,15.77793128812866,0.2259209977057025,0.05203869405349677,10,0.9090909090909091,1.593778357725378,17.53156193497916,0.8793568170077003,0.3799494682440285,0.5238859461811992,0.1986651694376905,276.6117795836731,0.01977207413373979,P07
ADM->RAMP2,DC->TAM,9,0.1875,0.3287069018360138,15.77793128812866,0.2259209977057025,0.05203869405349677,1,0.001730103806228374,0.002789488146546246,1.61232414870373,0.0015390818966374,0.03494279090528259,9.169240063595009e-4,3.477109176391063e-4,25.43913963243799,0.00181837720529531,P07
ADM->RAMP2,DC->TIL,9,0.1875,0.3287069018360138,15.77793128812866,0.2259209977057025,0.05203869405349677,3,0.03061224489795918,0.04908550604991938,4.810379592892099,0.0270826079122269,0.1042520441219006,0.01613474461872191,0.006118529800002653,75.89783868646785,0.00542514022851123,P07
ADM->RAMP2,ETC->CAF,53,0.2804232804232804,0.3633382630521811,68.67093171686224,0.2497232106624791,0.2264901234974387,13,0.08552631578947369,0.1183467941563424,17.98871271176405,0.06529707202255708,0.389856982200341,0.04299991862655946,0.01630619447233209,1235.301662303801,0.088298756044894,P07
ADM->RAMP2,ETC->DC,53,0.2804232804232804,0.3633382630521811,68.67093171686224,0.2497232106624791,0.2264901234974387,1,0.02083333333333333,0.03514621858064563,1.68701849187099,0.01939169693899107,0.03656158996451606,0.01276996601194408,0.004842556819798618,115.8491316603567,0.008280839026325957,P07
ADM->RAMP2,ETC->ETC,53,0.2804232804232804,0.3633382630521811,68.67093171686224,0.2497232106624791,0.2264901234974387,2,0.01058201058201058,0.01329009674113939,2.511828284075344,0.007332724221887362,0.05443712456393134,0.004828800665721038,0.001831151435592241,172.4895885802212,0.01232947106533026,P07
ADM->RAMP2,ETC->Endo,53,0.2804232804232804,0.3633382630521811,68.67093171686224,0.2497232106624791,0.2264901234974387,10,0.9090909090909091,1.593778357725378,17.53156193497916,0.8793568170077003,0.3799494682440285,0.5790806601860966,0.219595807661101,1203.908692526895,0.08605480198537618,P07
ADM->RAMP2,ETC->TAM,53,0.2804232804232804,0.3633382630521811,68.67093171686224,0.2497232106624791,0.2264901234974387,1,0.001730103806228374,0.002789488146546246,1.61232414870373,0.0015390818966374,0.03494279090528259,0.001013527777970761,3.843444727007894e-4,110.7198015210819,0.007914197027482632,P07
ADM->RAMP2,ETC->TIL,53,0.2804232804232804,0.3633382630521811,68.67093171686224,0.2497232106624791,0.2264901234974387,3,0.03061224489795918,0.04908550604991938,4.810379592892099,0.0270826079122269,0.1042520441219006,0.01783464250921504,0.006763155800954362,330.3332485556809,0.02361205834802969,P07
ADM->RAMP2,Endo->CAF,1,0.09090909090909091,0.1022241077479564,1.12446518522752,0.07025886065366226,0.003708705449357027,13,0.08552631578947369,0.1183467941563424,17.98871271176405,0.06529707202255708,0.389856982200341,0.01209789543746316,0.004587697884324986,20.22768117143841,0.00144586471435629,P07
ADM->RAMP2,Endo->DC,1,0.09090909090909091,0.1022241077479564,1.12446518522752,0.07025886065366226,0.003708705449357027,1,0.02083333333333333,0.03514621858064563,1.68701849187099,0.01939169693899107,0.03656158996451606,0.003592790835121145,0.001362438533074623,1.896993560943964,1.355961679385579e-4,P07
ADM->RAMP2,Endo->ETC,1,0.09090909090909091,0.1022241077479564,1.12446518522752,0.07025886065366226,0.003708705449357027,2,0.01058201058201058,0.01329009674113939,2.511828284075344,0.007332724221887362,0.05443712456393134,0.001358568281246996,5.151888493173182e-4,2.824463456712506,2.018912605175794e-4,P07
ADM->RAMP2,Endo->Endo,1,0.09090909090909091,0.1022241077479564,1.12446518522752,0.07025886065366226,0.003708705449357027,10,0.9090909090909091,1.593778357725378,17.53156193497916,0.8793568170077003,0.3799494682440285,0.16292257056648,0.06178260807099199,19.71363103854408,0.001409120663356933,P07
ADM->RAMP2,Endo->TAM,1,0.09090909090909091,0.1022241077479564,1.12446518522752,0.07025886065366226,0.003708705449357027,1,0.001730103806228374,0.002789488146546246,1.61232414870373,0.0015390818966374,0.03494279090528259,2.851529368541905e-4,1.081341405104213e-4,1.813002372518943,1.295925190461647e-4,P07
ADM->RAMP2,Endo->TIL,1,0.09090909090909091,0.1022241077479564,1.12446518522752,0.07025886065366226,0.003708705449357027,3,0.03061224489795918,0.04908550604991938,4.810379592892099,0.0270826079122269,0.1042520441219006,0.005017722059309923,0.001902793175442921,5.409104379936097,3.866401241415018e-4,P07
ADM->RAMP2,TAM->CAF,100,0.1730103806228374,0.2863598284301341,165.5159808326175,0.1968157582953483,0.5459039800733337,13,0.08552631578947369,0.1183467941563424,17.98871271176405,0.06529707202255708,0.389856982200341,0.03388976766986661,0.01285149274458554,2977.4194284038,0.212824478242545,P07
ADM->RAMP2,TAM->DC,100,0.1730103806228374,0.2863598284301341,165.5159808326175,0.1968157582953483,0.5459039800733337,1,0.02083333333333333,0.03514621858064563,1.68701849187099,0.01939169693899107,0.03656158996451606,0.01006446512272167,0.003816591537681112,279.22852036479,0.01995911747943857,P07
ADM->RAMP2,TAM->ETC,100,0.1730103806228374,0.2863598284301341,165.5159808326175,0.1968157582953483,0.5459039800733337,2,0.01058201058201058,0.01329009674113939,2.511828284075344,0.007332724221887362,0.05443712456393134,0.003805749822612559,0.001443195678101429,415.747722121841,0.02971744296319796,P07
ADM->RAMP2,TAM->Endo,100,0.1730103806228374,0.2863598284301341,165.5159808326175,0.1968157582953483,0.5459039800733337,10,0.9090909090909091,1.593778357725378,17.53156193497916,0.8793568170077003,0.3799494682440285,0.4563940970739002,0.17307127875155431,2901.753669195856,0.2074159269411619,P07
ADM->RAMP2,TAM->TAM,100,0.1730103806228374,0.2863598284301341,165.5159808326175,0.1968157582953483,0.5459039800733337,1,0.001730103806228374,0.002789488146546246,1.61232414870373,0.0015390818966374,0.03494279090528259,7.987973470528757e-4,3.029155705653328e-4,266.8654128928129,0.01907540863006406,P07
ADM->RAMP2,TAM->TIL,100,0.1730103806228374,0.2863598284301341,165.5159808326175,0.1968157582953483,0.5459039800733337,3,0.03061224489795918,0.04908550604991938,4.810379592892099,0.0270826079122269,0.1042520441219006,0.01405611709086122,0.005330284012860537,796.1946964947429,0.05691160581692632,P07
ADM->RAMP2,TIL->CAF,5,0.05102040816326531,0.08874185426460938,8.69670171793172,0.06099247731560112,0.02868341810529237,13,0.08552631578947369,0.1183467941563424,17.98871271176405,0.06529707202255708,0.389856982200341,0.01050231395970586,0.003982630184110985,156.4424687437786,0.01118243082171991,P07
ADM->RAMP2,TIL->DC,5,0.05102040816326531,0.08874185426460938,8.69670171793172,0.06099247731560112,0.02868341810529237,1,0.02083333333333333,0.03514621858064563,1.68701849187099,0.01939169693899107,0.03656158996451606,0.003118940607235761,0.001182747635662425,14.67149661643702,0.001048711371546476,P07
ADM->RAMP2,TIL->ETC,5,0.05102040816326531,0.08874185426460938,8.69670171793172,0.06099247731560112,0.02868341810529237,2,0.01058201058201058,0.01329009674113939,2.511828284075344,0.007332724221887362,0.05443712456393134,0.001179387828164752,4.472410157650239e-4,21.84462135326753,0.001561442804317124,P07
ADM->RAMP2,TIL->Endo,5,0.05102040816326531,0.08874185426460938,8.69670171793172,0.06099247731560112,0.02868341810529237,10,0.9090909090909091,1.593778357725378,17.53156193497916,0.8793568170077003,0.3799494682440285,0.141434846751354,0.05363415071366137,152.4667647979596,0.01089824945652698,P07
ADM->RAMP2,TIL->TAM,5,0.05102040816326531,0.08874185426460938,8.69670171793172,0.06099247731560112,0.02868341810529237,1,0.001730103806228374,0.002789488146546246,1.61232414870373,0.0015390818966374,0.03494279090528259,2.475443505736623e-4,9.387241766750899e-5,14.02190219389453,0.001002278681302028,P07
ADM->RAMP2,TIL->TIL,5,0.05102040816326531,0.08874185426460938,8.69670171793172,0.06099247731560112,0.02868341810529237,3,0.03061224489795918,0.04908550604991938,4.810379592892099,0.0270826079122269,0.1042520441219006,0.004355938824386548,0.001651835348733819,41.83443646940841,0.002990304969879862,P07
VEGFA->GPC1,CAF->CAF,23,0.1513157894736842,0.2187647575851707,33.25224315294594,0.1026881157638418,0.05351109836839403,92,0.6052631578947368,0.8855966184484778,134.6106860041686,0.7244476578465506,0.6660634711445274,0.1937373295531281,0.07439216495379061,4476.107261995472,0.03564178792400878,P07
VEGFA->GPC1,CAF->DC,23,0.1513157894736842,0.2187647575851707,33.25224315294594,0.1026881157638418,0.05351109836839403,1,0.02083333333333333,0.03026338319617896,1.45264239341659,0.02475645979023125,0.007187780284106012,0.006620561688619219,0.00254219420884216,48.30361808016582,3.846260178332e-4,P07
VEGFA->GPC1,CAF->ETC,23,0.1513157894736842,0.2187647575851707,33.25224315294594,0.1026881157638418,0.05351109836839403,42,0.2222222222222222,0.2705713929801771,51.13799327325346,0.2213364502996593,0.2530345124746923,0.05919148519479039,0.02272862303112922,1700.452986675938,0.01354015468763188,P07
VEGFA->GPC1,CAF->TAM,23,0.1513157894736842,0.2187647575851707,33.25224315294594,0.1026881157638418,0.05351109836839403,9,0.01557093425605536,0.02368404116947927,13.68937579595902,0.019374337927837,0.067736027733905,0.005181233525078336,0.001989514255981516,455.2024525792822,0.003624629243153257,P07
VEGFA->GPC1,CAF->TIL,23,0.1513157894736842,0.2187647575851707,33.25224315294594,0.1026881157638418,0.05351109836839403,1,0.01020408163265306,0.01232846178270276,1.20818925470487,0.01008509413572171,0.00597820836276939,0.00269703295329101,0.001035619314098233,40.17500287222288,3.199004957669086e-4,P07
VEGFA->GPC1,DC->CAF,15,0.3125,0.5615249848215075,26.95319927143236,0.2635796701540977,0.04337437600593164,92,0.6052631578947368,0.8855966184484778,134.6106860041686,0.7244476578465506,0.6660634711445274,0.4972846277322598,0.1909496746991025,3628.188643934567,0.02889008744123873,P07
VEGFA->GPC1,DC->DC,15,0.3125,0.5615249848215075,26.95319927143236,0.2635796701540977,0.04337437600593164,1,0.02083333333333333,0.03026338319617896,1.45264239341659,0.02475645979023125,0.007187780284106012,0.01699364578988186,0.006525299505692336,39.1533598998878,3.117654846908363e-4,P07
VEGFA->GPC1,DC->ETC,15,0.3125,0.5615249848215075,26.95319927143236,0.2635796701540977,0.04337437600593164,42,0.2222222222222222,0.2705713929801771,51.13799327325346,0.2213364502996593,0.2530345124746923,0.1519325973363281,0.05833978856306305,1378.332523035168,0.0109752140865549,P07
VEGFA->GPC1,DC->TAM,15,0.3125,0.5615249848215075,26.95319927143236,0.2635796701540977,0.04337437600593164,9,0.01557093425605536,0.02368404116947927,13.68937579595902,0.019374337927837,0.067736027733905,0.01329918085820381,0.005106681600473302,368.9724737300064,0.002938007936078609,P07
VEGFA->GPC1,DC->TIL,15,0.3125,0.5615249848215075,26.95319927143236,0.2635796701540977,0.04337437600593164,1,0.01020408163265306,0.01232846178270276,1.20818925470487,0.01008509413572171,0.00597820836276939,0.0069227393154047,0.002658225785766554,32.56456573966371,2.593010573685645e-4,P07
VEGFA->GPC1,ETC->CAF,81,0.4285714285714285,0.5454400180264937,103.0881634070073,0.2560293912584631,0.1658943977799203,92,0.6052631578947368,0.8855966184484778,134.6106860041686,0.7244476578465506,0.6660634711445274,0.4830398355307396,0.1854798928370718,13876.76839512708,0.1104961984287247,P07
VEGFA->GPC1,ETC->DC,81,0.4285714285714285,0.5454400180264937,103.0881634070073,0.2560293912584631,0.1658943977799203,1,0.02083333333333333,0.03026338319617896,1.45264239341659,0.02475645979023125,0.007187780284106012,0.01650686027606654,0.006338381329807526,149.7502364244756,0.001192412481606151,P07
VEGFA->GPC1,ETC->ETC,81,0.4285714285714285,0.5454400180264937,103.0881634070073,0.2560293912584631,0.1658943977799203,42,0.2222222222222222,0.2705713929801771,51.13799327325346,0.2213364502996593,0.2530345124746923,0.1475804654645613,0.05666863663353086,5271.721806859592,0.0419770080645248,P07
VEGFA->GPC1,ETC->TAM,81,0.4285714285714285,0.5454400180264937,103.0881634070073,0.2560293912584631,0.1658943977799203,9,0.01557093425605536,0.02368404116947927,13.68937579595902,0.019374337927837,0.067736027733905,0.01291822384242099,0.004960399945699862,1411.212608993754,0.01123702752892015,P07
VEGFA->GPC1,ETC->TIL,81,0.4285714285714285,0.5454400180264937,103.0881634070073,0.2560293912584631,0.1658943977799203,1,0.01020408163265306,0.01232846178270276,1.20818925470487,0.01008509413572171,0.00597820836276939,0.006724436416996329,0.002582080512353126,124.550011315606,9.91751276144511e-4,P07
VEGFA->GPC1,TAM->CAF,266,0.4602076124567474,0.790122853877868,456.6910095414075,0.3708834456805919,0.7349289918014561,92,0.6052631578947368,0.8855966184484778,134.6106860041686,0.7244476578465506,0.6660634711445274,0.6997301275531006,0.2686856435573632,61475.49008630517,0.4895093553240257,P07
VEGFA->GPC1,TAM->DC,266,0.4602076124567474,0.790122853877868,456.6910095414075,0.3708834456805919,0.7349289918014561,1,0.02083333333333333,0.03026338319617896,1.45264239341659,0.02475645979023125,0.007187780284106012,0.02391179069896444,0.00918176110985399,663.4087211520691,0.005282508117488415,P07
VEGFA->GPC1,TAM->ETC,266,0.4602076124567474,0.790122853877868,456.6910095414075,0.3708834456805919,0.7349289918014561,42,0.2222222222222222,0.2705713929801771,51.13799327325346,0.2213364502996593,0.2530345124746923,0.2137846411992076,0.08209002534184874,23354.26177388383,0.1859623991439986,P07
VEGFA->GPC1,TAM->TAM,266,0.4602076124567474,0.790122853877868,456.6910095414075,0.3708834456805919,0.7349289918014561,9,0.01557093425605536,0.02368404116947927,13.68937579595902,0.019374337927837,0.067736027733905,0.01871330220018988,0.007185621208456367,6251.814852248234,0.04978117057111427,P07
VEGFA->GPC1,TAM->TIL,266,0.4602076124567474,0.790122853877868,456.6910095414075,0.3708834456805919,0.7349289918014561,1,0.01020408163265306,0.01232846178270276,1.20818925470487,0.01008509413572171,0.00597820836276939,0.00974099940767333,0.0037403944630696,551.7691704482479,0.004393558644829141,P07
VEGFA->GPC1,TIL->CAF,1,0.01020408163265306,0.0145278679667502,1.42373106074152,0.006819377143005504,0.002291136044298049,92,0.6052631578947368,0.8855966184484778,134.6106860041686,0.7244476578465506,0.6660634711445274,0.01286583074461994,0.004940281799222639,191.6494147718586,0.0015260420265295,P07
VEGFA->GPC1,TIL->DC,1,0.01020408163265306,0.0145278679667502,1.42373106074152,0.006819377143005504,0.002291136044298049,1,0.02083333333333333,0.03026338319617896,1.45264239341659,0.02475645979023125,0.007187780284106012,4.396624353012547e-4,1.688236360352378e-4,2.068172095657102,1.646818248741015e-5,P07
VEGFA->GPC1,TIL->ETC,1,0.01020408163265306,0.0145278679667502,1.42373106074152,0.006819377143005504,0.002291136044298049,42,0.2222222222222222,0.2705713929801771,51.13799327325346,0.2213364502996593,0.2530345124746923,0.003930825472795695,0.001509376730087471,72.80674940712186,5.797364919821517e-4,P07
VEGFA->GPC1,TIL->TAM,1,0.01020408163265306,0.0145278679667502,1.42373106074152,0.006819377143005504,0.002291136044298049,9,0.01557093425605536,0.02368404116947927,13.68937579595902,0.019374337927837,0.067736027733905,3.44078623029271e-4,1.321209172259563e-4,19.48998952287002,1.55192454638722e-4,P07
VEGFA->GPC1,TIL->TIL,1,0.01020408163265306,0.0145278679667502,1.42373106074152,0.006819377143005504,0.002291136044298049,1,0.01020408163265306,0.01232846178270276,1.20818925470487,0.01008509413572171,0.00597820836276939,1.791062650122315e-4,6.877406043419948e-5,1.720136569177471,1.369688866026497e-5,P07
SEMA3A->NRP1,CAF->CAF,20,0.131578947368421,0.1838099261213932,27.93910877045177,0.4692337905006299,0.6968724090336447,54,0.3552631578947368,0.5149144537131212,78.26699696439442,0.2088521495463504,0.2005297246277215,0.09464638769584635,0.09800048578583839,2186.710141324834,0.1397436322841736,P07
SEMA3A->NRP1,CAF->DC,20,0.131578947368421,0.1838099261213932,27.93910877045177,0.4692337905006299,0.6968724090336447,1,0.02083333333333333,0.04061138705320604,1.94934657855389,0.01647220314162405,0.004994466988164033,0.007464776053937108,0.007729314318040636,54.46300608952513,0.003480506241880881,P07
SEMA3A->NRP1,CAF->ETC,20,0.131578947368421,0.1838099261213932,27.93910877045177,0.4692337905006299,0.6968724090336447,27,0.1428571428571428,0.1718011710790019,32.47042133393136,0.06968350493113282,0.0831932347117073,0.03157876056360018,0.03269785515420479,907.1946334711059,0.05797506988884889,P07
