LR,cell_type_pair,Patient
VEGFA->NRP1,CAF->ETC,P05
VEGFA->NRP1,CAF->Endo,P05
VEGFA->NRP1,CAF->TAM,P05
VEGFA->NRP1,DC->CAF,P05
VEGFA->NRP1,DC->DC,P05
VEGFA->NRP1,DC->ETC,P05
VEGFA->NRP1,DC->Endo,P05
VEGFA->NRP1,DC->TAM,P05
VEGFA->NRP1,ETC->CAF,P05
VEGFA->NRP1,ETC->DC,P05
VEGFA->NRP1,ETC->ETC,P05
VEGFA->NRP1,ETC->Endo,P05
VEGFA->NRP1,ETC->TAM,P05
VEGFA->NRP1,TAM->CAF,P05
VEGFA->NRP1,TAM->DC,P05
VEGFA->NRP1,TAM->ETC,P05
VEGFA->NRP1,TAM->Endo,P05
VEGFA->NRP1,TAM->TAM,P05
SPP1->ITGB5,CAF->CAF,P05
SPP1->ITGB5,CAF->DC,P05
SPP1->ITGB5,CAF->ETC,P05
SPP1->ITGB5,CAF->TAM,P05
SPP1->ITGB5,DC->CAF,P05
SPP1->ITGB5,DC->DC,P05
SPP1->ITGB5,DC->ETC,P05
SPP1->ITGB5,DC->TAM,P05
SPP1->ITGB5,ETC->CAF,P05
SPP1->ITGB5,ETC->DC,P05
SPP1->ITGB5,ETC->ETC,P05
SPP1->ITGB5,ETC->TAM,P05
SPP1->ITGB5,Endo->CAF,P05
SPP1->ITGB5,Endo->DC,P05
SPP1->ITGB5,Endo->ETC,P05
SPP1->ITGB5,Endo->TAM,P05
SPP1->ITGB5,TAM->CAF,P05
SPP1->ITGB5,TAM->DC,P05
SPP1->ITGB5,TAM->ETC,P05
SPP1->ITGB5,TAM->TAM,P05
SPP1->ITGB5,TIL->CAF,P05
SPP1->ITGB5,TIL->DC,P05
SPP1->ITGB5,TIL->ETC,P05
SPP1->ITGB5,TIL->TAM,P05
TGM2->ITGB1,CAF->CAF,P05
TGM2->ITGB1,CAF->DC,P05
TGM2->ITGB1,CAF->ETC,P05
TGM2->ITGB1,CAF->Endo,P05
TGM2->ITGB1,CAF->TAM,P05
TGM2->ITGB1,CAF->TIL,P05
TGM2->ITGB1,ETC->CAF,P05
TGM2->ITGB1,ETC->DC,P05
TGM2->ITGB1,ETC->ETC,P05
TGM2->ITGB1,ETC->Endo,P05
TGM2->ITGB1,ETC->TAM,P05
TGM2->ITGB1,ETC->TIL,P05
TGM2->ITGB1,Endo->CAF,P05
TGM2->ITGB1,Endo->DC,P05
TGM2->ITGB1,Endo->ETC,P05
TGM2->ITGB1,Endo->Endo,P05
TGM2->ITGB1,Endo->TAM,P05
TGM2->ITGB1,Endo->TIL,P05
TGM2->ITGB1,TAM->CAF,P05
TGM2->ITGB1,TAM->DC,P05
TGM2->ITGB1,TAM->ETC,P05
TGM2->ITGB1,TAM->Endo,P05
TGM2->ITGB1,TAM->TAM,P05
TGM2->ITGB1,TAM->TIL,P05
PODXL->SELL,CAF->CAF,P05
PODXL->SELL,CAF->ETC,P05
PODXL->SELL,CAF->Endo,P05
PODXL->SELL,CAF->TIL,P05
PODXL->SELL,ETC->CAF,P05
PODXL->SELL,ETC->ETC,P05
PODXL->SELL,ETC->Endo,P05
PODXL->SELL,ETC->TIL,P05
PODXL->SELL,Endo->CAF,P05
PODXL->SELL,Endo->ETC,P05
PODXL->SELL,Endo->Endo,P05
PODXL->SELL,Endo->TIL,P05
WNT3A->FZD6,NA,NA
DKK1->KREMEN2,CAF->CAF,P05
DKK1->KREMEN2,CAF->ETC,P05
DKK1->KREMEN2,CAF->TAM,P05
DKK1->KREMEN2,ETC->CAF,P05
DKK1->KREMEN2,ETC->ETC,P05
DKK1->KREMEN2,ETC->TAM,P05
FGG->ITGA5,NA,NA
SEMA3C->NRP1,CAF->CAF,P05
SEMA3C->NRP1,CAF->DC,P05
SEMA3C->NRP1,CAF->ETC,P05
SEMA3C->NRP1,CAF->Endo,P05
SEMA3C->NRP1,CAF->TAM,P05
SEMA3C->NRP1,DC->CAF,P05
SEMA3C->NRP1,DC->DC,P05
SEMA3C->NRP1,DC->ETC,P05
SEMA3C->NRP1,DC->Endo,P05
SEMA3C->NRP1,DC->TAM,P05
SEMA3C->NRP1,ETC->CAF,P05
SEMA3C->NRP1,ETC->DC,P05
SEMA3C->NRP1,ETC->ETC,P05
SEMA3C->NRP1,ETC->Endo,P05
SEMA3C->NRP1,ETC->TAM,P05
SEMA3C->NRP1,Endo->CAF,P05
SEMA3C->NRP1,Endo->DC,P05
SEMA3C->NRP1,Endo->ETC,P05
SEMA3C->NRP1,Endo->Endo,P05
SEMA3C->NRP1,Endo->TAM,P05
SEMA3C->NRP1,TAM->CAF,P05
SEMA3C->NRP1,TAM->DC,P05
SEMA3C->NRP1,TAM->ETC,P05
SEMA3C->NRP1,TAM->Endo,P05
SEMA3C->NRP1,TAM->TAM,P05
DSC1->DSG3,NA,NA
L1CAM->EGFR,CAF->CAF,P05
L1CAM->EGFR,CAF->ETC,P05
L1CAM->EGFR,CAF->Endo,P05
L1CAM->EGFR,ETC->CAF,P05
L1CAM->EGFR,ETC->ETC,P05
L1CAM->EGFR,ETC->Endo,P05
L1CAM->EGFR,Endo->CAF,P05
L1CAM->EGFR,Endo->ETC,P05
L1CAM->EGFR,Endo->Endo,P05
TGFA->EGFR,CAF->CAF,P05
TGFA->EGFR,CAF->ETC,P05
TGFA->EGFR,CAF->Endo,P05
TGFA->EGFR,ETC->CAF,P05
TGFA->EGFR,ETC->ETC,P05
TGFA->EGFR,ETC->Endo,P05
TGFA->EGFR,Endo->CAF,P05
TGFA->EGFR,Endo->ETC,P05
TGFA->EGFR,Endo->Endo,P05
CHAD->ITGA2,NA,NA
COL2A1->ITGA2,CAF->CAF,P05
COL2A1->ITGA2,CAF->ETC,P05
COL2A1->ITGA2,CAF->Endo,P05
COL2A1->ITGA2,CAF->TAM,P05
THBS1->ITGB1,CAF->CAF,P05
THBS1->ITGB1,CAF->DC,P05
THBS1->ITGB1,CAF->ETC,P05
THBS1->ITGB1,CAF->Endo,P05
THBS1->ITGB1,CAF->TAM,P05
THBS1->ITGB1,CAF->TIL,P05
THBS1->ITGB1,DC->CAF,P05
THBS1->ITGB1,DC->DC,P05
THBS1->ITGB1,DC->ETC,P05
THBS1->ITGB1,DC->Endo,P05
THBS1->ITGB1,DC->TAM,P05
THBS1->ITGB1,DC->TIL,P05
THBS1->ITGB1,ETC->CAF,P05
THBS1->ITGB1,ETC->DC,P05
THBS1->ITGB1,ETC->ETC,P05
THBS1->ITGB1,ETC->Endo,P05
THBS1->ITGB1,ETC->TAM,P05
THBS1->ITGB1,ETC->TIL,P05
THBS1->ITGB1,Endo->CAF,P05
THBS1->ITGB1,Endo->DC,P05
THBS1->ITGB1,Endo->ETC,P05
THBS1->ITGB1,Endo->Endo,P05
THBS1->ITGB1,Endo->TAM,P05
THBS1->ITGB1,Endo->TIL,P05
THBS1->ITGB1,TAM->CAF,P05
THBS1->ITGB1,TAM->DC,P05
THBS1->ITGB1,TAM->ETC,P05
THBS1->ITGB1,TAM->Endo,P05
THBS1->ITGB1,TAM->TAM,P05
THBS1->ITGB1,TAM->TIL,P05
FGB->ITGB1,NA,NA
RELN->ITGB1,NA,NA
RTN4->S1PR2,NA,NA
LAMC2->ITGB1,CAF->CAF,P05
LAMC2->ITGB1,CAF->DC,P05
LAMC2->ITGB1,CAF->ETC,P05
LAMC2->ITGB1,CAF->Endo,P05
LAMC2->ITGB1,CAF->TAM,P05
LAMC2->ITGB1,CAF->TIL,P05
LAMC2->ITGB1,DC->CAF,P05
LAMC2->ITGB1,DC->DC,P05
LAMC2->ITGB1,DC->ETC,P05
LAMC2->ITGB1,DC->Endo,P05
LAMC2->ITGB1,DC->TAM,P05
LAMC2->ITGB1,DC->TIL,P05
LAMC2->ITGB1,ETC->CAF,P05
LAMC2->ITGB1,ETC->DC,P05
LAMC2->ITGB1,ETC->ETC,P05
LAMC2->ITGB1,ETC->Endo,P05
LAMC2->ITGB1,ETC->TAM,P05
LAMC2->ITGB1,ETC->TIL,P05
LAMC2->ITGB1,Endo->CAF,P05
LAMC2->ITGB1,Endo->DC,P05
LAMC2->ITGB1,Endo->ETC,P05
LAMC2->ITGB1,Endo->Endo,P05
LAMC2->ITGB1,Endo->TAM,P05
LAMC2->ITGB1,Endo->TIL,P05
LAMC2->ITGB1,TAM->CAF,P05
LAMC2->ITGB1,TAM->DC,P05
LAMC2->ITGB1,TAM->ETC,P05
LAMC2->ITGB1,TAM->Endo,P05
LAMC2->ITGB1,TAM->TAM,P05
LAMC2->ITGB1,TAM->TIL,P05
CALR->ITGA3,CAF->CAF,P05
CALR->ITGA3,CAF->ETC,P05
CALR->ITGA3,CAF->Endo,P05
CALR->ITGA3,DC->CAF,P05
CALR->ITGA3,DC->ETC,P05
CALR->ITGA3,DC->Endo,P05
CALR->ITGA3,ETC->CAF,P05
CALR->ITGA3,ETC->ETC,P05
CALR->ITGA3,ETC->Endo,P05
CALR->ITGA3,Endo->CAF,P05
CALR->ITGA3,Endo->ETC,P05
CALR->ITGA3,Endo->Endo,P05
CALR->ITGA3,TAM->CAF,P05
CALR->ITGA3,TAM->ETC,P05
CALR->ITGA3,TAM->Endo,P05
CALR->ITGA3,TIL->CAF,P05
CALR->ITGA3,TIL->ETC,P05
CALR->ITGA3,TIL->Endo,P05
SEMA4B->DCBLD2,CAF->CAF,P06
SEMA4B->DCBLD2,CAF->ETC,P06
SEMA4B->DCBLD2,CAF->Endo,P06
SEMA4B->DCBLD2,CAF->TAM,P06
SEMA4B->DCBLD2,DC->CAF,P06
SEMA4B->DCBLD2,DC->ETC,P06
SEMA4B->DCBLD2,DC->Endo,P06
SEMA4B->DCBLD2,DC->TAM,P06
SEMA4B->DCBLD2,ETC->CAF,P06
SEMA4B->DCBLD2,ETC->ETC,P06
SEMA4B->DCBLD2,ETC->Endo,P06
SEMA4B->DCBLD2,ETC->TAM,P06
SEMA4B->DCBLD2,Endo->CAF,P06
SEMA4B->DCBLD2,Endo->ETC,P06
SEMA4B->DCBLD2,Endo->Endo,P06
SEMA4B->DCBLD2,Endo->TAM,P06
SEMA4B->DCBLD2,TAM->CAF,P06
SEMA4B->DCBLD2,TAM->ETC,P06
SEMA4B->DCBLD2,TAM->Endo,P06
SEMA4B->DCBLD2,TAM->TAM,P06
IL20->IL20RB,ETC->CAF,P06
IL20->IL20RB,ETC->ETC,P06
IL26->IL20RB,TIL->CAF,P06
IL26->IL20RB,TIL->ETC,P06
IL24->IL20RB,CAF->CAF,P06
IL24->IL20RB,CAF->ETC,P06
DKK1->KREMEN1,CAF->CAF,P06
DKK1->KREMEN1,CAF->ETC,P06
DKK1->KREMEN1,CAF->Endo,P06
DKK1->KREMEN1,ETC->CAF,P06
DKK1->KREMEN1,ETC->ETC,P06
DKK1->KREMEN1,ETC->Endo,P06
IL19->IL20RB,CAF->CAF,P06
IL19->IL20RB,CAF->ETC,P06
DSC3->DSG4,NA,NA
DSC3->DSG1,NA,NA
DSG1->DSC3,NA,NA
AREG->EGFR,CAF->CAF,P06
AREG->EGFR,CAF->DC,P06
AREG->EGFR,CAF->ETC,P06
AREG->EGFR,CAF->Endo,P06
AREG->EGFR,DC->CAF,P06
AREG->EGFR,DC->DC,P06
AREG->EGFR,DC->ETC,P06
AREG->EGFR,DC->Endo,P06
AREG->EGFR,ETC->CAF,P06
AREG->EGFR,ETC->DC,P06
AREG->EGFR,ETC->ETC,P06
AREG->EGFR,ETC->Endo,P06
AREG->EGFR,Endo->CAF,P06
AREG->EGFR,Endo->DC,P06
AREG->EGFR,Endo->ETC,P06
AREG->EGFR,Endo->Endo,P06
AREG->EGFR,TAM->CAF,P06
AREG->EGFR,TAM->DC,P06
AREG->EGFR,TAM->ETC,P06
AREG->EGFR,TAM->Endo,P06
FGA->ITGA2B,DC->CAF,P06
FGA->ITGA2B,DC->ETC,P06
FGA->ITGA2B,ETC->CAF,P06
FGA->ITGA2B,ETC->ETC,P06
RELN->ITGA3,CAF->CAF,P06
RELN->ITGA3,CAF->DC,P06
RELN->ITGA3,CAF->ETC,P06
RELN->ITGA3,CAF->Endo,P06
RELN->ITGA3,ETC->CAF,P06
RELN->ITGA3,ETC->DC,P06
RELN->ITGA3,ETC->ETC,P06
RELN->ITGA3,ETC->Endo,P06
TGM2->ITGB3,CAF->CAF,P06
TGM2->ITGB3,DC->CAF,P06
TGM2->ITGB3,ETC->CAF,P06
TGM2->ITGB3,Endo->CAF,P06
TGM2->ITGB3,TAM->CAF,P06
ANXA1->EGFR,CAF->CAF,P06
ANXA1->EGFR,CAF->DC,P06
ANXA1->EGFR,CAF->ETC,P06
ANXA1->EGFR,CAF->Endo,P06
ANXA1->EGFR,DC->CAF,P06
ANXA1->EGFR,DC->DC,P06
ANXA1->EGFR,DC->ETC,P06
ANXA1->EGFR,DC->Endo,P06
ANXA1->EGFR,ETC->CAF,P06
ANXA1->EGFR,ETC->DC,P06
ANXA1->EGFR,ETC->ETC,P06
ANXA1->EGFR,ETC->Endo,P06
ANXA1->EGFR,Endo->CAF,P06
ANXA1->EGFR,Endo->DC,P06
ANXA1->EGFR,Endo->ETC,P06
ANXA1->EGFR,Endo->Endo,P06
ANXA1->EGFR,TAM->CAF,P06
ANXA1->EGFR,TAM->DC,P06
ANXA1->EGFR,TAM->ETC,P06
ANXA1->EGFR,TAM->Endo,P06
ANXA1->EGFR,TIL->CAF,P06
ANXA1->EGFR,TIL->DC,P06
ANXA1->EGFR,TIL->ETC,P06
ANXA1->EGFR,TIL->Endo,P06
HAS2->HMMR,CAF->CAF,P06
HAS2->HMMR,CAF->DC,P06
HAS2->HMMR,CAF->ETC,P06
HAS2->HMMR,CAF->TAM,P06
HAS2->HMMR,ETC->CAF,P06
HAS2->HMMR,ETC->DC,P06
HAS2->HMMR,ETC->ETC,P06
HAS2->HMMR,ETC->TAM,P06
FGB->ITGA2B,ETC->CAF,P06
FGB->ITGA2B,ETC->ETC,P06
WNT7B->FZD10,CAF->CAF,P06
WNT7B->FZD10,CAF->Endo,P06
WNT7B->FZD10,DC->CAF,P06
WNT7B->FZD10,DC->Endo,P06
WNT7B->FZD10,ETC->CAF,P06
WNT7B->FZD10,ETC->Endo,P06
SEMA7A->ITGB1,CAF->CAF,P06
SEMA7A->ITGB1,CAF->DC,P06
SEMA7A->ITGB1,CAF->ETC,P06
SEMA7A->ITGB1,CAF->Endo,P06
SEMA7A->ITGB1,CAF->TAM,P06
SEMA7A->ITGB1,DC->CAF,P06
SEMA7A->ITGB1,DC->DC,P06
SEMA7A->ITGB1,DC->ETC,P06
SEMA7A->ITGB1,DC->Endo,P06
SEMA7A->ITGB1,DC->TAM,P06
SEMA7A->ITGB1,ETC->CAF,P06
SEMA7A->ITGB1,ETC->DC,P06
SEMA7A->ITGB1,ETC->ETC,P06
SEMA7A->ITGB1,ETC->Endo,P06
SEMA7A->ITGB1,ETC->TAM,P06
SEMA7A->ITGB1,Endo->CAF,P06
SEMA7A->ITGB1,Endo->DC,P06
SEMA7A->ITGB1,Endo->ETC,P06
SEMA7A->ITGB1,Endo->Endo,P06
SEMA7A->ITGB1,Endo->TAM,P06
TGM2->SDC4,CAF->CAF,P06
TGM2->SDC4,CAF->DC,P06
TGM2->SDC4,CAF->ETC,P06
TGM2->SDC4,CAF->Endo,P06
TGM2->SDC4,CAF->TAM,P06
TGM2->SDC4,DC->CAF,P06
TGM2->SDC4,DC->DC,P06
TGM2->SDC4,DC->ETC,P06
TGM2->SDC4,DC->Endo,P06
TGM2->SDC4,DC->TAM,P06
TGM2->SDC4,ETC->CAF,P06
TGM2->SDC4,ETC->DC,P06
TGM2->SDC4,ETC->ETC,P06
TGM2->SDC4,ETC->Endo,P06
TGM2->SDC4,ETC->TAM,P06
TGM2->SDC4,Endo->CAF,P06
TGM2->SDC4,Endo->DC,P06
TGM2->SDC4,Endo->ETC,P06
TGM2->SDC4,Endo->Endo,P06
TGM2->SDC4,Endo->TAM,P06
TGM2->SDC4,TAM->CAF,P06
TGM2->SDC4,TAM->DC,P06
TGM2->SDC4,TAM->ETC,P06
TGM2->SDC4,TAM->Endo,P06
TGM2->SDC4,TAM->TAM,P06
ANXA1->DYSF,CAF->CAF,P06
ANXA1->DYSF,CAF->ETC,P06
ANXA1->DYSF,CAF->Endo,P06
ANXA1->DYSF,DC->CAF,P06
ANXA1->DYSF,DC->ETC,P06
ANXA1->DYSF,DC->Endo,P06
ANXA1->DYSF,ETC->CAF,P06
ANXA1->DYSF,ETC->ETC,P06
ANXA1->DYSF,ETC->Endo,P06
ANXA1->DYSF,Endo->CAF,P06
ANXA1->DYSF,Endo->ETC,P06
ANXA1->DYSF,Endo->Endo,P06
ANXA1->DYSF,TAM->CAF,P06
ANXA1->DYSF,TAM->ETC,P06
ANXA1->DYSF,TAM->Endo,P06
ANXA1->DYSF,TIL->CAF,P06
ANXA1->DYSF,TIL->ETC,P06
ANXA1->DYSF,TIL->Endo,P06
IL31->IL31RA,NA,NA
ANXA1->FPR1,CAF->CAF,P06
ANXA1->FPR1,CAF->DC,P06
ANXA1->FPR1,CAF->ETC,P06
ANXA1->FPR1,CAF->TAM,P06
ANXA1->FPR1,DC->CAF,P06
ANXA1->FPR1,DC->DC,P06
ANXA1->FPR1,DC->ETC,P06
ANXA1->FPR1,DC->TAM,P06
ANXA1->FPR1,ETC->CAF,P06
ANXA1->FPR1,ETC->DC,P06
ANXA1->FPR1,ETC->ETC,P06
ANXA1->FPR1,ETC->TAM,P06
ANXA1->FPR1,Endo->CAF,P06
ANXA1->FPR1,Endo->DC,P06
ANXA1->FPR1,Endo->ETC,P06
ANXA1->FPR1,Endo->TAM,P06
ANXA1->FPR1,TAM->CAF,P06
ANXA1->FPR1,TAM->DC,P06
ANXA1->FPR1,TAM->ETC,P06
ANXA1->FPR1,TAM->TAM,P06
ANXA1->FPR1,TIL->CAF,P06
ANXA1->FPR1,TIL->DC,P06
ANXA1->FPR1,TIL->ETC,P06
ANXA1->FPR1,TIL->TAM,P06
DKK1->LRP4,CAF->CAF,P06
DKK1->LRP4,ETC->CAF,P06
ANXA1->FPR3,CAF->CAF,P06
ANXA1->FPR3,CAF->DC,P06
ANXA1->FPR3,CAF->ETC,P06
ANXA1->FPR3,CAF->TAM,P06
ANXA1->FPR3,DC->CAF,P06
ANXA1->FPR3,DC->DC,P06
ANXA1->FPR3,DC->ETC,P06
ANXA1->FPR3,DC->TAM,P06
ANXA1->FPR3,ETC->CAF,P06
ANXA1->FPR3,ETC->DC,P06
ANXA1->FPR3,ETC->ETC,P06
ANXA1->FPR3,ETC->TAM,P06
ANXA1->FPR3,Endo->CAF,P06
ANXA1->FPR3,Endo->DC,P06
ANXA1->FPR3,Endo->ETC,P06
ANXA1->FPR3,Endo->TAM,P06
ANXA1->FPR3,TAM->CAF,P06
ANXA1->FPR3,TAM->DC,P06
ANXA1->FPR3,TAM->ETC,P06
ANXA1->FPR3,TAM->TAM,P06
ANXA1->FPR3,TIL->CAF,P06
ANXA1->FPR3,TIL->DC,P06
ANXA1->FPR3,TIL->ETC,P06
ANXA1->FPR3,TIL->TAM,P06
TGM2->ADGRG1,NA,NA
ANXA1->FPR2,CAF->DC,P06
ANXA1->FPR2,CAF->TAM,P06
ANXA1->FPR2,DC->DC,P06
ANXA1->FPR2,DC->TAM,P06
ANXA1->FPR2,ETC->DC,P06
ANXA1->FPR2,ETC->TAM,P06
ANXA1->FPR2,Endo->DC,P06
ANXA1->FPR2,Endo->TAM,P06
ANXA1->FPR2,TAM->DC,P06
ANXA1->FPR2,TAM->TAM,P06
ANXA1->FPR2,TIL->DC,P06
ANXA1->FPR2,TIL->TAM,P06
NTF4->NTRK1,ETC->CAF,P06
LAMC2->ITGA3,CAF->CAF,P06
LAMC2->ITGA3,CAF->DC,P06
LAMC2->ITGA3,CAF->ETC,P06
LAMC2->ITGA3,CAF->Endo,P06
LAMC2->ITGA3,DC->CAF,P06
LAMC2->ITGA3,DC->DC,P06
LAMC2->ITGA3,DC->ETC,P06
LAMC2->ITGA3,DC->Endo,P06
LAMC2->ITGA3,ETC->CAF,P06
LAMC2->ITGA3,ETC->DC,P06
LAMC2->ITGA3,ETC->ETC,P06
LAMC2->ITGA3,ETC->Endo,P06
LAMC2->ITGA3,Endo->CAF,P06
LAMC2->ITGA3,Endo->DC,P06
LAMC2->ITGA3,Endo->ETC,P06
LAMC2->ITGA3,Endo->Endo,P06
LAMC2->ITGA3,TAM->CAF,P06
LAMC2->ITGA3,TAM->DC,P06
LAMC2->ITGA3,TAM->ETC,P06
LAMC2->ITGA3,TAM->Endo,P06
WNT7A->FZD9,DC->CAF,P06
WNT7A->FZD9,DC->ETC,P06
WNT7A->FZD9,ETC->CAF,P06
WNT7A->FZD9,ETC->ETC,P06
WNT7A->FZD9,TAM->CAF,P06
WNT7A->FZD9,TAM->ETC,P06
EREG->ERBB4,CAF->CAF,P06
EREG->ERBB4,CAF->DC,P06
EREG->ERBB4,CAF->ETC,P06
EREG->ERBB4,DC->CAF,P06
EREG->ERBB4,DC->DC,P06
EREG->ERBB4,DC->ETC,P06
EREG->ERBB4,ETC->CAF,P06
EREG->ERBB4,ETC->DC,P06
EREG->ERBB4,ETC->ETC,P06
EREG->ERBB4,TAM->CAF,P06
EREG->ERBB4,TAM->DC,P06
EREG->ERBB4,TAM->ETC,P06
NAMPT->INSR,CAF->CAF,P06
NAMPT->INSR,CAF->ETC,P06
NAMPT->INSR,CAF->Endo,P06
NAMPT->INSR,CAF->TAM,P06
NAMPT->INSR,DC->CAF,P06
NAMPT->INSR,DC->ETC,P06
NAMPT->INSR,DC->Endo,P06
NAMPT->INSR,DC->TAM,P06
NAMPT->INSR,ETC->CAF,P06
NAMPT->INSR,ETC->ETC,P06
NAMPT->INSR,ETC->Endo,P06
NAMPT->INSR,ETC->TAM,P06
NAMPT->INSR,Endo->CAF,P06
NAMPT->INSR,Endo->ETC,P06
NAMPT->INSR,Endo->Endo,P06
NAMPT->INSR,Endo->TAM,P06
NAMPT->INSR,TAM->CAF,P06
NAMPT->INSR,TAM->ETC,P06
NAMPT->INSR,TAM->Endo,P06
NAMPT->INSR,TAM->TAM,P06
NAMPT->INSR,TIL->CAF,P06
NAMPT->INSR,TIL->ETC,P06
NAMPT->INSR,TIL->Endo,P06
NAMPT->INSR,TIL->TAM,P06
VEGFA->GPC1,CAF->CAF,P06
VEGFA->GPC1,CAF->DC,P06
VEGFA->GPC1,CAF->ETC,P06
VEGFA->GPC1,CAF->Endo,P06
VEGFA->GPC1,DC->CAF,P06
VEGFA->GPC1,DC->DC,P06
VEGFA->GPC1,DC->ETC,P06
VEGFA->GPC1,DC->Endo,P06
VEGFA->GPC1,ETC->CAF,P06
VEGFA->GPC1,ETC->DC,P06
VEGFA->GPC1,ETC->ETC,P06
VEGFA->GPC1,ETC->Endo,P06
VEGFA->GPC1,Endo->CAF,P06
VEGFA->GPC1,Endo->DC,P06
VEGFA->GPC1,Endo->ETC,P06
VEGFA->GPC1,Endo->Endo,P06
VEGFA->GPC1,TAM->CAF,P06
VEGFA->GPC1,TAM->DC,P06
VEGFA->GPC1,TAM->ETC,P06
VEGFA->GPC1,TAM->Endo,P06
SEMA3A->NRP1,CAF->CAF,P06
SEMA3A->NRP1,CAF->DC,P06
SEMA3A->NRP1,CAF->ETC,P06
SEMA3A->NRP1,CAF->Endo,P06
SEMA3A->NRP1,CAF->TAM,P06
SEMA3A->NRP1,ETC->CAF,P06
SEMA3A->NRP1,ETC->DC,P06
SEMA3A->NRP1,ETC->ETC,P06
SEMA3A->NRP1,ETC->Endo,P06
SEMA3A->NRP1,ETC->TAM,P06
SEMA3A->NRP1,Endo->CAF,P06
SEMA3A->NRP1,Endo->DC,P06
SEMA3A->NRP1,Endo->ETC,P06
SEMA3A->NRP1,Endo->Endo,P06
SEMA3A->NRP1,Endo->TAM,P06
SEMA3A->NRP1,TAM->CAF,P06
SEMA3A->NRP1,TAM->DC,P06
SEMA3A->NRP1,TAM->ETC,P06
SEMA3A->NRP1,TAM->Endo,P06
SEMA3A->NRP1,TAM->TAM,P06
PTGS2->CAV1,CAF->CAF,P06
PTGS2->CAV1,CAF->DC,P06
PTGS2->CAV1,CAF->ETC,P06
PTGS2->CAV1,CAF->Endo,P06
PTGS2->CAV1,DC->CAF,P06
PTGS2->CAV1,DC->DC,P06
PTGS2->CAV1,DC->ETC,P06
PTGS2->CAV1,DC->Endo,P06
PTGS2->CAV1,ETC->CAF,P06
PTGS2->CAV1,ETC->DC,P06
PTGS2->CAV1,ETC->ETC,P06
PTGS2->CAV1,ETC->Endo,P06
PTGS2->CAV1,Endo->CAF,P06
PTGS2->CAV1,Endo->DC,P06
PTGS2->CAV1,Endo->ETC,P06
PTGS2->CAV1,Endo->Endo,P06
PTGS2->CAV1,TAM->CAF,P06
PTGS2->CAV1,TAM->DC,P06
PTGS2->CAV1,TAM->ETC,P06
PTGS2->CAV1,TAM->Endo,P06
FGA->ITGB3,DC->CAF,P06
FGA->ITGB3,ETC->CAF,P06
ADAM17->ITGB1,CAF->CAF,P06
ADAM17->ITGB1,CAF->DC,P06
ADAM17->ITGB1,CAF->ETC,P06
ADAM17->ITGB1,CAF->Endo,P06
ADAM17->ITGB1,CAF->TAM,P06
ADAM17->ITGB1,DC->CAF,P06
ADAM17->ITGB1,DC->DC,P06
ADAM17->ITGB1,DC->ETC,P06
ADAM17->ITGB1,DC->Endo,P06
ADAM17->ITGB1,DC->TAM,P06
ADAM17->ITGB1,ETC->CAF,P06
ADAM17->ITGB1,ETC->DC,P06
ADAM17->ITGB1,ETC->ETC,P06
ADAM17->ITGB1,ETC->Endo,P06
ADAM17->ITGB1,ETC->TAM,P06
ADAM17->ITGB1,Endo->CAF,P06
ADAM17->ITGB1,Endo->DC,P06
ADAM17->ITGB1,Endo->ETC,P06
ADAM17->ITGB1,Endo->Endo,P06
ADAM17->ITGB1,Endo->TAM,P06
ADAM17->ITGB1,TAM->CAF,P06
ADAM17->ITGB1,TAM->DC,P06
ADAM17->ITGB1,TAM->ETC,P06
ADAM17->ITGB1,TAM->Endo,P06
ADAM17->ITGB1,TAM->TAM,P06
ADAM17->ITGB1,TIL->CAF,P06
ADAM17->ITGB1,TIL->DC,P06
ADAM17->ITGB1,TIL->ETC,P06
ADAM17->ITGB1,TIL->Endo,P06
ADAM17->ITGB1,TIL->TAM,P06
DSC3->DSG3,CAF->ETC,P06
DSC3->DSG3,ETC->ETC,P06
ADAM9->ITGB1,CAF->CAF,P06
ADAM9->ITGB1,CAF->DC,P06
ADAM9->ITGB1,CAF->ETC,P06
ADAM9->ITGB1,CAF->Endo,P06
ADAM9->ITGB1,CAF->TAM,P06
ADAM9->ITGB1,DC->CAF,P06
ADAM9->ITGB1,DC->DC,P06
ADAM9->ITGB1,DC->ETC,P06
ADAM9->ITGB1,DC->Endo,P06
ADAM9->ITGB1,DC->TAM,P06
ADAM9->ITGB1,ETC->CAF,P06
ADAM9->ITGB1,ETC->DC,P06
ADAM9->ITGB1,ETC->ETC,P06
ADAM9->ITGB1,ETC->Endo,P06
ADAM9->ITGB1,ETC->TAM,P06
ADAM9->ITGB1,Endo->CAF,P06
ADAM9->ITGB1,Endo->DC,P06
ADAM9->ITGB1,Endo->ETC,P06
ADAM9->ITGB1,Endo->Endo,P06
ADAM9->ITGB1,Endo->TAM,P06
ADAM9->ITGB1,TAM->CAF,P06
ADAM9->ITGB1,TAM->DC,P06
ADAM9->ITGB1,TAM->ETC,P06
ADAM9->ITGB1,TAM->Endo,P06
ADAM9->ITGB1,TAM->TAM,P06
ADM->CALCR,NA,NA
ECM1->ITGB4,CAF->CAF,P06
ECM1->ITGB4,CAF->DC,P06
ECM1->ITGB4,CAF->ETC,P06
ECM1->ITGB4,CAF->Endo,P06
